"Register"	"Text"	"Left"	"-5;5"	"Right"
"w"	"W-ME39C3A-1082-938"	"şeriatçı ve tarikatçıların devlet kadrolarını"	"paylaştığı"	"bir süreçte biz, Sağlık ve"
"w"	"W-MD39E1B-2928-2111"	"şekilde sıralanabilir Daha fazla iş."	"Paylaşılan"	"kararlar daha fazla zaman harcanmasını"
"s"	"S-ACABQq-0423-133"	"şekilde her şeyi değerlendirerek burada"	"paylaşılması,"	"hepimiz için tarihî bir sorumluluktur."
"w"	"W-NA16B1A-0521-2483"	"şaşırtan, bir Lunapark eğlencesi yaşarcasına"	"paylaştığımız"	"okul günlerinin ardından kalan o"
"w"	"W-GC05A3A-1932-1884"	"şansı artar. 12. Başarının Onurunu"	"Paylaşın"	"Bir grubun çatlak ürünü olarak"
"w"	"W-PI42E1B-2938-1858"	"ışığından bir şey kaybetmez."" Sevinci"	"paylaşmak"	"isteriz bazen. Bazen de derdimizi."
"w"	"W-FI22C1A-0855-203"	"ırak dursun da bugün, Sevgi'yi"	"paylaşalım..."	"Kanatlanıp uçmak istese de yüreğim,"
"w"	"W-HC06E1B-3081-1793"	"üçten daha fazla kişi arasında"	"paylaştırılmıyor."	"Yalnız, aynı kişiye birden çok"
"w"	"W-MA16B3A-0380-245"	"üç kuruş olsa, bunu dostlarıyla"	"paylaşmak"	"için bir an bile duraksamazdı."
"w"	"W-UE36E1B-3296-296"	"üzüldüler. Bir iki yıllık sıkıntıları"	"paylaşmış,"	"sizlere yardımcı olmuş bir insan."
"s"	"S-ACABQq-0423-107"	"üzüldüler. Ben de onların üzüntülerini"	"paylaşıyorum;"	"onun için, bu sözlerimi geri"
"w"	"W-NA16B0A-1683-1099"	"üzerine oturmuşlardır."" ""Fakat size iktidarı"	"paylaşma"	"önerileri de yapıldı, Prens Sabahattin"
"w"	"W-MD39E1B-3360-887"	"üzerinden okudukları parçalar hakkında düşüncelerini"	"paylaşabilirler."	"Okuma becerilerini geliştirici aktiviteler ile,"
"w"	"W-PG37C3A-0343-1086"	"üzerinde kafa yoran, düşüncelerini okurlarıyla"	"paylaşmak"	"isteyen duyarlı bir yazarın kısa"
"w"	"W-KA16B4A-0147-391"	"üyesiyle yarı sanal bir biçimde"	"paylaştığını"	"söylesem de bu fikrin değişmez"
"w"	"W-RE30D1B-2088-1302"	"üyelik görüşmelerine başlaması konusundaki kaygılarını"	"paylaştığını"	"öne sürdü. Alfred Gusenbauer, Başbakan"
"w"	"W-UD02A1B-4618-538"	"üyelerince paylaşılıyor olmasıdır. Her kültürde"	"paylaşılan"	"bilgi ve inanç biçimleri dünyaya"
"w"	"W-RE30D1B-2108-2067"	"üye ülkeler arasında eşit şekilde"	"paylaştırılacağını"	"garanti eder. 14. Türkiye üye"
"w"	"W-TH09C1A-0834-646"	"üstüne almadı. Diğer görevler ise"	"paylaşıldı."	"Herkes Manas okuma görevini kara"
"w"	"W-IE05A1A-2620-583"	"üstlenmişlerdir. Federal devletlerde, kamusal faaliyetler"	"paylaşılan"	"faaliyetlerdir. Amerikan Birleşik Devletleri'nde, tüm"
"w"	"W-TE36E1B-3354-1188"	"üstesinden gelecektir. Oturduğun Yerden Derdini"	"Paylaş!"	"Artık kaçış yolu yok gibi."
"w"	"W-RD02A3A-1385-1514"	"üst kültürü ve bu kültürün"	"paylaşıldığı"	"coğrafyayı birlikte sembolize edebilme imkânı"
"w"	"W-QI09C4A-0557-1913"	"ürünlerimizi eşit oranda ortaklarımız ile"	"paylaşmıştık;"	"onlar da biz de aynı"
"w"	"W-VC29D1B-2801-2001"	"ürünleri üzerinde film izlemenin, dosya"	"paylaşmanın"	"ve müzik dinlemek gibi uygulamaların"
"w"	"W-FE05A1B-3472-497"	"ürün) ülkeleri de aynı denizi"	"paylaşmaktadırlar."	"Bu aşın farklılıklar, Akdeniz ekonomilerini"
"w"	"W-RF10E1B-2869-340"	"üretmiyor. Kısıtlı kaynakların etkin biçimde"	"paylaşılması"	"toplum ile ilgili birçok konuda"
"w"	"W-RD02A1A-1612-1352"	"üretim sonucu elde edilen ürünün"	"paylaşıldığı"	"bir alandan ibaret sayılamaz. Sivil"
"w"	"W-TF10A2A-1903-1114"	"üretim daha fazla kişi tarafından"	"paylaşılmak"	"zorunda kalıyorsa bu durum toplumu"
"w"	"W-SF10A2A-1861-1552"	"üretilen değerlerin eşitlikçi bir biçimde"	"paylaşılmasında,"	"özgürlüklerin geliştirilmesinde, demokratik ve katılımcı"
"w"	"W-NA16B4A-0054-2224"	"ünlü fahişe ile aynı kanıyı"	"paylaşmaktadır."""	"""Özetle, Imre Hanım, hayatı boyunca"
"w"	"W-TC18F1D-1663-1769"	"Üniversitesi tarafından düzenlenen sempozyumlarda) konuyu"	"paylaşarak,"	"sekiz yılı aşkın süredir uygulanmakta"
"w"	"W-OI27D1B-2815-894"	"üniversitelerin taşıdığı duyarlılığı hükümetin de"	"paylaştığını"	"söyledi. Mumcu, ""Siyasetin üslubuyla üniversitelerin"
"w"	"W-SH43C4A-1885-2008"	"üniversitede tanışmıştık; aynı düşünceleri, idealleri"	"paylaşan"	"insanlardık. Benden hiçbir zaman geleneksel"
"w"	"W-TE36E1B-3354-1059"	"üniversitede fikir yaratma ve fikir"	"paylaşmanın"	"önemini kavramaktan geçiyor. Üreteceğimiz bilgilerin"
"s"	"S-AEABUZ-0038-61"	"Üniversite bulduklarıyla, buldukları bilgileri toplumla"	"paylaşmalı,"	"yönetimle paylaşmalı. Üniversite bi yürütme"
"w"	"W-ME09C4A-1026-1416"	"ülkelerini nasıl önleriz? Söylediklerinizi genelde"	"paylaşıyorum,"	"ancak istemediğim bir yol açacak"
"w"	"W-HA14B1A-1699-749"	"ülkelerin acılarını da sevinçlerini de"	"paylaşırız."	"Bilhassa komşu ülke Nevinya ile"
"w"	"W-FF05A3A-2956-395"	"Ülkeleri de hak ve sorumluluk"	"paylaşmaya"	"başladılar. Küreselleşme Günümüzde sanayide, dış"
"w"	"W-CD02A1B-3398-2048"	"ülkeler devleti, milleti, katılmayı ve"	"paylaşmayı"	"birlikte gerçekleştirmek zorundadırlar. Siyasal bağımsızlığını"
"w"	"W-PD05A2A-2042-1014"	"ülkeler arasında geniş bir şekilde"	"paylaşılmalıdır."	"Bu projelerde geliştirilen tüm ürün"
"w"	"W-WI44F1D-5089-2413"	"ücret ödediğinizi merak ettim, bizimle"	"paylaşabilir"	"misiniz sayın moy size özel"
"w"	"W-SA16B2A-1394-2373"	"öğretmişlerdi Hocam. Ailede ve okulda."	"Paylaşacaksın!"	"Arkadaşlık dünyanın en önemli kazancıdır."
"w"	"W-ND39E1B-3298-2119"	"öğretmenlerin korkusuzca sorunlarını ve korkularını"	"paylaşabilecekleri"	"bir dost ortamının yaratılması, onlara"
"w"	"W-UA14B1A-1594-1038"	"öğretmek Ve paylaşmak demek Çünkü"	"paylaştıkça"	"büyür yaşam Büyürsün sen de"
"w"	"W-UC05A2A-1467-1402"	"öğrenmesi bakımından önemlidir. Sevmeyi ve"	"paylaşmayı"	"öğrenir. Çevresindekilerle iletişim kurar hale"
"w"	"W-VC06A1A-2716-842"	"öğrenmelerini, gündelik hayatlarında uygulayabilmelerini, çevrelerindekilerle"	"paylaşabilir"	"duruma gelmelerini hedeflemektir. Geliştirilecek Bilgi"
"w"	"W-VE05A1A-2715-268"	"öğrenmelerini, gündelik hayatlarında uygulayabilmelerini, çevrelerindekilerle"	"paylaşabilir"	"duruma gelmelerini hedeflemektir. Geliştirilecek Bilgi"
"w"	"W-TI42E1B-2942-1953"	"öğrenir, bebek verilen çocuk sevmeyi,"	"paylaşmayı"	"öğrenir... Son yıllarda ithal ürünlerin"
"w"	"W-UC39C1A-1406-1317"	"öğrendiğim güzel bir söz vardı"	"Paylaşmakta"	"bencil, başkalarına yardımda cimri ve"
"w"	"W-UI09C2A-1362-39"	"öğrendiği Türkçe kelimeleri tekrar benimle"	"paylaştı."	"Otobüsle seyahat etmenin ucuzluğundan ve"
"s"	"S-BEABXg-0090-122"	"öğrenciyi. Programı felan ben verecem"	"paylaşırız"	"dedi parayı. Herşeyi ben yapıcam"
"w"	"W-DA16B2A-0888-2223"	"öğrencisiyle üç yıl aynı evi"	"paylaşmışlardır."	"Surinam'dan gelen bu dünya güzeli"
"w"	"W-PA16B4B-3311-1049"	"öğrencisiyle üç yıl aynı evi"	"paylaşmışlardı."	"Surinam'dan gelen bu dünya güzeli"
"s"	"S-ADABAo-0368-104"	"öğrenci-öğretmen olarak da derslerde birlikte"	"paylaşıyoruz."	"Evet. Benim zaten en çok"
"w"	"W-PG22C1A-0518-704"	"özür. Özürün özgürlüğü olmaz denebilir,"	"paylaşmıyorum"	"Asıl felç beyne, ruha inendir"
"w"	"W-MH03A1B-3133-753"	"özsel niteliklerini başka bir varlıkla"	"paylaşmaması"	"özel bir ad olmasından değil,"
"w"	"W-GA16B3A-0789-2025"	"Özne ile nesne aynı yazgıyı"	"paylaşmış"	"ve herkes kendince şehrin bir"
"w"	"W-IE06A1B-3535-1690"	"özendirdi. Her zaman aynı görüşleri"	"paylaşmasak"	"bile, onun fikirlerini ve açıklamalarını"
"w"	"W-RF10E1B-3066-1184"	"özelliği, onu özel anları yakalamak,"	"paylaşmak"	"için mükemmel kılıyor. Eğlenceye yönelik"
"w"	"W-TG37E1B-3067-453"	"özellikleri nelerdir? Seyircisi ile neler"	"paylaşma"	"kaygısı taşır? Paylaşmak istediğim yaşam"
"w"	"W-RI22E1B-2911-734"	"Özellikle zorlandığın dersin öğretmeniyle bunu"	"paylaşman"	"seni daha iyi bir noktaya"
"w"	"W-LD02A1B-4495-848"	"özellikle yöneticilerimizin ve çoğu akademisyenin"	"paylaştığı"	"""ABD'de uygulanıyorsa Türkiye'de de uygulanır"""
"w"	"W-KF10A1A-1774-736"	"özel sektörü, birikimini KKTC ile"	"paylaşmalıdır."	"Türk hükümeti yaptığı mali yardımlarla"
"w"	"W-MH03A2A-2027-1981"	"özel deneyimler gerektirirdi. Yas törenleriyle"	"paylaşılan"	"kederler, tanrının yasının sona ermesiyle"
"w"	"W-QG37E1B-2924-2381"	"öyle geçti saati olmanın yaşanmayanla"	"paylaşılıp"	"şüpheyi uzaklaştıkça çoğaltır konuşulan kulak"
"w"	"W-GD03C3A-0667-1588"	"öyküydü. İdamlıklar da aynı yazgıyı"	"paylaşanların"	"öykülerini kapsıyordu. Gerek bu ikisinin,"
"w"	"W-VD36C1A-2703-1293"	"öykülerini ya da özel ayrıntıları"	"paylaşmaya"	"zorlanmamalıdır. Gerçekçi olmayan teselli cümleleri"
"w"	"W-SD03A0A-0244-529"	"örnek alır. Toplumsal öğrenme kuramcıları"	"paylaşma,"	"yardımlaşma, işbirliği gibi olumlu toplumsal"
"w"	"W-UI03C3A-1471-993"	"öpmelerini, dokunmalarını, onu dinlemenizi, duygularını"	"paylaşıp"	"onları anlamaya çalışmanızı isterler. Ancak"
"w"	"W-LD37C2A-1742-606"	"önüne geçebilir. Çünkü deneyimlerimizi başkalarıyla"	"paylaşmak,"	"ancak o deneyimleri yaşadıklarımızla ve"
"s"	"S-ADAACo-0305-146"	"önümüzdeki saatlerdeki gelişmelere göre sizlerle"	"paylaşıcaz."	"Şu anda özetle genel durum"
"w"	"W-UD02A1B-4620-260"	"önvarsayım yoluyla çıkarımda bulunulabilecek bilgiler"	"paylaşılan"	"bilgilerdir. Bu şekilde ortak düzlem"
"w"	"W-VI19E1A-3997-763"	"önlemlerini arkadaşlarınızla listeleyiniz. Listenizi ailenizle"	"paylaşınız."	"Onların da görüşlerini listeye ekleyiniz."
"w"	"W-UH39E1B-2929-1089"	"öngörülerde bu yazının içinde okuyucularla"	"paylaşıldı."	"Bir diğer ana bölümümüz olan"
"w"	"W-FA16B2A-0998-221"	"önemlisi milyarlarca insanla aynı yaşamı"	"paylaşmak..."	"Pek olanakdışı bir düşünce bu"
"w"	"W-LD39E1B-2927-592"	"önem taşır. Çevreye karşı duyarlı,"	"paylaşmasını"	"bilen, duygu, düşünce ve eylemlerinde"
"w"	"W-ZI45F1D-4783-1615"	"öncesinde yeni bir parça daha"	"paylaşmayı"	"ihmal etmedi. The Irrepressibles'dan Jamie"
"w"	"W-OI37C2A-0339-1821"	"öncelikle sınıf temeline göre mekânı"	"paylaşarak"	"kurulan Batı Avrupa şehirlerinden de,"
"s"	"S-ADAB^Z-0370-54"	"öncelikle fikir sahibinin bu işi"	"paylaşmasını"	"emm paylaşabileceğini düşünmesi lazım. Başta"
"w"	"W-IF10A0A-2037-927"	"önce kendisine ödenen aylık, yakınlarına"	"paylaştırılarak"	"verilir. c. Vefat eden sigortalının"
"w"	"W-MA16B3A-0039-1654"	"önce karısını düşünüyordu. Onun acısını"	"paylaşmak"	"için telaştaydı. Ama Füreya, gelir"
"w"	"W-JD02A1A-0443-1814"	"önce doktorun bazı bilgileri hastalarla"	"paylaşması"	"gerekliliği ilkesi getiriliyor. Bu doktrin,"
"w"	"W-GE39C4A-1064-311"	"önce belirlemiş olduğu ölçülere göre"	"paylaşıyorlar."	"(Meslek örgütü hangi nitelikteki bir"
"w"	"W-UI22E1B-2914-1744"	"önce arkadaşlarımla sonra da sizinle"	"paylaşmak"	"istedim. Kediler Kumru kanatlarını çırpınca"
"w"	"W-UI03C3A-1471-1996"	"ömür birlikte olacağı ve yaşamı"	"paylaşacakları"	"gerçeği unutulmamalıdır. Dolayısıyla insan önce"
"w"	"W-GI09C4A-1342-1412"	"ömre sığabilecek kadar çok şey"	"paylaşmışsınızdır"	"bu kısacık zamanda diliminde. İşte"
"w"	"W-PA16B2A-0866-694"	"Ömer'le dans ederken aynı ortamı"	"paylaştığımız,"	"bakışlarını az çok tanıdığım Haşim"
"w"	"W-NA16B0A-0314-1639"	"ölçüde bu zorunlu gecikmişlik zeminini"	"paylaşırlar."	"Daha önemlisi Tanpınar'ın kendisi de"
"w"	"W-KD03A0A-0261-1647"	"ölmek. Bir çiçekle özel duyguları"	"paylaşmayı"	"öğrenmeden geçip gitmek. Çiçeklerle ilişkimiz"
"w"	"W-MG24D1B-2298-2162"	"ödüllendirilmiş oldum. Bu ödülü onunla"	"paylaşmak"	"tek başına almaktan daha güzel!"
"w"	"W-QA16B1A-1731-1891"	"ödevini yüksek sesle okuyup arkadaşlarınla"	"paylaşır"	"mısın?"" Artık sıra komşum olan"
"w"	"W-NE39C3A-0466-2479"	"ödeniyor. Bu yükü bütün millet"	"paylaşıyor,"	"öyleyse neden SSK'lı veya Bağ-Kur'lu"
"w"	"W-OA16B3A-0394-2343"	"çıkmasından çok önce, Osmanlı topraklarını"	"paylaşmak"	"için aralarında birçok açık ve"
"w"	"W-VA16B2A-1243-1050"	"çıkmaktan, maça gitmekten daha fazla"	"paylaşabilecekleri"	"şeyler olmasını havsalası almıyordu. Kadınları"
"w"	"W-OG37C0A-0191-1822"	"çıkarıp, uluslararası boyutlara geçirdik. Bilgileri"	"paylaştık,"	"birbirimize 'feedback' verdik. Jazz festivali"
"w"	"W-VI19E1A-4055-1646"	"çıkarıp önlerinde şakırdattıktan ve ""Aranızda"	"paylaşın."""	"dedikten sonra aslında bir kuruş"
"w"	"W-OI22C3A-0727-1501"	"Çıkarın yüreğinizin derinlerinden ve paylaşın."	"Paylaşın"	"ki yeşersin, dallansın, budaklansın... Bırakın"
"w"	"W-RF18E1C-4091-1073"	"çıkarılmalı ve bu bilgiler kamuoyuyla"	"paylaşılmalıdır."	"4- Özellikle işletme kredisi olarak"
"w"	"W-RI41C3A-1462-486"	"çıkarmasını istemez. Hayatını başka insanlarla"	"paylaşmaktan"	"hoşlanmaz. Daima hayalcidir ve öyle"
"w"	"W-SD05A1A-0747-2355"	"çıkarma zevkini tadacaktır. Öğrenciler de"	"paylaşma"	"ve dayanışma duygusunu hissedecek ve"
"w"	"W-FD36C4A-0341-35"	"çıkardığı iktidar kuvvetleri arasında kıtanın"	"paylaşılmasına"	"varır. İhtiyar Avrupa hayasız bir"
"w"	"W-JH03A1B-3123-1916"	"çıkar. Başkalarıyla niçin aynı duygulan"	"paylaşırız,"	"diye sormak lüzumsuzdur. Çünkü ""insan"
"w"	"W-TE30D1B-2134-2033"	"çıkacak ve Sarkozy, yönetimi sosyalistlerle"	"paylaşacak."	"Fransa'da daha önce üç kez"
"w"	"W-UI12F1D-4851-1103"	"çünkü sevinci en sevdiği ablasıyla"	"paylaşıyordu."	"Eee okula gitti. İlkokul 5."
"w"	"W-TI32D1B-2495-667"	"çözümleyerek, söyleyerek, yaparak, katılarak ve"	"paylaşarak"	"öğrenmeyi öğrenmek, böylece bilgiyi yalnızca"
"w"	"W-RI22E1B-2911-1635"	"Çorbada tuzumuz olsun, dedim. Fikrimi"	"paylaştım."	"Sonra müdürümüz sınıflara girince bu"
"w"	"W-TE36E1B-3354-1021"	"çorba içmiş ve üç yumurtayı"	"paylaşmış!"	"Hanelerin yüzde 14'ünde engelli var"
"w"	"W-QA16B1A-1731-2027"	"Çok şey bilen, çok şey"	"paylaşan,"	"muzip, hınzır, suç ortağı bakışı."
"w"	"W-UI44F1D-5124-65"	"çok şaşırmıştım. Fotoğrafını çekmişim. Sizlerle"	"paylaşmak"	"istedim. Herhalde onlarda bir yarışma"
"w"	"W-TE36E1B-3353-124"	"çok özel bir sırrını benimle"	"paylaşmışsa"	"ben reyting alacağım ya da"
"w"	"W-LI37C3A-0632-1980"	"çok çalışmak isteyeceksiniz. 7. Başarınca..."	"paylaşın"	"ki, mutluluğunuz çoğalsın Diyelim başardınız!"
"w"	"W-MA16B3A-0331-500"	"Çok zor günlerim olmuş, biriyle"	"paylaşmak,"	"hatta paylaşmak da değil, sadece"
"w"	"W-JI39C2A-0646-1305"	"çok utandım. Bu utancımı okurlarımla"	"paylaştım."	"Bu söyleşi bana Türkçe'nin sahipsiz"
"w"	"W-EA16B1A-0856-364"	"çok sevmeseler de, çok şey"	"paylaşıyorlardı"	"onunla... Bazı geceler ailece toplandıklarında"
"w"	"W-PG37E1B-2932-977"	"çok seviyor. Adam her şeyi"	"paylaşıyor."	"Geçen gün yine traş köpüğü"
"s"	"S-ADABPZ-0374-151"	"çok küçük bir kısmını bizlerle"	"paylaşıcaklar."	"Ben çocuklarımızın mutluluğuna daha çok"
"w"	"W-OH37C0A-0219-1847"	"çok kendi içlerine aldıkları sırları"	"paylaşabilmektir,"	"""Midas'ın kulakları eşek kulakları""... Kimi"
"s"	"S-ACABTZ-0336-72"	"çok ilgimi çektiği için sizlerle"	"paylaşmak"	"istiyorum. Emme enerji üretim ve"
"w"	"W-LI22C4A-0783-695"	"çok geliyor, bir çizgi filmi"	"paylaşmak"	"zor. Anlatmak ince ince, açıklamak"
"w"	"W-SI22C2A-0760-553"	"çok etkilenmiştim. Ama hiçbir şeyi"	"paylaşamadığım"	"eşime bunu anlatmamın da bir"
"s"	"S-ADAB^Z-0370-53"	"çok değişik emm bilgileri sizlerle"	"paylaşmaya"	"gayret ediyoruz. Biliyorsunuz, artık her"
"s"	"S-ACAAPZ-0034-79"	"çok değil mi? Pay çok,"	"paylaşmak"	"çok. Paylaşmak mecburiyetinde olduğumuz kurum"
"w"	"W-PF10E1B-3064-2339"	"çok daha etkin bir şekilde"	"paylaşılabildiğini"	"kaydetti. Yeni alan adlarının belirlenmesi"
"w"	"W-MC06A1A-1952-247"	"çok da gizli dünyamı onlarla"	"paylaşırım."	"Mehtaplı gecelerde sera bambaşka bir"
"w"	"W-HG22C3A-0029-535"	"çok bir derleme niteliğindedir. Bölümlerini"	"paylaştıkları"	"bir roman, şiirlerini paylaştıkları bir"
"w"	"W-KE09C4A-0992-2014"	"çok az kişi alıp hepimizle"	"paylaştı."	"Onların gözü önünde çocuklarımız açlıktan"
"w"	"W-EC37C2A-0662-1928"	"çok anlayış görmekte ve sıkıntısı"	"paylaşılmaktadır."	"Bu şekilde insanın kendisini ve"
"w"	"W-SC03A2A-1306-136"	"çocuğunuza daha anlayışla bakabilirsiniz, onu"	"paylaşması"	"konusunda zorlamazsınız. Çocuklar emirle paylaşmayı"
"w"	"W-NH42A1A-1327-2475"	"çocuğun size güvenmesi, acılarını elemlerini"	"paylaştığınıza"	"inanması çok ehemmiyetlidir. Öyle ise,"
"w"	"W-PG09C3A-0021-1133"	"Çocuğumun ölümü üzerine yatakta Momo'yla"	"paylaştığım"	"bir sahnede, ""elini şöyle koy,"
"w"	"W-RI22C0A-0279-1886"	"çocuğu üniversiteyi kazanamamış gibi bilgileri"	"paylaşma"	"olabilir, ki özellikle bu ""bayan"
"w"	"W-TI09C4A-0560-1672"	"Çocukluk yıllarımdan beri birçok anıyı"	"paylaştığım"	"bu dostlarımı burada kısaca anmak"
"w"	"W-QI22E1C-2910-1512"	"çocukların gol sevincini bütün mahalle"	"paylaşıyordu."	"Seksek oynayanların neşesi buradan bile"
"w"	"W-NE09C2A-0324-584"	"çocuklarımı, sevdiğim erkeği nasıl başkalarıyla"	"paylaşamıyorsam,"	"beni sevdiğini söyleyen adam da"
"w"	"W-MI22C3A-0508-691"	"çocuklarım, bu mektupta size birlikte"	"paylaşamadığımız"	"gökkuşağının büyüleyici güzelliğinden, bir yaşama"
"w"	"W-TE41C1A-0447-380"	"çocukları ile anne babası ile"	"paylaşılamayan"	"düşünceler bu ortamda yeni tanıdığı"
"s"	"S-BEABIs-0015-14"	"Çiğiltepeyle bu insanlarla aynı sahneyi"	"paylaştık."	"Yani o kadar çok şey"
"w"	"W-VD05A2A-2602-483"	"çizgisinden uzaklaşılır fakat bu çıkarlar"	"paylaşılıp"	"anlaşıldığı ve her iki çıkarın"
"w"	"W-II36C3A-0596-682"	"çevreniz mutlu olur. Aynı işi"	"paylaşanlar"	"sevgi ve saygıyla davranırlarsa birbirlerine,"
"w"	"W-KD39C4A-1085-5"	"çekilerle geçirdiği seksen yılının mutluluğunu"	"paylaşıyor"	"yazınseverlerle bir Ankara akşamında. Dondurucu"
"w"	"W-KF32D1B-2576-345"	"çağındaki gençler tarafından anlaşılmasını ve"	"paylaşılmasını"	"sağlamak. Aynı zamanda da ülkemizi"
"w"	"W-TE39C2A-0755-479"	"çatışmayla ilgili yaşadığım bir anımı"	"paylaşmak"	"isterim. Çatışmaya giren birlikleri ve"
"w"	"W-FA16B3A-0080-72"	"çarşafın parçalarını yerlerde sürükleyerek ve"	"paylaşamayarak,"	"doyamayarak, yetinemeyerek, bilemeyerek... O sırada,"
"w"	"W-OA16B3A-0043-1786"	"çarem yok. Sen gelirsen, riski"	"paylaşmış"	"oluruz. Bu da tehlikeyi azaltır."
"w"	"W-MA14B3A-1812-1767"	"çare buluruz, az mı zorlukları"	"paylaştık"	"seninle? Memed, başını camdan yana"
"w"	"W-UG37E1B-3068-159"	"Çapacı ustayı aradım hemen, acımı"	"paylaşabileyim"	"diyerek... Ve Aksu çayının ancak"
"w"	"W-TA16B3A-0450-1649"	"çalışıyordu. Bu yaştaki aynı kaderi"	"paylaşan"	"insanların sertliğini, sevgisizliğini, aristokratlara özgü"
"w"	"W-OE39C4A-0055-465"	"çalışıyor, yazıyor, anlatıyor, aktarıyor ve"	"paylaşıyor..."	"Bu yaptıklarının da unutulacağını, hatta"
