"Register"	"Text"	"Left"	"-5;5"	"Right"
"s"	"S-ADABPZ-0112-971"	"Şimdi işitmenin, eskiden işitmenin var"	"olup"	"olmadığı çok geç evrelerde ancak"
"s"	"S-AAAAFZ-0383-79"	"Şimdi ikisinin de haklılık payı"	"olabilir"	"çünki bi ikisi de öngörü."
"w"	"W-SA14B1A-1587-2359"	"şimdi gidiyorum hiç de bencil"	"olmayan"	"halimle arkadaşlarımın yanma... (Güvercin gider."
"s"	"S-BEABXO-0128-1044"	"şimdi burdan emm böle emekli"	"olanlardan"	"kışın oraya gidip yazın gelenler"
"s"	"S-AEAASO-0039-232"	"Şimdi bu Ayet-i Celile nazil"	"olduğunda"	"Hazreti Ömer efendimiz iyice sessiz"
"s"	"S-AAABOp-0011-2410"	"Şimdi başlıyoruz. Ne dedik ilk"	"olarak?"	"<Hep birlikte> Paralel oyun. Arkadaşlar,"
"w"	"W-PH42C3A-0808-2449"	"şiirlerinden bir buket yapıp hediye"	"olarak"	"gönderiyordu. Bunun yanında, kendisini merak"
"s"	"S-ADABAo-0355-1582"	"Şiirle kominist olur, şiirle faşist"	"olur"	"falan, düzyazı kültürü falan yoktur."
"s"	"S-BEABXX-0411-285"	"şeysi yok yani. Hıı. Nasıl"	"olmuş"	"sonra? <D 5> <B> Kliması"
"w"	"W-UI03C3A-1471-593"	"şeyleri yapmak ve candan ilgili"	"olduğunuzu"	"her seferinde göstermektir. ""Kullanılıyor muyum?"""
"s"	"S-BEABXO-0122-294"	"şeyler değil. Çocuklara bişe olsa,"	"olmasa,"	"onlar çok ta ilgilenmezler. Pek"
"s"	"S-BEABXr-0078-1003"	"şeyin saçının rengi çok güzel"	"olmuş"	"bak. O hangi renkti öyle"
"w"	"W-UA14B1A-1594-605"	"şeyin parayla satıldığını söylüyor. Paran"	"olunca"	"mutluluk da satın alabiliyormuşsun. Ben"
"s"	"S-AEAASO-0039-506"	"şeyi çok iyi bilir. Samimi"	"olup"	"olmadığınızı, kalbinizin köşesinden kıyısından geçirdiklerinizi"
"w"	"W-RA16B3A-1134-1896"	"şeyi yukarıdan görme olanağına kavuşmuş"	"olmalarından"	"kaynaklanır gibiydi. Bu nedenle, evin"
"s"	"S-BEABXO-0128-207"	"şeyi yok mu acaba? <B>"	"olabilir"	"diyorum. Yok, yok, gidelim gitmez."
"s"	"S-BEABXO-0064-855"	"şeyi almışsın monitör. Hı-hıı. İyi"	"olmuş."	"Monitör. Monitör iyi oldu ya."
"s"	"S-BEABXO-0436-653"	"şeye değer verdiğim için... Sağ"	"ol"	"Allah razı olsun. Onlar da"
"s"	"S-BEABXO-0117-374"	"şeydi. Bu sanki şey gibi"	"oldu."	"Şimdi artık söyledik ya hiç"
"s"	"S-ADABAo-0368-1151"	"şey. Evet. Ama en güzeli"	"olan"	"bunların farkına varıp... Ve yaşayarak."
"w"	"W-RG42E1B-2925-1256"	"şey. Biraz sert bir yaklaşım"	"olduğu"	"düşünülebilir ancak; samimi olunduğunda görülecektir"
"s"	"S-ADABI^-0162-265"	"şey, kavramı anlayabilmek için evrensel"	"olarak"	"acaba biz kuramı nasıl düşünebiliriz?"
"s"	"S-ADBBI^-0326-557"	"şey, her hafta bir program"	"olmak"	"kaydıyla... Bu arada Avrupa'dan bazı"
"s"	"S-BEABXW-0173-1738"	"şey yolda allah korusun bişi"	"olur"	"ne var niye gidiyosun sürekli"
"w"	"W-KA16B4A-0147-1438"	"şey yoktu... Fakat işte önemli"	"olan"	"buydu. Kulaktan kulağa yayılan korkunç"
"s"	"S-BEABXO-0325-196"	"şey yani bilmiyorum Bilmiyorum yani"	"olabilir"	"ama benim hiç şahsi hiç"
"s"	"S-ACABUZ-0035-103"	"şey söylenebilir. Ben ilk defa"	"olarak"	"bu kitapta Tevfik Fikret'i Türk"
"s"	"S-BEABXO-0390-37"	"şey olur. Hiç bi şey"	"olmasa"	"bile o saçma dersten. Ama"
"s"	"S-AEAB]o-0017-2018"	"şey olsa Anadolu'da nüfus değişmesi"	"olması"	"lazım. Öyle değişme yok. Ama"
"s"	"S-BEABXO-0120-821"	"şey o da dedi mesela"	"olsun"	"dedi ben yapıyım çünkü biz"
"s"	"S-AEABTZ-0040-918"	"şey kesinlikle yok. Radyasyonun ne"	"olduğunu"	"çünkü radyasyonu tanı ve tedavi"
"s"	"S-BEABXQ-0009-50"	"şey demiş. Normal bi çocuk"	"olsa"	"adın ne? Soyadın ne? Okula"
"s"	"S-BEABXB-0410-831"	"şey dedi. Emm. Bilmiyorum ben"	"olsam"	"alınırdım. Oda… Oda… Onun oda"
"s"	"S-ADAB^Z-0370-1032"	"şey benim bu bölüme ait"	"olmadığım,"	"yani bu mesleği yapamicağım. Ve"
"s"	"S-BEABXO-0452-1854"	"şey bazıları kampüsün içinde bile"	"olabiliyo"	"ama bizimki 45 dakka bi"
"w"	"W-TE39C3A-1400-1850"	"şeriatçı akımlar gelişmekle birlikte, belirleyici"	"olan"	"akımların emperyalistlerle işbirliği daha da"
"w"	"W-NC06E1B-3088-743"	"şenliğimiz, bir yıldız partisi havasında"	"olacak."	"Katılımcılar, şenlik süresince (üç gün,"
"w"	"W-IB04A1B-4034-164"	"şekilde ölçüme hazır hale gelmiş"	"olan"	"örnek çözeltilerindeki ağır metal tayinleri"
"s"	"S-ADABPZ-0372-1483"	"şekilde ve ülkemiz sorunlarına yabancı"	"olmayan"	"çabalarınız etkili olucaktır. Lütfen biraz"
"s"	"S-ADABPZ-0135-235"	"şekilde tekrar belirliyor etik kurdu"	"olmayan"	"ahlaktır diyor. <D 5> yani"
"s"	"S-BEABXB-0073-2207"	"şekilde mi? Olabilir. Ama bez"	"olsa"	"daha iyi olur gibi. Ya"
"s"	"S-AEABUZ-0038-1455"	"şekilde kul değil birey olup"	"oluyor."	"Gerici örf ve adetlere bağlı"
"w"	"W-RD02A2A-1279-834"	"Şehir kethüdası Halil Beşe'nin mesarifı"	"olarak"	"tevzi defterine 183 kuruş konulmuştur."
"s"	"S-ADABAo-0311-762"	"şarkıcılığı bölümünü emm 2 sene"	"oldu"	"biz. Hı-hıı. Bu sen üçüncü"
"s"	"S-AEABUs-0037-1154"	"şarkı söyleyebilmek, bir atlet kadar"	"olmasa"	"bile bir atlet gibi koşabilmek,"
"s"	"S-ADAB^o-0132-2339"	"şantaj yoluyla bir ikilemde bırakmak"	"olduğuna"	"inanır. Bu ikilem savaş ya"
"w"	"W-JA16B2A-1012-1378"	"şansını, beyaz yapmaya gönlü razı"	"olmayan"	"Salahattin'in gittiği ülkede tavuklar iki"
"s"	"S-BEABXn-0102-582"	"şansımız olsun, evimizin kısmeti bereketi"	"olsun,"	"ya paramız olsun. Bunları hep"
"s"	"S-ACABTZ-0336-989"	"şanslı olduğunu başta hidrolik kaynaklarımız"	"olmak"	"üzere büyük küçük ayrımı yapılmadan"
"w"	"W-QD36E1B-2859-36"	"şakhaları (şube) ülke çapında yaygın"	"olup,"	"köy seviyesinde dahi endoktrinasyon amaçlı"
"s"	"S-ADABPZ-0118-2436"	"Şair <B>. Peki sonra ne"	"oldu"	"da bu halk bu kadar"
"w"	"W-LE05A4A-1076-1514"	"şahsım adına bu işarete saygılı"	"olmaya"	"çalıştım."" Esasen, anlattığına göre, Peygamber"
"w"	"W-QE39C4A-1734-1566"	"Şahitlerin cinayet fiilinin işlenişini izlemiş"	"olmaları"	"şarttır ve ne kadar kesin"
"s"	"S-ACABTZ-0336-994"	"ışınlarına karşı daha az geçirgen"	"olması"	"nedeniyle yeryüzünü beklenildiğinden daha fazla"
"s"	"S-ADABPZ-0134-1586"	"ışık altında böyle yorumlamamın mümkün"	"olduğunu"	"düşünüyorum ve bu çağımız özellikle"
"w"	"W-QI41C3A-1457-1248"	"ısısını yükseltir. Garam Masala, dövülmemiş"	"olarak"	"hazırlanan tarçın (ya da Çin"
"w"	"W-AD19A1A-2078-770"	"ısı enerjisi ve iş enerjisi"	"olarak"	"sarf eder. Vücutta besin maddelerinin"
"s"	"S-ADABI\-0438-687"	"ıslak mendil reyonlarından ortalama hepsi"	"oluyor"	"bunlar hemen dikkat çekiyor zaten."
"w"	"W-JA16B4A-1093-370"	"ırmaklar olup taşıyor, taşıyordu. Sel"	"olup,"	"yüreğinin bir köşesinde bir yumruya"
"s"	"S-ACABTZ-0336-2"	"ırkını meydana getirecek tek hücreliler"	"olabilir."	"Çünkü biz 1700'den bu yana"
"s"	"S-BEABXO-0056-49"	"Üçüncü çocuk! Üçüncüyü yaparsanız erkek"	"olacakmış."	"Hadi kız yenge bak hadi"
"s"	"S-BEABXO-0343-1834"	"Üçüncü denemede de <B> Tekrar"	"olmadı."	"İz bu işi kapattık. Evet"
"w"	"W-QB38E1B-2882-742"	"üçte biri ısı etkisine neden"	"olur."	"Geriye kalan radyoaktivitedir. Fisyon ürünlerinin"
"s"	"S-BEABXO-0345-1716"	"üçgen delik aç bi şey"	"olmaz."	"Tamam ağbi aç aç. Bunu"
"s"	"S-BEABXO-0013-2229"	"üzerine yoğurdu koyuyosun. Kabak cacığı"	"oluyo."	"Onda bi şey değil. Bi"
"w"	"W-UF32D1B-2728-2255"	"üzerinden yapılacak. Kadınların daha görünür"	"olduğu,"	"ama etkilerinin giderek azaldığı bir"
"w"	"W-GC06A1B-3647-1656"	"üzerinden hesaplanan korelasyonların, daha homojen"	"olan"	"diğer gruplardan hesaplanan korelasyonlardan daha"
"w"	"W-MD02A2A-3324-937"	"üzerindeki baskı durmuyordu. Bunun sonucu"	"olarak"	"Mısır'daki Avusturya Konsolosu, Kavalalı Mehmet"
"s"	"S-ACABQq-0420-526"	"üzerinde oynanan çok kirli oyunlar"	"olduğunu"	"hepimiz ifade ediyoruz. Kırk elli"
"s"	"S-ADBBI^-0042-1707"	"üzerinde oynamaya, düzeltilmeye muhtaç fotoğraflar"	"oluyor"	"bunlar... Gene de ilginç şeyler"
"w"	"W-TD02A1B-4601-781"	"üzerinde durmaktadırlar. Çalışanlar, yöneticilerini güçlendirici"	"olarak"	"algılıyorlarsa kendilerini daha güçlendirilmiş hissetmektedirler."
"w"	"W-CH42C4A-0484-2097"	"üzerinde de herhangi bir etkileri"	"olmaz."	"Bu tavsiye her tür bölgede"
"w"	"W-NF10A2A-1827-1494"	"üzerinde bir büyüklüğe ulaşmasına neden"	"olmaktadır."	"Nitekim, AB'de 33.000 ve Fransa'da"
"w"	"W-FH42C4A-0723-709"	"üzerime düşen dini vazifelerimi tam"	"olarak"	"yapıyor muyum? İnandığım İslâm'ı yaşama"
"w"	"W-ME05A1B-3913-60"	"üzere, herkesin sürekli gelişim ihtiyacı"	"olduğunu"	"bilmek ve eğitimi geleceğe yapılan"
"w"	"W-IA16B2A-0762-1975"	"üzere olan bir yalıda, kaçak"	"olarak"	"oturuyor. Bütün gününü yazarlar kahvesi"
"w"	"W-LI09C3A-1047-2086"	"üyesiyle radyo elemanları kafaları tütsülenmiş"	"olarak"	"çıktılar dışarı, ""marihuana"" yapacağını yapmıştı."
"s"	"S-ACABQq-0423-1807"	"üyelerinin sayısını, 1/3'ü 1/3'ü Türk"	"olmak"	"kaydıyla, artırabilecektir. Dışişleri bakanı ve"
"w"	"W-ED02A3A-2708-2305"	"üyeleri geçici de olsa sinirceli"	"olabilirler."	"7. Çatışan takımlar, birbirlerinin edimlerini"
"s"	"S-BEABXO-0344-1512"	"üstüne? <gülerek> Var derisi kalın"	"olmak"	"ekşi sözlükte toplumsal maskelerin ossurukvari"
"w"	"W-ZI45E1C-5072-1085"	"üstüme demektense seneler içinde oturtmuş"	"oldukları"	"düzeni korumalarını çok seviyorum. Allahsız"
"w"	"W-GI37A2A-3006-1467"	"üstte her yüzeyde dikdörtgen pencereleri"	"olan"	"kubbeyle örtülü bir oda ile"
"w"	"W-LE39E1B-2840-1436"	"üstesinden gelebildiği bir ""mârifet"" mevzuu"	"oldu;"	"noktalama işaretlerinin nerede ve nasıl"
"s"	"S-ADBBI^-0326-1361"	"Üste çıkmaya çalışma akılsızlığını yapan"	"olmadı"	"ama ne dersem, manasız bir"
"w"	"W-TD13C3A-0216-1780"	"üst rütbeli askeri personelle ilişkileri"	"olduğuna"	"dair bulgulara rastlandığını açıkladı. Derneğin,"
"w"	"W-RD36E1B-2842-890"	"ürünü ve günümüzde gerçekleşmesi mümkün"	"olmayan"	"bir hikâyesi var; bunun bile"
"s"	"S-ADABAo-0310-2463"	"ürün fiyatlarının değiştiğini görebilirsiniz. Zaruri"	"olan"	"ihtiyaçarın. Şimdi biz bunları müşterilere"
"w"	"W-FF05A1B-4384-1407"	"ürettiği malın niteliğine doğrudan bağlı"	"olmayıp,"	"bilhassa ve özellikle kabul ve"
"s"	"S-ACABTZ-0336-2241"	"üretimi. Türkiye'de yıllardır nükleer santral"	"olsun"	"mu olmasın mı tartışması, şu"
"w"	"W-NI22C2A-0698-2346"	"üretimi yaşanıyor. Yolu, otoparkı yeterli"	"olmayan"	"bir ülkede, bu kadar araç"
"w"	"W-ME05A1B-3914-1231"	"üretim ve ihracatta büyük artış"	"olmuştur"	"Benzer kampanyalar, tuz üretimi için"
"w"	"W-UF10A2A-1866-412"	"üretim ve ihracat değerleri 1"	"olmak"	"üzere, hesaplanan endeks değerleri yer"
"w"	"W-GE05A2A-1075-2321"	"üretim ilişkilerine ait bir kategori"	"olarak"	"zanaat üretimi, sadece kentlerde değil,"
"s"	"S-ADAB^o-0132-259"	"üretildiğinin doğrudan kanıtı olmak açısından"	"oldukça"	"önem taşıyor. Sayın dinleyiciler şimdi"
"w"	"W-VB38E1B-2887-1292"	"üretemezdik. Bu konumda hazırcı canlılar"	"olmamıza"	"rağmen herşeyi büyük tutku ve"
"w"	"W-IH39C3A-1295-1846"	"üretecekler ve ihtiyaçlarını daha tam"	"olarak"	"tatmin edeceklerdir. Entellektüel ilerlemenin ölçüsü"
"w"	"W-SD36C3A-0070-526"	"üretecek bir fabrika kurulmasının, kalkınmanın"	"""olmazsa"	"olmaz"" ön koşulu olduğu yolunda"
"s"	"S-ACAAPZ-0384-1864"	"üniversitemize, sonra ülkemize hayırlara vesile"	"olmasını"	"diliyorum, başarılı olmasını diliyorum. Gerçekten"
"s"	"S-ADAB^Z-0370-1366"	"üniversitemi. Verilmeye çalışılıyor evet sportif"	"olarak"	"ve öğrenci arkadaşlarımızın seçimine göre"
"w"	"W-CD02A1B-3523-426"	"üniversite ve yetişkinler formları bulunmakta"	"olup,"	"araştırmada ortaokul formu kullanılmıştır. Listede"
"s"	"S-AEABUZ-0038-2244"	"üniversite tembelliğe itiliyor. E nasıl"	"olsa"	"benim özerkliğim var kimse bana"
"w"	"W-WI44F1D-4753-2366"	"üniversite okuyamamak içimde bir ukde"	"olarak"	"kalmıştı. o yüzden hep rüyalarıma"
"s"	"S-BEABXO-0323-2412"	"üniversite mezunuysan her türlü er"	"olarak"	"yapmazsın. Ama 15 aylık yaparsan,"
"w"	"W-NI31D1B-2428-615"	"Ümit, ön elemedeki rakiplerinin önemli"	"olmadığını"	"söyledi. Yıldız futbolcu, ""Biz ön"
"s"	"S-ACABQq-0420-1075"	"ülkenin önünde lider olma sevdasında"	"olan"	"insanlar, bunun faturasını 70 milyon"
"s"	"S-AEABPZ-0331-861"	"ülkemize ve bilim çevresine yararlı"	"olmasını"	"diliyorum. Sempozyumumuzu onurlandırıp katkı ve"
"s"	"S-AEABTZ-0040-848"	"ülkemize güç kazandıracak bir seçenek"	"olarak"	"görüyorum ve daima bu nükleer"
"s"	"S-ACAAPZ-0384-1947"	"ülkemize de daha güzelliklere vesile"	"olmasını,"	"burda yetişen öğrencilerin geleceğe yönelik"
"w"	"W-LF10A2A-1874-621"	"ülkelerin ihtiyaçlarına cevap vermeye dönük"	"olacağı"	"sonucuna varılabilir. Diğer taraftan, hiçbir"
"w"	"W-CD02A0B-3396-1543"	"ülkeler, hangi sistemi benimsemiş olursa"	"olsunlar,"	"Sözleşmeye aykırı hareket etmemek zorundadırlar."
"w"	"W-VE05A1B-4302-1394"	"ülkeler, artan bağımlılık oranlarına tepki"	"olarak"	"birkaç politika değişikliği yapmışlardır. Bu"
"s"	"S-ACABTZ-0336-1243"	"ülkeler gibi oturup yaparsak bizim"	"olur."	"Teknoloji <B> teknoloji Bedava kimse"
"s"	"S-ACABPA-0434-1485"	"ülke barajının %10 olmasının yüksek"	"olduğu"	"kabul edilmektedir. Biz de CHP"
"w"	"W-UF25D1B-2154-429"	"ücretle çalışanlar için daha avantajlı"	"olduğunu,"	"asgari ücretle çalışanların neredeyse geçen"
"s"	"S-BEABXO-0345-1135"	"öğretim materyelleri... Dayanıklı olmalı. Dayanıklı"	"olması."	"Geliştirilebili... Tesi... <gülme> Kaça geçtin"
"w"	"W-QD36C0A-0222-1686"	"öğrenmiş olmalısınız. Başka türlü nasıl"	"olabilir,"	"dedim. MİT Daire Başkanı 16-17"
"w"	"W-JA16B2A-0873-594"	"öğrenmekmiş. DİSTİMİK TOPLUM Kendinizi ruhsal"	"olarak"	"nasıl hissettiğinizi hiç düşünüyor musunuz?"
"w"	"W-LD39E1B-2927-1178"	"öğrenme modelleri öğrenmeyi başlatan mekanizma"	"olarak"	"dikkat kavramını kabul etmektedirler. Davranışcılar,"
"w"	"W-PD37C2A-0634-2311"	"öğrenebilir. İnsanların, hangi ülkede olursa"	"olsun"	"en büyük hakkı yaşamak hakkıdır."
"s"	"S-BEABXO-0345-1826"	"öğrencinin erişimine ve kullanımına açık"	"olması."	"Tamam. Erişilebilir olması desek? Her"
"w"	"W-TC01A4A-1403-965"	"öğrencilerin matematik alanında daha başarılı"	"oldukları"	"gözlenmektedir. İnsanoğlunun en önemli kültürel"
"s"	"S-BEABXO-0128-277"	"özlediğim güneş benim de. Gürültü"	"olmadığı"	"için de bizim için en"
"s"	"S-ADABPZ-0135-568"	"özgürlüğün insan için bir olanak"	"olması"	"ya da ahlaklı eylemde bulunmanın"
"s"	"S-ADABPZ-0134-588"	"Özgürlük bu bakımdan bireyler için"	"olduğu"	"kadar toplumlar içinde bir imkan"
"s"	"S-ADABPZ-0134-1350"	"özgürleşme süreci, tarih felsefesi kavrayıcı"	"olacaksa"	"bu süreci kavrayacak ve anlatacak"
"w"	"W-ID02A1B-3824-2006"	"özgü bir yapı ve işlevi"	"olan"	"spor haber başlıklarının genel özellikleri"
"s"	"S-ACABTZ-0336-2066"	"özetledikten sonra sizlere asıl konumuz"	"olan"	"nükleer reaktörler ve geçen yüzyıldaki,"
"s"	"S-ACAAPZ-0028-941"	"özelliği itibariyle uluslararası standartları yakalamış"	"olan"	"bir festival. Mersin kenti gerçekten"
"w"	"W-IC06A1B-3740-2264"	"Özellikle, bir yapay zeka programı"	"olan"	"Uzman Sistemler rasyonel gelişmişliğin ana"
"s"	"S-BEABIs-0015-1695"	"özellikle tiyatroda, sinemada kadınların çoğunlukta"	"olmasını"	"destekliyorum. Ve öyle onu öyle"
"s"	"S-ACABQq-0421-2361"	"özellikle sağlık meslek liselerinden mezun"	"olanların,"	"dolayısıyla Türkiye'deki sağlık problemlerinin bir"
"s"	"S-ADABPZ-0134-339"	"özellikle kabile, kandaşlık gibi karakterize"	"olan"	"gruplar kastedilmemiştir, ne kastedilmiştir? Esas"
"s"	"S-ACABQq-0423-1887"	"özellikle dışarıda, Türkiye'nin demokratik devlet"	"olma"	"vasfını zedeleyen bir yanlış anlaşılma"
"w"	"W-KE05A1B-3631-1497"	"özellikle disiplin cezalan söz konusu"	"olduğunda"	"önem taşımaktadır. Çünkü 6. maddenin"
"w"	"W-UE36E1B-3357-2494"	"özellikle de seksten yana dertli"	"olabileceğine"	"insanın pek aklı yatmıyor doğrusu."
"w"	"W-UG03A2A-2014-1028"	"özellikle bazı kabartmaların da gömülü"	"oldukları"	"yerden alındıklarını biliyoruz. Onların ölümü"
"s"	"S-ADABPZ-0112-10"	"özellikle ailede işitme kaybı ölçüsünün"	"olması"	"çok önemli. Yine doğumsal ve"
"w"	"W-UA14B4A-1593-1299"	"Öyleyse rüya anlaşıldı. Selviyi kıskanmış"	"olacaksın."	"Anne Yok be. O kadar"
"s"	"S-AEABUs-0037-1581"	"öyledir. Ve umarım hep öyle"	"olur."	"Yani diyebilirim ki oyunu oynayarak"
"w"	"W-LA14B1A-1709-1591"	"öyle? HASTA Hayvan gibi ne"	"olacak!"	"Daha kibar ölemez mi bu"
"s"	"S-ADABAo-0433-1768"	"öyle. Bilgisayar, emm, gerçekten tam"	"olarak"	"uyuyor. Çünkü düşündüğümüzde, emm, computer"
"w"	"W-OG24D1B-3361-1090"	"öyle. Ben, can sıkıntısından ameliyat"	"olan"	"kadınlar tanıyorum, ki estetikten bahsetmiyorum."
"s"	"S-BEABXE-0082-1244"	"öyle şeyi yaa. Ya arkadaş"	"olanı"	"söylüyoruz sana biz. Sen içen"
"s"	"S-BEABXs-0130-1979"	"öyle şey yapma yapıcam falan."	"Olmuyor"	"abi rahat olucaksın yani. Ben"
"s"	"S-BEABXO-0056-1871"	"öyle değil. Alt sınıftakiler yüksek"	"olanlar."	"Nasıl alt sınıftakiler? Alt sınıf"
"s"	"S-BEABXE-0082-74"	"Öyle bişey. Bu işler belli"	"olmaz"	"ya. Hıı belli olmaz. Hayat"
"s"	"S-BEABXD-0446-1129"	"Öyle Bir Geçer Zamanki. Ne"	"oldu?"	"Finalde herkesin elinde ben son"
"s"	"S-BEABXO-0389-302"	"öyle bi ihtimal varsa tabi"	"olur."	"Mahsut çiftede bi taşa açıyorum,"
"s"	"S-ACABFZ-0049-539"	"öten değil vakitli öten horoz"	"oldu."	"Kimdir bunu diyen kişi? 1936'da"
"w"	"W-UF10A2A-1882-67"	"Öte yandan, diğer iki yaklaşımda"	"olduğu"	"gibi, DSGD tarzı modeller kullanılarak"
"w"	"W-CG03A3A-1022-2234"	"öte yandan kendisi de yeni"	"olmayan"	"bir tutumu yansıtıyordu. Benim Bedri"
"s"	"S-ADABPZ-0135-219"	"örneğin biraz onun habitusu tanımlamış"	"oluyoruz."	"Efendim şimdi ee! dolayısıyla habitus"
"w"	"W-HC06A1A-2055-1273"	"örneği kaset-çalardır. Kasetin sonundaki saydam"	"olmayan"	"band LED ile FD arasındaki"
"s"	"S-ADABCo-0299-1614"	"örgütü adlı bir örgüt üyeleri"	"olduğu"	"bilgisi var Ankara'ya ulaşan bilgiler"
"s"	"S-AEABUZ-0022-874"	"örgütleri de TESEV gibi direk"	"olarak"	"Amerikan istikbaratına çalışan Avrupa Birliği'ne"
"w"	"W-DD02A1B-3533-10"	"örgütlenmeyi kendisi oluşturmaktadır. Örneğin, kreşi"	"olan"	"büyük belediyelerde kreşlerin bağlı olduğu"
"w"	"W-ND09C2A-3366-307"	"örgüt""ü örneğinde oluştuğunu söylemek doğru"	"olur..."	"Yineleyelim İttihatçılar, Türk Jakobenleriydiler ve"
"w"	"W-XI45F1D-4798-2344"	"ördüğümüz ""kendimiz""le ""kendimiz""le çatışmamıza neden"	"olan."	"Bile isteye. Yine de hissizleşmektense"
"w"	"W-DA16B2A-1719-858"	"önüne koydu. Subaya aç olup"	"olmadığını"	"sordu. Subay, nasıl olsa zamanının"
"w"	"W-VA15B1A-2636-776"	"Önüne gelen her şeyi sel"	"olup"	"sürükler, Boğulurlar onun götürmesiyle çürükler."
"w"	"W-OF25D1B-2143-2499"	"önüne alınırsa ABD'de 2.49 dolar"	"olan"	"bir malın (hamburger) fiyatının (herhangi"
"w"	"W-LE09C2A-0589-1904"	"önünden kaçanlardan tayyare-i harbileri sayanların"	"olduğunu"	"söylüyor. Tam 14 tane tayyare-i"
"s"	"S-ADAB]o-0193-2340"	"önünde tamamladı. Ve son yarışı"	"olan"	"Brezilya Grand Prixi için büyük"
