"Register"	"Text"	"Left"	"-5;5"	"Right"
"w"	"W-ED02A3A-2708-589"	"şunları yaparsan, ben de şunları"	"yapacağım"""	"konuşması beklentiler bitinceye kadar sürer."
"w"	"W-KD30D1B-2184-2432"	"şunları kaydetti ""Bu kanunda hata"	"yapılmaması"	"gerekir. Bu kanun bir-iki maddelik"
"w"	"W-RA14B3A-0553-2075"	"şu güzelliklere bakıp bir tablo"	"yapabilir"	"misin? ENİS- Alay mı ediyorsun"
"s"	"S-BEABXu-0435-480"	"şu el bitsin. Sen ne"	"yapıon"	"kız goz toplayacak bak aklı"
"s"	"S-ADABIi-0124-1576"	"şu anda genel sanat yönetmenliğini"	"yapıyorum."	"Böyle bir emm bi tiyatro"
"s"	"S-ADABCo-0294-1432"	"Şişli Cumhuriyet Savcılığı borsada manipulasyon"	"yaptıkları"	"iddiasıyla 59 kişi hakkında 6"
"s"	"S-BEABXO-0343-992"	"şişe falan yapabilir. Ne nasıl"	"yapıcaz?"	"Nurten, o da diyor ki"
"w"	"W-QE39C3A-1759-90"	"şirketleri ve fasoncuları tarafından Uzakdoğuda"	"yapılıp"	"ABD'ne taşınan bazı ünlü Amerikan"
"s"	"S-BEABXO-0095-396"	"Şirinler... Evet, aa! Bak Gargamel"	"yaptım."	"Gargamel orda. Azmanı çizmeyi unuttun."
"s"	"S-BEABXO-0095-427"	"şirini yapim. Sen hangi şirini"	"yapacaksın?"	"Gözlüksüz şirin. <gülme> Gözlüksüz şirin"
"w"	"W-CB04A1A-1987-381"	"Şiraz'da; Birûni Harezm'de astronomi çalışmaları"	"yapmıştır."	"Bu bilginlerin güneş saati yaptıklarını"
"w"	"W-JA16B4A-0854-1583"	"şip şak ressamlarla, nice çalışma"	"yapan"	"ressamlar doldurmuştu. Bu ressamların içinde"
"s"	"S-BEABXw-0353-582"	"Şimdi... Bu kızlara da şey"	"yapıyor."	"Pis. Ayy! Hatçe Hanım dedi."
"s"	"S-ACABQq-0429-1559"	"şimdi. Getirtirim efendim, getirtirim. Ben"	"yaptım"	"oldu, olmaz Sayın Başkan, olmaz"
"w"	"W-DG37C2A-1237-43"	"Şimdi, yazarın başka bir iş"	"yapmasını"	"istiyorum. ""Okur""a ""Okur""a baksın, gördüklerini"
"s"	"S-BEABXg-0072-2423"	"Şimdi şöyle diyorlar abi. Spor"	"yaptığın"	"zaman zayıflıyon ya şimdi birazcık"
"s"	"S-ACABPZ-0329-1102"	"Şimdi günlük yaşamda emm duş"	"yapmak"	"dişlerini fırçalamak emm saçını taramak"
"s"	"S-ADAB^A-0317-919"	"Şimdi bu kalem işi. Biz"	"yaptık."	"Ve daha evvel dediğim gibi"
"s"	"S-ADABCo-0316-1572"	"Şimdi bu anlamda memur yarın"	"yapacağı"	"uyarı grevi, iş bırakması, iş"
"w"	"W-DA16B3A-1494-459"	"şimdi bir özürü vardı Evsahipliği"	"yapmak"	"zorundaydı. O yüzden tartışmayı sürdüremezdi."""
"s"	"S-ACAAFZ-0048-672"	"Şimdi Amerika Irak'a girerken ne"	"yaptı?"	"""Geleceğim, malını da alacağım, canını"
"s"	"S-BEABXO-0451-1497"	"şeylerle. Belki de. O kağıtta"	"yapıyodur."	"Aa! Çok güzel oldu yaa!"
"s"	"S-AEABUZ-0021-1631"	"şeylerin arkasına, hani bi yaramazlık"	"yaptığımız"	"zaman bi şeyin arkasına saklanmak,"
"s"	"S-AEABTZ-0337-2"	"şeyleri yapardım. Başka bir şey"	"yapmam."	"Yani ben şimdi mimar olim"
"w"	"W-MA16B3A-0379-1125"	"şeyler yapılabilirmiş!"" diye düşündü. Toplantıların"	"yapılacağı"	"kültür merkezinin yanına gittiler. Avluda"
"w"	"W-TI44F1D-4754-2064"	"şeyler sınırlı zaten. Elimizden geleni"	"yapıp"	"gerisini İlahi takdire bırakmak en"
"w"	"W-PA16B4A-0162-1105"	"şeyler soruyor muyum?"" ""Sorsaydın, ne"	"yapalım,"	"ben meraklıyım, yine surat asıp"
"w"	"W-WI45F1D-4713-2431"	"şeyler değil, tarihi gerçeklerdir. Yaptıkları,"	"yapacaklarının"	"teminatı olanların içyüzleridir! Uyanık ve"
"s"	"S-ADABI]-0127-604"	"şeyin farkındayım. Peki sahnelerde oyunculuk"	"yaptın"	"birçok oyunda oynadın kişisel özel"
"s"	"S-AEABTZ-0337-943"	"şeyi yapmak, her şeyi hızla"	"yapmak"	"için çıldırasıya emm çaba göstermek"
"s"	"S-BEABXO-0128-2216"	"Şeyde Samsun'da hmm. Beraber spor"	"yapıyorlarmış."	"Levent, Ercü felan. <gülme> Ercümentte"
"s"	"S-AEABUZ-0021-1373"	"şey. Ya ben ordayım. Onu"	"yaparken"	"mutluyum. O yüzden emm o"
"w"	"W-UA16B3A-1065-2163"	"şey çok ani olmuştu, ne"	"yapacağını"	"düşünemiyordu bile. Selvi'yi kayınpederinin görevli"
"w"	"W-NE09C0A-0260-418"	"şey yok. Şimdi orada konuşma"	"yaptım,"	"bayağı kalabalık, insanlar dışarılara taştı."
"s"	"S-BEABXO-0086-1941"	"şey yine <B> Sahura kadar"	"yaptı."	"Hadi yaa! Tabi canım. Boyaya"
"s"	"S-BEABXS-0111-1786"	"Şey yapıyoruz, amca biz şey"	"yapıyoruz"	"da kadınlar için söylenen atasözleri"
"s"	"S-BEABXO-0128-1057"	"şey yaptık biz, çatı çatı"	"yaptırdık"	"çünkü su akıyordu yani acayip"
"w"	"W-IA16B2A-2672-561"	"şey yapmalıydı, öyle bir şey"	"yapmalıydı"	"ki, camileri dolduran, taranmış, yıkanmış"
"s"	"S-BEABXO-0075-1158"	"şey var birader saçı şey"	"yapıyosun"	"ee saçı döküyosun beyazlamış saçları"
"s"	"S-BEABXO-0344-597"	"şey tırnak. Çifti tırnağı nerden"	"yapıyoduk?"	"Yukarda olması lazım. Bu tek"
"s"	"S-BEABXO-0012-2050"	"şey hazır. Profiterol falan hepsi"	"yapılmış"	"poşetlerde. Tabi, poşetlerde. Geliyosun evinde,"
"w"	"W-VA14B1A-1602-2289"	"şey görmedim. Bunları mutlaka Reyhan"	"yapmıştır."	"Öğretmen bey görüyor musunuz? Gülşah"
"s"	"S-BEABXO-0117-930"	"şey gibi oldu. Hani zaten"	"yapmam"	"öyle bir şeydi. Bu sanki"
"s"	"S-BEABXO-0436-1301"	"şey dimedi. Tayir abi şöyle"	"yapmış"	"bak abimgil kayıp edince telefonda."
"w"	"W-OA16B4A-0061-1178"	"şey değildi. Tanımadığı bir malzemeden"	"yapılmış,"	"sanki ezilmiş yassı bir şişe"
"w"	"W-SF09C4A-0012-1406"	"şey daha basit bir şey"	"yapılabilirdi."	"Oysa hem güzel mekanlar hem"
"w"	"W-HA16B2A-0077-450"	"şey büyük, yüksek, eğilip ayakkabı"	"yapıyor,"	"düşünün... Dünyaya niye geldiğini anlamış"
"s"	"S-ADABPZ-0134-1236"	"şey borçluyuz fakat bir ayıklama"	"yapmamız"	"gerekiyor. Tarihin amacının özgürlük olduğunu"
"s"	"S-BEABXf-0171-333"	"şey bir numara falan ne"	"yaptın"	"sen falan dedi arkadaşlarım <B>"
"s"	"S-ADABPZ-0125-796"	"şey açılır kapanır yatak kanepe"	"yapar"	"aynısını yapar giderim. Günün birinde"
"s"	"S-BEABXz-0387-606"	"şey <D 5> çocuklar yaparsa"	"yapar..."	"Ninem burda Umurbey'de yatıyor burda"
"w"	"W-CH03A1B-2377-1155"	"şevk mutasavvıfa her türlü fedakârlığı"	"yaptırır;"	"hapse, zindana atılmaya razı eder,"
"w"	"W-SD36E1B-2843-514"	"şelalenin kıyısındaki beton masalarda piknik"	"yapmaya"	"gelen orta sınıf ailelerin mangal"
"s"	"S-BEABXm-0107-1890"	"şekilde. Buraya pansumana gelirsin, başlarız,"	"yaparız."	"Evet. Ama bunun bir filmini"
"s"	"S-ADABIi-0124-1947"	"şekilde, ışığı bitmiş, genel prova"	"yapılır."	"Son provaya kadar oyuncuların rolleri"
"s"	"S-AEABTZ-0040-753"	"şekilde çözersek o zaman ne"	"yapacağız"	"hep beraber? Uygarlığın dışında olmuş"
"w"	"W-HF09A4A-1835-1551"	"şekilde bulunur. Kuru numune ile"	"yapılmış"	"olan analiz sonuçları aşağıda verilmektedir."
"s"	"S-BEABXO-0325-1385"	"şekilde <B> Ama aslında benim"	"yapmam"	"gereken şey Bahar'a vermemekti, çünkü"
"w"	"W-OG24D1B-2316-2028"	"şehre giden trenin geçtiği istasyona"	"yapılan"	"bir otobüs yolculuğu, yolculuk öncesindeki"
"s"	"S-AEABAo-0016-1763"	"şehirde olup bitenlere bi yerde"	"yapılan"	"bi inşaata ya da boğazdan"
"w"	"W-SD18E1C-4169-64"	"şartlarına göre oldukça zahmetli, hata"	"yapma"	"riski çok fazla olan, zaman"
"w"	"W-QD37C2A-0506-1635"	"şarap, bira falan içiyordum. Ne"	"yapıp"	"yapıp kafayı bulmak istiyordum. Nitekim"
"w"	"W-OH42C0A-0319-1756"	"şahsiyettir. İslâm'ın yasak kıldığı işleri"	"yapan"	"ve bu tür davranışlara cevaz"
"w"	"W-FA16B3A-0986-98"	"şahsen. Dedikodu çıkarın, cezaevini umumhane"	"yapacaklarmış"	"diye. Eskişehirlileri üstlerine salın. Ona"
"w"	"W-KE39C0A-0282-1549"	"şafak zamanı seçilmelidir. Daha erkenden"	"yapılacak"	"hücum karanlık yüzünden kalacak ve"
"w"	"W-KA16B4A-0121-820"	"ışığı daha yanıyordu. Vasili, ne"	"yapsın,"	"bekleyecekti. Uyumuştu. Bir gürültüyle yerinden"
"w"	"W-SD05A1A-0747-788"	"ışık tutmuştur. Önemli hususların başında,"	"yapılan"	"anketlerin sonuçlarının sağlıklı bir değerlendirilmesinin"
"w"	"W-QA16B2A-0626-1128"	"ısıtıp yiyecek miyiz mesela? Terbiyesizlik"	"yapma!"	"Yersin kafana kepçeyi! Ne terbiyesizliği"
"s"	"S-BEABXO-0454-2124"	"ısmarlatmak için diyo şey ödevlerimizi"	"yaptırırdık"	"falan diye anlatıyodu böyle ama"
"w"	"W-PD37C2A-0634-1964"	"Üşümezsoy gibi düşünüyor. Bu alanda"	"yapılmış"	"ciddi bir bilimsel çalışma olmadığını"
"w"	"W-SD02A1B-4588-1561"	"üçünün de temel etkileri mevcuttur."	"Yapılan"	"Tukey testi sonucunda 21-25 yaş"
"w"	"W-TG03A1B-3279-1011"	"üçlemesi) ilişki kurar. Sıralanmalarında çeşitleme"	"yapmaya"	"uygun olarak tasarlanan bu tuvallerde,"
"w"	"W-QD02A1B-4562-1463"	"üç yıl içinde hiç kaza"	"yapmadığını"	"bildiren sürücüler ve kaza yapmış"
"s"	"S-BEABXf-0171-293"	"üç kuruş kazancan. <B> Sıkıntı"	"yapmayın"	"kendinize de, hani hastalık olur"
"w"	"W-QD36C0A-0222-1203"	"üç gün onunla birlikte kahvaltı"	"yapmak"	"durumunda kaldım. Bu kahvaltılar sırasında"
"s"	"S-AAABLp-0159-197"	"üç cebri icra yani zorla"	"yaptırma,"	"hükümsüzlük, <D 20> maddi, manevi,"
"w"	"W-EE05A1B-3442-1340"	"üç ana öğesi vardır. Hocalar,"	"yapılan"	"yayınlar ve öğrenciler. Yanlış anlaşılmaması"
"s"	"S-ADABPZ-0112-1176"	"üç ana başlıkta açıklayacam. Ortopedinin"	"yaptığı"	"kasların arasında bir denge kurabiliyorsa"
"s"	"S-ACABPA-0434-788"	"üzüntüye sevkedecek. 2-3 ay içinde"	"yapılacak"	"bir seçimin bu memlekette de"
"w"	"W-KA16B1A-1730-2216"	"üzerine. Hayvan istemiyor ama ne"	"yapsın"	"ki, o iteklemeyle kendini bir"
"s"	"S-ACABQq-0423-1624"	"üzerine, Osman Gazi, iki hisar"	"yaptırarak"	"şehre giriş ve çıkışları kontrol"
"w"	"W-RG24D1B-2290-1010"	"üzerine geçirdiklerini belirterek evin onarımının"	"yapılması"	"için tapuyu Kültür ve Turizm"
"w"	"W-JE39C4A-1476-549"	"üzerine düşen savunma görevini layıkıyle"	"yapabilecektir."	"Ne fazla, ne de eksik"
"w"	"W-PE30D1B-2130-348"	"üzerine Ankara'da hareketli saatler yaşandı."	"Yapılan"	"araştırmalar sonucu Çinli işadamı grubunun"
"w"	"W-EC37C2A-0662-1996"	"üzerinde çalışmıştır. Antropolojik alan araştırmaları"	"yapan"	"Birdwhistell, kültürler arasındaki beden dilinin"
"w"	"W-IE05A2A-1016-794"	"üzerinde yoğunlaştırmıştır. 1930-1934 yılları arasında"	"yapılan"	"üç ayrı düzenleme ile de"
"w"	"W-PI09C2A-1320-425"	"üzerinde bu kadar çalıştığım işi"	"yapmaktan"	"vazgeçiyorum. Ahmet Özal'a programı onaylatıp"
"s"	"S-ACABQq-0422-2066"	"üzerimize düşen görevi yapmalıyız ve"	"yapacağız."	"Sorunları, doğru değerlendirerek mutlaka aşacağız."
"w"	"W-TE36E1B-3295-29"	"üzereydi. Çok güçlü bir pozisyondaydı,"	"yaptığı"	"iş onu gitgide daha da"
"s"	"S-ADABPZ-0113-2229"	"üzere Sayın Profesör Doktor Konuşmasını"	"yapmak"	"üzeri başbakanlık devlet planlama teşkilatı,"
"s"	"S-ACABTZ-0336-1972"	"üzere haleye girip son dakka"	"yapamayan"	"bir ülkeyiz. Bence çok vakit"
"s"	"S-ADABPZ-0135-127"	"üzere borç almayı? Ben bunu"	"yapıyorum."	"Peki hepiniz bunu yaparsanız ne"
"s"	"S-ACABQq-0422-2375"	"üyelik başvurusunu, ancak 1987 yılında"	"yapabilmiştir."	"O günden bugüne Türkiye'nin Avrupa"
"w"	"W-VE05A1B-4308-1493"	"üyeleri kendi arazilerine ağır yatırım"	"yapmaya"	"istekliydiler. 1760’larda 1760’larda 1760’larda başlayan"
"s"	"S-ADABPZ-0125-1735"	"üye olup beraber bir şey"	"yaparak"	"gerçekleştirilebilir. Hani bu sadece girişimcilik"
"s"	"S-BEABXw-0353-1447"	"üstüne? Ya şimdi kendilerine yemek"	"yapacakmış"	"ya kadın para istemiş. Oğlum"
"w"	"W-VI19E1A-4006-2363"	"üstüne kocaman bir çarpı işareti"	"yaptı."	"""Ben gülmem."" diye bir ses"
"w"	"W-GD02A2A-1023-364"	"üstü açık bir yüzme havazu"	"yapılmıştır."	"Dikili kaplıcalarının kaynakları, batı-doğu yönlü"
"w"	"W-LI35C4A-0464-1862"	"üstelik kimliğimi gizledim. (Öğrenirlerse indirim"	"yaparlar,"	"mahcup olurum diye düşündüm!) Resepsiyonda"
"w"	"W-OG24D1B-2300-1198"	"Üstelik farklı bir frekanstan yayın"	"yapıyor."	"Kan akıtmak, cop sokmak, elekrik"
"s"	"S-BEABXs-0130-846"	"Üst üste binen cümleleri ne"	"yapıcan."	"Onları ayrı ayrı iki üç"
"s"	"S-ADABI\-0438-634"	"ürünü aldığınız geçen zamanda ne"	"yaptığınızı"	"anlatmanızı isteyeceğim kendi cümleleriniz ile."
"w"	"W-PF25D1B-2144-808"	"ürünleri dahil her gıdanın analizini"	"yapabiliyoruz."	"Bunun yanında üreticiye yönelik seminerler"
"w"	"W-IE05A1B-3540-1247"	"ürünler için sipahisine bir ambar"	"yapması"	"istenmektedir (Sencer, 1982 1982 Tüm"
"s"	"S-AEABTZ-0040-1991"	"üretmek için kullanmıyoruz. Bunu fazla"	"yapıyoruz"	"o ayrı bir konu. Ama"
"s"	"S-ADABAo-0318-1549"	"üretmek için emm sinema filmleri"	"yapmak"	"teknik imkansızlıklardı, şuydu, buydu. Tabi"
"w"	"W-JE04A3A-1580-2055"	"üretiminde ve üretim tekniğinde değişiklik"	"yapılmalıdır."	"6. Ev ideresi atıkları ve"
"w"	"W-TC06A1B-4095-2037"	"üretimi inanılmaz boyutlara ulaşmaktadır. Kanada'da"	"yapılan"	"bir çalışmaya göre kurumsal bilginin"
"s"	"S-ADABLA-0266-1167"	"üretim yapılıyo, büyük ölçekli üretim"	"yapılıyo"	"ve sabahtan akşama kadar size"
"w"	"W-VE05A3A-2711-1906"	"Üretim Maliyetleri Ürünlerin üretimi için"	"yapılan"	"doğrudan ve dolaylı harcamalardır. Dağıtım"
"w"	"W-JF18E1C-1661-222"	"üretim kapasitesi hakkında sağlıklı değerlendirmelerin"	"yapılmasını"	"olanaklı hale getirecektir. Reel GSYİH"
"s"	"S-ACABTZ-0336-1783"	"üretilmediğini dolayısıyla da yeterince yatırımların"	"yapılmadığını"	"görüyoruz. Ve bu üzüntüyü hep"
"w"	"W-LF10A3A-1826-1613"	"üreticiye ödemektedir. Fiyat Destekleme Yoluyla"	"Yapılan"	"Sübvansiyonlar Taban Fiyat kavramı ve"
"s"	"S-ACABQq-0421-1598"	"üreticileri rahatsız etmekte ve üretim"	"yapmalarını"	"engelleyen bir unsur haline gelmiş"
"s"	"S-ADABAo-0388-1417"	"Ürdün'de Petra'daki mezarlar Romalılar'ın etkisiyle"	"yapılmış mezarlardır."	"yapılmış mezarlardır. Çöldeki Araplar sanırım mezara"
"w"	"W-TI45F1D-4704-236"	"Ürdün sınırı yakınındaki bir kampta"	"yaptı."	"Altı gün süren bu toplantıda"
"w"	"W-JE05A3A-3002-45"	"ünlüsü, daha önce çeşitli alıntılar"	"yapmış"	"olduğumuz 1 Aralık 1921 Meclis"
"w"	"W-JH24D1B-2295-1658"	"ünlü pedagog Maria Curcio'nun asistanlığını"	"yapan"	"Emeç, konser vermeye de devam"
"w"	"W-KI09C2A-1544-1395"	"Üniversitesi'nin ilk ağaç dikme bayramını"	"yaptık."	"Bugünkü üniversite giriş kapısının sağındaki"
"s"	"S-ACAAPZ-0032-1292"	"Üniversitesi emm Türkiye'de önemli atak"	"yapan"	"ismini duyuran üniversitelerden bi tanesidir."
"s"	"S-ACABPA-0434-1684"	"Üniversitesi Ekonomi Bölümü'nde öğretim üyeliği"	"yapmaktadır."	"Prof. Dr. Nur Vergin, Prof."
"s"	"S-BEABXE-0082-1252"	"üniversite sınavında 13 tane matematik"	"yaptım"	"mantıkla. Şimdi ben denemelerde de"
"s"	"S-BEABXg-0088-440"	"üniversite mezunuyum bana bunu mu"	"yaptıracan?"	"Adam o yüzden 4 yılık"
"s"	"S-ADAB^Z-0370-1349"	"üniversite içinde bi Teknopark binası"	"yaptık."	"Üniversiteyle beraber yaptık biz bunları."
"s"	"S-BEABXO-0319-91"	"Ülkü çok fena. Biz kayıt"	"yaptık"	"işte, Ülkü, Neslihan, ben, Soner."
"w"	"W-II22C3A-0566-1112"	"ülkeye güvenilmez.Her akıllı işadamı, iş"	"yaptığı"	"ülkenin dışında o ülkenin adaletinin"
"w"	"W-IF10A2A-1880-782"	"ülkelerin farklılıklarından yararlanmak için ticaret"	"yaptıklarını"	"söylemektedir. Klasik iktisadın temel mantığını"
"w"	"W-PE05A2A-1426-725"	"ülkelerin enerji kullanma planlarında değişikli"	"yapmasına"	"neden olmuş ve nükleer enerji"
"s"	"S-ACAAPZ-0032-2017"	"ülkedeki üniversiteler ile ikili anlaşmalar"	"yapılmıştır."	"Üniversitemiz öğrenci ve öğretim elemanı"
"w"	"W-MF10A2A-1789-1548"	"ülkedeki yabancı okulların tasfiyesi yönünde"	"yapılan"	"yasa düzenlemeleri sonucunda, başlangıçta yabancı"
"w"	"W-LE39C3A-1348-1570"	"ülke ekonomisine vakıf bir konuşma"	"yapıyor."	"Kesici'nin konuşması önce parlamentoda, hemen"
"s"	"S-BEABXg-0088-1276"	"öğretmenlik yapamıyosun. Yani madem öğretmenlik"	"yapamıcam"	"sen bu belgeyi niye veriyosun"
"w"	"W-MD39E1B-3360-2330"	"öğretmenlerin politik kaygılar içinde görev"	"yapmalarıdır."	"2. ÖĞRENCİ AÇISINDAN a. Sosyo-Kültürel"
"w"	"W-ND39E1B-3298-2206"	"öğretmenlere yapabilecekleri yardımlarla ilgili olarak"	"yapılan"	"önerilerin bir kısmı ""yeni öğretmenlere"
"s"	"S-BEABXO-0140-555"	"öğretmen? Sınav yapıyor mu? Yoo."	"Yapmıyor"	"mu? Yapmıyo, biz yapıyoruz. Hıı."
"s"	"S-BEABXO-0418-1221"	"öğretmen gene. Yirmi dakika da"	"yaptım"	"o ödevi. Ne ödevi? <Gülerek>"
"s"	"S-ADABCo-0363-1005"	"öğretim üyelerine ""siz bu işi"	"yapamıyosunuz,"	"beceremiyosunuz, bilmiyosunuz"" demek gibi bir"
"w"	"W-QF10E1B-3065-2334"	"öğrenme alanında yenilikler E-Öğrenme konferansı"	"yapıldı"	"Türkiye Bilişim Derneği (TBD) Eğitim"
"s"	"S-ADABI]-0127-1347"	"öğrenip gelip Mersinde bir şeyler"	"yapmak"	"istiyorum. Hani düşünsenize Mersinde Ömer"
"w"	"W-ND39E1B-3298-884"	"öğrenimden mahrum bırakılmaması için gerekeni"	"yapmaya"	"çalışıyordu. Diğer yandan, bu yıllarda"
"w"	"W-MD39E1B-3359-145"	"öğrencilerin neler yaptıkları veya neler"	"yapmadıkları,"	"karşılaştıkları güçlüklerin neler olduğu (örneğin,"
"s"	"S-AEABI^-0330-1785"	"öğrencileri bile tiyatro mu? Ne"	"yapıcaz"	"ya? Evet aynen öyle diyorlar"
"w"	"W-JD02A1B-3840-797"	"öğrenciden elde edilen puanlar üzerinde"	"yapılmıştır."	"ASDÖ, Likert tipi ölçek olması"
"s"	"S-ACAAPZ-0032-1261"	"öğrenci konseyi başkanı olarak görev"	"yaptığım"	"için çok mutluyum. Buradan mezun"
"s"	"S-BEABXg-0072-1663"	"Öğlen meyve yedim. Zaten kilo"	"yapmışsın"	"ya ondan heralde. Yok hacı"
"w"	"W-ME39C0A-0349-1437"	"Özkan, CHP saflarında aktif politika"	"yaparken,"	"Hüsamettin, politikanın dışında kaldı. Sadece"
"s"	"S-ADBBI^-0042-931"	"Özkan, ""Kemal böyle bir şey"	"yapmaz"""	"diyordu, ama siyasette maalesef oluyor"
"s"	"S-BEABXO-0436-345"	"Özgür oturmuş ana diyo çene"	"yapıyon"	"laf yapıyon böle şi idiyon"
"w"	"W-KE05A1B-3632-1446"	"özelliği taşımaktadır. Ferman daha sonra"	"yapılacak"	"olan köklü modernleşme için zorunlu"
"w"	"W-JI09C3A-1441-1333"	"özellikle ova köylerinde ek dershane"	"yapılabileceğini"	"göstermişti. Bu konuda Vali Bey"
"w"	"W-RC01A4A-1168-1182"	"Özellikle hayati önemi haiz organlarda"	"yaptığı"	"tahribat nedeni ile ayrı bir"
"s"	"S-BEABXO-0006-1408"	"Özellikle gösteryorlar. Tabi. <B> Kendi"	"yapyormuş"	"ama onu kendi istiyormuş. Tabi"
"s"	"S-ADABAo-0368-2454"	"özellikle biz ya bir şeyi"	"yapmak"	"o kadar zor ki yıkmak"
"s"	"S-BEABXW-0173-1541"	"özellerden birine girermişim. <B> onun"	"yaptığını..."	"Yapmıcam. Ee? Yurtdışına gitmek o"
"s"	"S-ADABAo-0312-246"	"özel okul kadroda sürekli oynama"	"yapmıyorsa,"	"iyi seçim yapıyorsa. Benim emm"
"w"	"W-HG37C4A-0761-2314"	"Özalp'in tüm çocukları bu işi"	"yapıyorlardı."	"Oğulları İbrahim, Abdullah ve kızları."
"w"	"W-OI37C3A-0483-1056"	"Özal, Amerika'da gizli görüşmeler bile"	"yapardı)."	"Kendisi ve ailesinden hiçbir kişinin,"
"w"	"W-RA16B2A-0087-1599"	"öyle mi? Peki yapmak istemediklerini"	"yapmalarını"	"nasıl sağlayacaksın? Onlara yapamayacakları değil,"
"s"	"S-BEABXO-0444-1044"	"Öyle mi yazmış? Bunu bilerek"	"yaptığını"	"düşünsem acaba. Aa! ben yapar"
"s"	"S-ADBBI^-0326-79"	"öyle kullandık. ""Bip""siz ""Bip""siz program"	"yaptınız"	"mı hiç televizyonda? Tabii yaptım."
"s"	"S-BEABXO-0083-2392"	"öyle demişi ha. İleriye yatırım"	"yaptık"	"demiş. Haa. Biz neye yatırım"
"s"	"S-ADABII-0439-136"	"öyle bir şey ama Prasalling"	"yaptım"	"mesela başka ne var Bangi"
"s"	"S-BEABXf-0406-1782"	"ötesine gidip yapmaz mısın bunu?"	"Yapmam"	"yaa! Yapmaz mısın? <gülme>"
"w"	"W-TE36E1B-3353-2005"	"öteki üniversite profesörlerinin tekrar tekrar"	"yaptıkları"	"DNA testi ile Etrüsklerin yüzde"
"w"	"W-MC06A2A-1956-345"	"örtüsü ve floristik kompozisyona göre"	"yapılmaktadır."	"Ülkemizde bitki örtüsünün dağılışını ve"
"s"	"S-ACABQq-0421-1924"	"Örneğin, bu bölgede kuru ziraat"	"yapılmaktadır."	"Kuru ziraatın sonucunda yapılacak olan"
"w"	"W-SI27D1B-2470-2402"	"Örneğin kendi kendinize ve kendi"	"yaptığınız"	"programa bağlı olarak çalışmaktan mı"
"w"	"W-UI19C3A-3336-1682"	"Örneğin bir yelkenli tekneyle manevra"	"yaparken,"	"manevrayı etkileyecek bir vapuru belirtmek"
"s"	"S-ADBBI^-0326-669"	"örneği... Çalışkanım, dürüstüm. Verdiğim sözü"	"yapmaya"	"elimden geldiği kadar gayret sarf"
"s"	"S-ACAAQq-0424-2156"	"örnek verdiğimiz firmanın tek başına"	"yapamayacağını"	"hepimiz çok iyi biliyoruz. Bu"
"w"	"W-TE30D1B-2101-1887"	"örgütlenme özgürlüğü alanlarında önemli reformlar"	"yapıldığına"	"dikkati çekti ve mahkemenin kararını"
"s"	"S-BEABX[-0163-1101"	"Örgü olmasa da... Haa haa!"	"Yapabilcem"	"o kadar insan var bana"
"s"	"S-ADBBAo-0443-1188"	"öptü"" dedi. Ben de, Beyazıt"	"yapmaz"	"dedim. Aslında yapacak ilk isim"
"s"	"S-BEABXr-0078-2266"	"önünü sık. Yok sağolun. Ben"	"yapardım"	"da onlar orijinal yapıyo Duygu."
