"Register"	"Text"	"Left"	"-5;5"	"Right"
"s"	"S-ADABPZ-0374-888"	"Şimdi bakın aslında Taliban'ı ortaya"	"çıkaran"	"Amerikalılar, çünkü Rusyadaki Rus Rusların"
"s"	"S-BEABXs-0130-1065"	"şimdi bak koskaca Atatürk sahneye"	"çıkmış"	"Atatürk Gökhan oynuyor, Atatürk'ü şöyle"
"w"	"W-IE39C3A-1108-2124"	"şiddetle itiraz ettiler ve metinden"	"çıkartmayı"	"başardılar. Başardıkları ikinci değişiklik ""azınlıklar"""
"s"	"S-ADABIO-0437-700"	"şeyleri güzel çıkartıyor. Neleri güzel"	"çıkartıyor?"	"Yaa! işte pasları kiri fayans"
"s"	"S-BEABXB-0003-1507"	"şeyler vardı ya bizim okulda"	"çıkan"	"amca grubu. Onlar oraya mı"
"w"	"W-FA16B2A-0984-2158"	"şeyler koyan hizmetçilere, yumuşak tonla"	"çıkışır."""	"LATİFE Yavaş, dikkat et... Sakın"
"s"	"S-AEAB^o-0018-1212"	"şeyler değildir bunlar. Aynı kişi"	"çıkıp"	"televizyonlara ben şeriatçıyım şeriatçıyım diye"
"s"	"S-ADABIi-0124-1831"	"şeyini yapıp ortaya hatta akımlar"	"çıkmalı"	"bu şekilde. Evet. Yani Rusya"
"s"	"S-BEABXO-0093-57"	"şeyin içinden çıkıyodu, kırılıyordu, içinden"	"çıkıyordu"	"kuş gelip alıyordu onu. Evet"
"s"	"S-ADBBAo-0443-385"	"şeyim İzleyenler yanlış anlamasın. Tıpkı"	"çıktığımız"	"kız arkadaşlar gibi. Ben gerçi"
"s"	"S-BEABXu-0435-665"	"şeyi çıkmış mıydı? Neyi? Papazı"	"çıkmadı"	"mı? Küçük at! Küçük atamam"
"s"	"S-BEABXO-0080-1433"	"Şeyi çok seviyom Uçan Hollandalı'nın"	"çıktığı"	"şey vardı ya ilk kalbin"
"w"	"W-SA16B2A-1490-2336"	"şeyi ilk defa yapmanın tadını"	"çıkartalım."	"Panik yapalım. Kaostan enerji doğar"
"w"	"W-UH03A1B-2408-495"	"şeyi bir ürün olarak ortaya"	"çıkaran"	"bir alettir. Kısaca, şeyleri nesnel"
"s"	"S-BEABXO-0064-2080"	"şeyden yola? Emm... 9 gibi"	"çıktık"	"işte 10 gibi 10 10"
"w"	"W-KA16B3A-0550-2234"	"şeyden mutlu olacak bir pay"	"çıkarmasını"	"çok iyi biliyordu. Onunla kırık"
"s"	"S-BEABXO-0444-713"	"şey. Ya şunu çıkartsana. Çıkartmıcam."	"Çıkart!"	"Kopuyomuş bu da. Bana masaj"
"w"	"W-UI43C4A-1799-1557"	"şey. Bütün dostlarım bana sahip"	"çıktı,"	"hiçbiri hakkında yanılmamışım. Bütün dostlarım,"
"s"	"S-ADABIi-0124-1146"	"şey şiir olmadığı gibi sahneye"	"çıkan"	"her şey de tiyatro ve"
"s"	"S-BEABXs-0130-1716"	"şey çıkmazda vermişler gastelerde felan"	"çıkmış"	"Çukurova şey Selçuk Üniversitesi. Bi"
"w"	"W-KD30D1B-2196-211"	"şey çıkmaz ki, burdan ne"	"çıkacak?"	"Milletvekilleri bakanlık bekleme duygusu içinde"
"s"	"S-BEABXu-0435-416"	"şey çıkmadı hiç bi şey"	"çıkmadı"	"bi kere ya bu ne"
"s"	"S-BEABXW-0059-2313"	"şey yiyon 5 milyon veriyon"	"çıkıyon"	"diyo. <Gülme>. Aynen öyle ya."
"s"	"S-BEABXO-0413-725"	"şey yapınca <B> Bizde de"	"çıkıyo"	"artık onlardan biliyo musun. Olmıcak"
"w"	"W-VD05A0A-2036-397"	"şey yaptığınız zaman karşınızda yargının"	"çıkması"	"gerekiyor. Yani yargı sisteminin caydırıcı"
"s"	"S-BEABXO-0064-257"	"Şey yapalım. Şimdi biz de"	"çıkmayı"	"düşünüyoduk zaten. Sen gittin mi"
"s"	"S-AEABTZ-0040-1205"	"şey veriliyor. Hep nükleere karşı"	"çıkanların."	"Bunu belirtmekte özellikle önem gördüm."
"w"	"W-LI22C2A-0352-404"	"şey takmazlarsa girdikleri bitkisel hayattan"	"çıkamadan"	"ömür boyu canlı cenazeler olarak"
"s"	"S-BEABXw-0403-2418"	"Şey oldum işte. Önce sesimi"	"çıkarmadım."	"Hatta benle konuşmasın diye kulaklığı"
"s"	"S-BEABXO-0068-1180"	"şey etmez <B>. Çıkmayom kuzum"	"çıkman"	"evden sabah sıcağında dedim. İşte"
"s"	"S-BEABXO-0345-1395"	"şey diyorum. Double you sound"	"çıkartmadım"	"say. <gülerek> Bu iki maddeyi"
"w"	"W-QD37C2A-0506-458"	"şey demiyordu Neslihan... Tenefüslere bile"	"çıkmadan"	"dersleriyle ilgileniyordu. Dikkat çekici bir"
"w"	"W-EA16B3A-0568-1749"	"şey dedi. Sen bu evden"	"çık"	"git dedi. Başkasını alırsa hükümet"
"s"	"S-BEABXO-0343-1435"	"şey benzemiş heralde Mustafa. Yok"	"çıkartamıyorum"	"ki. Haa. <B> Ondan sonra"
"s"	"S-ADABAo-0313-1740"	"şeref verdiniz. Hoşbulduk. Herhalde sınavdan"	"çıktınız?"	"Evet. Koşa koşa buraya geldiniz."
"w"	"W-SD18E1C-4173-1550"	"şekilleri, işlemler hakkında (nüfus cüzdanı"	"çıkartmaktan,"	"elektrik-su bedellerine, vergi ödemeye, toprak"
"w"	"W-FE05A1A-2057-1230"	"şekilde tatmin edilemeyeceği gerçeği ortaya"	"çıkmıştır."	"Birinci dünya savaşı nedeniyle meydana"
"s"	"S-ADABPZ-0125-2344"	"şekilde slogan atmamıza gerek yok"	"çıkmamız"	"gereken içinden çıkmamız gereken çarpışık"
"w"	"W-RI41C1A-1458-91"	"şekilde pastırmalar dizilir. Üzerine kabuğu"	"çıkarılmış"	"ve daire şeklinde kesilmiş domatesler"
"w"	"W-TE39C0A-0262-1760"	"şekilde bir beyanla halkın karşısına"	"çıkamadı."	"Dürüst bir insan için bu"
"s"	"S-BEABXw-0395-731"	"şekilde ben, yani o başkasıyla"	"çıkıyor"	"diye de bi kıskançlık falan"
"w"	"W-TE36E1B-3354-32"	"şekerim. Ama ben trendlerin dışına"	"çıkıp"	"artık alışverişi sezon başına kaydırdım."
"s"	"S-BEABXO-0012-1313"	"şekeri var. Şeker hastalığı ordan"	"çıktı"	"Mustafa'nın. Şeker hastalığı, evet. Yöneticilikten"
"s"	"S-ADAB^o-0200-2077"	"şeker toplamak için bayramda emm"	"çıkan"	"çocuklar. Emm şimdi tabi emm"
"w"	"W-KE39E1B-3300-66"	"Şehabeddin Tekindağ'ın yaptığı araştırmayla ortaya"	"çıkarılmışsa"	"da hâlâ aynı iddialar doğruymuşçasına"
"w"	"W-QE39C2A-1182-550"	"şaşırma,"" diyor, ""çünkü biz hiç"	"çıkamadık"	"ki o büyük hapishaneden dışarı."
"s"	"S-ADABCo-0025-704"	"Şapka gerçekten Bülent Ecevit'e ait"	"çıktı."	"Şapka bir açık arttırmada, o"
"s"	"S-AEABTZ-0040-360"	"şansınız var mı? Bunu açığa"	"çıkaralım."	"Biz insanların canların vücutlarına giren,"
"w"	"W-VI31D1B-2422-628"	"şansımız yoksa oyuncularımızı potansiyellerinin üzerine"	"çıkarmamız"	"gerekir"" dedi. Hedef Moreno MÜJDEYİ"
"s"	"S-ADAB]o-0193-2239"	"şampiyonlar liginde bence ikinci tura"	"çıkılması"	"imkansız. Bu maçı kesinlikle kazanması"
"w"	"W-JA16B4A-0799-2098"	"şakaların ardında yatan realite kendiliğinden"	"çıkıverdi"	"ortaya. Ne yazık ki ""sıradanlaşmış"""
"w"	"W-EH37C3A-1755-2415"	"Şair Orhan Alkan, Telos yayınlarında"	"çıkan"	"A! Etika adlı çok sevdiğim"
"w"	"W-RI31D1B-2331-635"	"Şahin, 5 kişilik MHK'nin 9'a"	"çıkarılması"	"talimatını verdi. Yine de yeni"
"s"	"S-ADABPZ-0372-343"	"Şahan bu fakülteyi üst düzeye"	"çıkarmasını"	"bildiler. Çıkartırken tabi onlar sadece"
"w"	"W-UC29D1B-2436-256"	"ş harflerinin kullanılması durumunda ortaya"	"çıkan,"	"tek mesajın 2-3 mesaj olarak"
"w"	"W-HC06A2A-2006-1314"	"ışık isteğinin 100-300 watt'a kadar"	"çıkabileceği"	"belirtilmektedir. Burada önemli bir konu,"
"w"	"W-MI29D1B-2449-415"	"ısıtılmış reçine kaplı bir tavadan"	"çıkan"	"dumanların teneffüs edilmesi mısır özü"
"s"	"S-ACABTZ-0336-561"	"ısı süreklilik denkleminden de yola"	"çıkarak"	"3 değişkeni olan 3 denklemli"
"w"	"W-LF25D1B-2155-1985"	"ısrarına, işçi sendikaları şiddetle karşı"	"çıkıyor..."	"Başbakan Bülent Ecevit başkanlığında bugün"
"w"	"W-OG13C3A-0350-315"	"Üçüncü basımında o bölümü (öyküye)"	"çıkardığınız"	"bu öyküler, bir ailenin yaşamından"
"s"	"S-ACABQq-0423-869"	"Üçüncü Annan Planına göre, şimdi"	"çıkmıştır."	"AB Komisyonu, birincil ve ikincil"
"s"	"S-BEABXO-0147-1178"	"üçü, gidip yüzkırktan da dördü"	"çıkarsak"	"hani yine eşitlemiş olmuyo muyuz?"
"s"	"S-BEABXO-0147-380"	"üçtü. Şurayı dokuz, dokuzdan yedi"	"çıktı;"	"iki bölü üç eşittir x"
"s"	"S-BEABXO-0147-1580"	"üç sonra beş okekleri kaç"	"çıkıyo?"	"Otuz. Otuz, o zaman bu"
"s"	"S-BEABXX-0411-1554"	"üç oda bi salon eve"	"çıkacak"	"yani ama masrafı biraz şey"
"w"	"W-SE20C0A-0238-1477"	"üç dört öykü çalışması daha"	"çıkmak"	"üzere... Kendimden bu kadar. Gelelim"
"s"	"S-BEABXO-0441-670"	"üç ay boyunca hiçbir hatunla"	"çıkmadı."	"Hiçbir yani çıkmadı kesinlikle. Hacı…"
"w"	"W-EA16B2A-1563-2249"	"üzerine çıkmadı da kendi sırtına"	"çıktı."	"Her yeni katta bina yükseldi"
"s"	"S-ADABAo-0033-460"	"üzerine Zülcenah'ın üzerine üzenginin üzerine"	"çıkıyor."	"Orda diyor ki ""Ey Nas,"
"w"	"W-QE08C2A-1513-1572"	"üzerine İngilizler onları yakalıyorlar. İlk"	"çıkan"	"grup ise saklandıkları evde on"
"s"	"S-AAABXN-0004-1472"	"üzerine iki kat ev daha"	"çıktı."	"Yukarıya mı taşınacak? Yukarıya taşınıcak"
"w"	"W-TE36E1B-3354-1231"	"üzerinden konuşalım. Belki de akraba"	"çıkacağız."	"Kalanların kimler olduğu açığa çıktıkça,"
"w"	"W-JC06E1B-3084-483"	"üzerindeki çıkıntıların nasıl bir ses"	"çıkarmış"	"olabileceğini keşfetmeyi umuyorlar. Elektrik-Elektronik-Bilgisayar Mühendisliği"
"w"	"W-PC06A2A-1179-815"	"üzerinde yasalarla belirlenmiş kuralların dışına"	"çıkmak"	"vb. olarak sayılabilir. Bulunulan ağın"
"w"	"W-SI41C1A-1455-1755"	"üzerinde tereyağını eritin. Etleri terbiyeden"	"çıkararak"	"saca aktarın. Ara sıra karıştırarak"
"s"	"S-ADABPZ-0134-1109"	"üzerinde ayrıca durma gereği ortaya"	"çıkıyor."	"Çünkü özellikle günümüzde kimlik sorunu"
"w"	"W-UC29D1B-2445-697"	"üzere birkaç ay içinde ortaya"	"çıkacak"	"hareket edebilecek hale gelecek. Bu"
"w"	"W-QE30D1B-2097-653"	"üyesi olmalarına uzun süre karşı"	"çıkmış,"	"ancak etkili olamamıştı. Uzmanlar, NATO'ya"
"s"	"S-ACABQq-0422-1516"	"üyeliğimizin yoluna bir engel olarak"	"çıkarılması"	"ve Türk-Yunan gerginliklerinin sonucu olan"
"w"	"W-SD18E1C-3377-2254"	"üye sayısının 600 sayısına bölünmesiyle"	"çıkacak"	"sayının ilçe sayısına bölümünden çıkacak"
"w"	"W-QD02A1B-4561-1747"	"üye devletlerin ülke bütünlüğünü öne"	"çıkarmalarıdır."	"Dolayısıyla özel azınlık düzenlemelerinden daha"
"w"	"W-NA16B2A-0742-1417"	"üstündeki parıltıyı ve erken yola"	"çıkmış"	"balıkçı teknelerini dalgın dalgın izliyordum."
"w"	"W-TA16B1A-0835-298"	"üstü kapalı da olsa açığa"	"çıkaran..."	"Çalıkuşu, o dimdik sırtını alaca"
"w"	"W-EA14B1A-1616-486"	"üstlük bir de şu çevrecilik"	"çıktı"	"başıma... (Pencereyi açar. İçeri dumanlı"
"w"	"W-OD39C2A-1411-828"	"üstlendiği işi yaparak ekonominin selamete"	"çıkmasını"	"temin etmeliydi. Yok eğer sevmiyorsa,"
"w"	"W-DF05A3A-2981-1759"	"ürüne dönüştürülen kaynaklar yüksek düzeye"	"çıkarılması,"	"ürün yüksek düzeye çıkaracak biçimde"
"w"	"W-JA16B3A-1133-2394"	"Ürperdi. Sonra, kuşağında taşıdığı inciyi"	"çıkartıp,"	"raflardan birinde duran bir balabanın"
"w"	"W-TH09C1A-0834-984"	"üretme konusundaki yavaşlığı bazen sıkıntı"	"çıkarırdı."	"En çok da sanırım herkeste"
"w"	"W-MF10A2A-1869-114"	"üretim yapısından ders almış olarak"	"çıkmış"	"ancak 2000 yılı başında halen"
"w"	"W-UF10A1A-1888-2092"	"üretim miktarındaki artışın sonucu ortaya"	"çıkması"	"durumudur. Dışsal ekonomiler saf (pure)"
"s"	"S-ADABPZ-0134-2196"	"üretilen kavramlardan biri olarak karşımıza"	"çıkıyor,"	"kavram felsefi düzeyde evrenselcilik-tekilcilik veya"
"s"	"S-ACABTZ-0336-407"	"üret enerji ve bunların ortaya"	"çıkardığı"	"karbondioksit miktarı. Hepsinin karbondioksit miktarı"
"s"	"S-ADAB^Z-0370-843"	"üniversite bilim yeridir. Üniversiteden dışarı"	"çıkmaları"	"gerekiyor yani kapalı bir kutuda"
"w"	"W-HE39C2A-0740-987"	"ünce Sakıp Sabancı'ya sattığını ortaya"	"çıkarmıştı."	"Polis Halil Bezmen'in, sekreteri Nesrin"
"w"	"W-KE09C4A-0992-1054"	"ülkesine olan aşkı almış... Gezimize"	"çıkmadan"	"başlayan PDK-YNK çatışması sürüyor, ilk"
"s"	"S-ADABCo-0229-1400"	"ülkemizin her tarafı cephanelik olmuş."	"Çıkanlar"	"sadece silahlar mı? Devletin örtülü"
"s"	"S-ACABPA-0434-1961"	"Ülkemizin bugün içinde bulunduğu krizden"	"çıkmasının"	"yollarının arandığı ve bunun maalesef"
"s"	"S-ACAAFZ-0048-2414"	"ülkelerine girenlerin iç çamaşırlarını bile"	"çıkarttırıyorlar."	"Sonra da bize diyorlar ki;"
"w"	"W-OA16B1A-0509-393"	"öğretmeninin karşısına eksiksiz, kusursuz bilgiyle"	"çıkmalı"	"idi. Yokuşu tırmanırken sağdaki sokağa"
"w"	"W-CA16B1A-1916-2175"	"öğretmen de ceketini, gömleğini, pantolonunu"	"çıkarıyordu."	"Sarıçiçekli bir donu vardı. Hiç"
"w"	"W-VI45F1D-4788-1028"	"öğrendiklerim ve birilerine öğrettiklerim, karşıma"	"çıkan"	"başka fırsatlar, kişisel gelişimime olan"
"w"	"W-MD39E1B-3359-2458"	"öğrencilerinden daha katı düşündükleri ortaya"	"çıkmaktadır."	"Öğrencilerin ağırlıklı bilim dalları ise"
"w"	"W-UI45F1D-4685-74"	"öğrenci, en yüksek basamağa dek"	"çıkabilir."	"Ancak bunun için daima ilk"
"s"	"S-ACAAPZ-0032-2253"	"öğrenci sayısı benim fakültemde 587'ye"	"çıktı."	"Aşağıdan gelen öğrencilerle birlikte yani"
"s"	"S-ADAB^Z-0370-877"	"öğrenci kalitesinden ya da ortaya"	"çıkacak"	"ürün kalitesinden nasıl bahsedebiliriz? Teşekkür"
"w"	"W-QG24D1B-2289-2120"	"özyaşam öyküsü kaynaklı romanında masallardan"	"çıkıp"	"gelmiş bir sevdayı anlatıyor. Yazarın"
"w"	"W-PD05A2A-3342-646"	"özgür bir basın tarafından ortaya"	"çıkarabileceği"	"savıdır. Basın gerçeğin ortaya çıkmasına"
"s"	"S-BEABXl-0008-1405"	"Özgür arka koltukta uyurken mi"	"çıkacaktık."	"Tamam uyusun. Arka koltukta uyuyor."
"s"	"S-ADAB^o-0240-1240"	"Özgü Namal Özgü Hanım bunu"	"çıkartıyosa"	"ki bence çıkartıyo ve seyircilerimiz"
"w"	"W-RD36C3A-0351-565"	"özetliyordu ""Sporda şiddet yasasında, olay"	"çıkartan"	"adamlara ceza veriliyor. Kötü tezahürat,"
"s"	"S-ADBBAo-0443-787"	"özellikle. Evet ilk zamanlarda programa"	"çıkmamamız"	"için engeller koyuyorlardı. Ellerinden geleni"
"s"	"S-ADABPZ-0134-1698"	"özellikle etnik kimliklerin, öne çıktığına,"	"çıkarıldığına,"	"bu öne çıkarılışlığın teşvik edildiğine"
"w"	"W-OE39E1B-2900-755"	"Özellikle de, reel sosyalizmin çözülüşünden"	"çıkarılması"	"gereken dersler konusunda. Bunun öncelikli"
"w"	"W-TF10A2A-1173-239"	"Özel İdari Bölge'de vergi kanunları"	"çıkarılırken"	"öncelikli olarak düşük oranlı vergi"
"w"	"W-ME39C0A-0349-1469"	"Öymen ise sık sık gezilere"	"çıkıyordu."	"Galatasaray maçını izlemek üzere ATA"
"w"	"W-NI22C4A-0366-1332"	"öyleyiz, yaşadığımız bu düzenin dışına"	"çıkamayız"	"diye düşünüyoruz, hele sen... Belgin"
"s"	"S-BEABXW-0069-1843"	"öyleyim. Şirketteydim bizim işte de"	"çıkim"	"dedim. Arkadaş aradı bi de."
"s"	"S-BEABXO-0344-519"	"öylesini… <gülerek> Düşünsene şunun şöyle"	"çıktığını…"	"çıktığını… <gülerek> Çıkmaz ki bu."
"s"	"S-BEABXO-0345-2387"	"öyle. Şurdan ortadan bi ok"	"çıkarsam"	"şuraya yazsak? Zaten ağbi burda"
"s"	"S-BEABXO-0002-295"	"Öyle yani sordular. <B> Görücümü"	"çıktı."	"Genelde o görücü işleriyle ilgileniyor"
"s"	"S-ADAB^o-0240-667"	"Öyle oluyo genelde burdan belki"	"çıkan"	"bi isim belki de sonra"
"s"	"S-BEABXg-0072-20"	"Öyle mi? Bende de göbek"	"çıktı"	"yaa. Alkol falan da almıyorum"
"s"	"S-ADABCo-0176-1426"	"öyle kimse yok. Çıkmaz mı"	"çıkıyor."	"O klasik kaide gereğince ""Nush"
"s"	"S-BEABXO-0143-314"	"Öyle işdee... Refiye teyze kapıdan"	"çıkıyo;"	"eyvah ayağım elim titremeye baslıyo."
"s"	"S-AEABAo-0016-1543"	"öyle diyelim isterseniz burda da"	"çıkıyor"	"yine. Bunla ilgili biraz konuşmak"
"w"	"W-FA16B1A-1920-1647"	"öyle dik gelmemişti. Uflaya pofluya"	"çıkıyordum,"	"anneannem bana tutunuyordu. Soluk soluğa"
"s"	"S-BEABXO-0456-2399"	"öyle değil. Şimdi direk bıçak"	"çıkarıolar"	"batırıolar ister ölsün ister... <D"
"w"	"W-SE36E1B-3294-1381"	"öyle değil. Benim Alfa Yayınları'ndan"	"çıkan"	"kitabımla ilgili çok şeyler yazıldı,"
"s"	"S-BEABXO-0071-570"	"Öyle deyip dedim işin içinden"	"çıkışıyon"	"dedim. Allah Allah bu ne"
"s"	"S-BEABXn-0350-2436"	"öyle bişe yapsa, adam pompalıyı"	"çıkarır"	"iki tane vurur. Fazla değil"
"w"	"W-VD05A1A-2035-1420"	"Öyle birkaç adam çıkmış, kahraman"	"çıkmış"	"hakikaten onlar. Onun dışında bizdeki"
"w"	"W-PF10E1B-3064-1393"	"Öyle bir siyasi irade ortaya"	"çıkarsa,"	"çok rahatlıkla buradaki birim bakanlığın"
"w"	"W-KE05A1B-3630-1242"	"ötesinde bir anlam taşıdığı ortaya"	"çıkmaktadır."	"Burada ordunun bu konudaki tutumu"
"s"	"S-BEABXO-0444-2016"	"ötcek doğru kelime. Alarm batarya"	"çıktığı"	"için ötmedi. O yüzden... Tamam"
"s"	"S-ACABTZ-0336-1311"	"örtüyorlar. Çünkü sadece radon gazı"	"çıkmıyor."	"Radon gazı radyoaktif bir madde."
"w"	"W-UI45F1D-4724-1982"	"örtüsü altında toprak kokusuyla tadını"	"çıkaracağız"	"o zaman... Ve şimdi, akılda"
"w"	"W-LF05A1B-4456-1423"	"Örneğin ABD'de gelir idaresi yayın"	"çıkarma,"	"telefonla cevaplama hizmeti vermekte, beyannameleri"
"w"	"W-KE39E1B-2896-716"	"örnekleri bu siyasal daralmanın dışına"	"çıkabildi."	"Tersine inisiyatif, faşist diktatörlük perspektifini"
"w"	"W-VD02A1B-4628-1005"	"örgütlenmelerin siyasal kimlikler kazanmasıyla ortaya"	"çıkmışlardır."	"Kanımızca batı toplumları, ekonomik, sosyo-"
"w"	"W-SH43C4A-1885-1545"	"örgütleme anlamında kendisini ön plana"	"çıkarmaz."	"Ben kendi önceliklerini daha çok"
"s"	"S-BEABXO-0380-2488"	"öreyim unun. Anne getirdin ama"	"çıkarabilcez"	"mi? Ver bi sandalye de."
"s"	"S-BEABXO-0378-299"	"ördüm işte öbürünü de. Ojen"	"çıkmadı."	"Angi oje ya? Ani bi"
"w"	"W-UH03A1B-3160-2239"	"önüne seçebilecekleri derli toplu seçeneklerin"	"çıkarılması,"	"kısaca çıkarların temsili ve bütünleştirme"
"s"	"S-AEABTZ-0040-1453"	"önüne ben bükler santral diye"	"çıkacağım"	"diyorsanız, referandum kültürü yok sizde,"
"w"	"W-DA16B2A-1325-1087"	"önündeki taşlık küçüktü. Birkaç basamak"	"çıktıktan"	"sonra eve girerdik, ardımızdan camlı"
"s"	"S-BEABXO-0455-671"	"Önün çok hayırlı. Allah'ın izniyle"	"çıktığın"	"zaman, okulu bitirdiğin zaman yerin"
"w"	"W-FI37C2A-1497-616"	"öngörmesini bekleyemeyiz"" gibi onun kaleminden"	"çıkınca"	"açıkçası yadırgatıcı olabilen bir son"
