"Register"	"Text"	"Left"	"-5;5"	"Right"
"s"	"S-BEABXO-0086-420"	"şey o çocuk iyi boyayamadı"	"geçen"	"hafta. O altı iyi değildi"
"s"	"S-BEABXO-0416-1230"	"şey o ilaç da reçeteye"	"geçmiş"	"yazılıcakmış. Pazartesi babana deyim de"
"s"	"S-BEABXO-0440-168"	"şey ne biliyor musunuz. Mesela"	"geçerken"	"biri şey derse çok kızarım."
"w"	"W-QA16B2A-1314-589"	"şey mi? Biz neler gördük"	"geçirdik"""	"sözleriyle karşılayan tutumumuzla dikkat çekeceğiz"
"s"	"S-BEABXp-0156-695"	"şey journal of pragmatics'lerde çok"	"geçiyo"	"yine şu hani humorous dille"
"s"	"S-BEABXu-0435-241"	"şey değil yirmi lira falandır."	"Geçen"	"yıl on beş lira falandı."
"s"	"S-ADABAo-0388-2205"	"şey bilinmeyen bir şey oluyor,"	"geçmiş kültürlerden"	"geçmiş kültürlerden bize açık olarak gelmemiş."
"s"	"S-BEABXO-0389-1245"	"Şey aynısını at aynısını aynısını"	"geçen"	"el attığın var ya? Ne"
"s"	"S-BEABXW-0173-1962"	"şey aynı dicem ya mesela"	"geçen"	"sene ben var ya işte"
"w"	"W-PE30D1B-2106-1987"	"Şevardnadze kalabalık gösterici grubunun arasından"	"geçerek"	"makam aracına bindiği belirtildi ancak,"
"w"	"W-VI45F1D-4708-934"	"şerefsiz. Düşün koca 4 sene"	"geçecek"	"de beyimiz 1 gün daha"
"w"	"W-EE39C4A-0975-2328"	"Şenol, Seyit Atmaca, Ahmet Atalay"	"geçiyordu."	"(Cumhuriyet, 23 mayıs 1969) Öktem'in"
"s"	"S-BEABXO-0340-2000"	"şeklinde sütunlar var. Onların içinden"	"geçiriyoruz,"	"büyük balıklar o sütunlardan düşmüyorlar."
"w"	"W-VI31D1B-2422-550"	"şeklinde konuştu. MEHMET YILDIZ ""Tarihe"	"geçeceğiz"""	"Sivasspor'un yıldız futbolcusu Mehmet Yıldız"
"s"	"S-AEABUZ-0038-7"	"şekilde tarım toplumundan sanayi toplumuna"	"geçildi"	"dediniz. Osmanlı'da sanki bilim adamı,"
"w"	"W-IA16B3A-0602-2404"	"şekilde düzenlerse düzenlesin, yatağın üzerinden"	"geçmeden"	"giriş kapısından askılığa ulaşamıyordu. Askılığı"
"w"	"W-LH03A2A-0517-290"	"şekilde Cimbi hisarı da ele"	"geçirilince;"	"""kâfirlerini incitmediler, belki kâfirlerine dahi"
"s"	"S-BEABXO-0325-1620"	"şekilde aramızda hiç bi şey"	"geçmedi."	"Selam veriyoruz, selamımız alınmıyor. Ben"
"w"	"W-VE05A2A-2600-225"	"şehzadeler; Beyazıt'tan boşalan tahtı ele"	"geçirmek"	"için var güçleriyle savaşırlarken; kendilerine"
"w"	"W-NE39C2A-0611-1778"	"Şehit Fatih Bodur Karakolu olarak"	"geçer."	"S. Pişkinsüt Nezarethanesi yetersiz mi?"
"s"	"S-ADABCo-0365-917"	"şehirlere olan düşmanlığı raporda kayıtlara"	"geçmiş."	"Bu konuyla ilgili de herhalde"
"w"	"W-SH03A1B-3157-145"	"şehirdeki kışlada bir iki sene"	"geçirdikten"	"sonra, terhis edilince çok defa,"
"w"	"W-SD37C4A-1354-188"	"şeffaflaştığını, beyaz ışığın içlerinden süzülerek"	"geçtiğini"	"görünüz. 9- Rahatlama hissini yakaladıktan"
"s"	"S-AEAA@O-0155-103"	"şaşırtıcı yeri emm hocası bunu"	"geçen"	"yaz otuz öğrencisiyle birlikte emm"
"s"	"S-BEABXO-0345-1527"	"şartlar altında çalışamam. Tamam alta"	"geçmiyelim."	"Ağbi konuşur musunuz? Kapattınız mı"
"s"	"S-BEABXO-0348-2293"	"şarkısı vardı ya hani bende"	"geçen"	"sene i like to... everyday..."
"w"	"W-GI39C2A-1928-1656"	"şarap çeşnicisi Piotr Fiodorovitch, Yunanistan'a"	"geçip"	"bir elektrikçi dükkanını açıyor; ""Sivastopol"""
"w"	"W-QD36C3A-0075-393"	"şapka giyen ufak tefek yardımcısı"	"geçmişti."	"Adam birdenbire çokparti durağında inmekten"
"w"	"W-NI22C1A-0290-912"	"şansızlıklara karşı Tanrı ile temasa"	"geçtiklerine"	"inanıyorlar ve ondan kendilerini korumasını"
"s"	"S-BEABXs-0130-594"	"şana geçtim hemen. Yan odaya"	"geçiyorsun"	"şan tak tak geçiyor böyle"
"s"	"S-ADABI\-0438-1281"	"Şampuanları arıyordum ve şampuan reyonuna"	"geçtim."	"Şampuan reyonuna geçerken sıvı sabunları"
"s"	"S-ADABI\-0438-2314"	"şampuan reyonuna geçtim. Şampuan reyonuna"	"geçerken"	"sıvı sabunları gördüm sadece gözüme"
"s"	"S-ADBBI^-0042-1592"	"şampiyonudur. Pek ismi duyulmayanlar arasında"	"geçtiği"	"için önce onu örnek vereyim"
"w"	"W-RD30D1B-2191-1257"	"Şalom ve Aydın basının karşısına"	"geçerek"	"el sıkıştılar. Bakan Aydın, bu"
"w"	"W-ND30D1B-2187-2365"	"Şalk'ı yanına çağıran Türk'ün, barda"	"geçen"	"konuşmalarla ilgili ayrıntılı sorular sorması"
"w"	"W-OG13C3A-0350-2277"	"Şahmeran oyunumun telif hakkını, aradan"	"geçen"	"altı aya karşın hâlâ ödemiş"
"s"	"S-ADBBAo-0443-872"	"şahit olmuştuk. Komik adamın üzücü"	"geçen"	"çocukluk ve gençlik yılları hepimizi"
"w"	"W-OA16B2A-1253-834"	"ışığını söndürdüğünde, gece yarısını çoktan"	"geçmişti."	"Kapıyı kilitleyip dışarı çıktı. Kepenkleri"
"w"	"W-QA16B3A-1131-1648"	"ışıl ışıl yapılıyor, bahçeler elden"	"geçiriliyor,"	"kadife çiçekleri, fesleğenler, melisalar dikiliyor,"
"w"	"W-VI13F1D-4853-1308"	"ışık yandı ve durdunuz. Zaman"	"geçti,"	"yeşil yandı demeden arkanızdaki şoför"
"s"	"S-BEABXO-0128-1573"	"ısındı bizim kışımız çok sert"	"geçerdi."	"Hmm o da geçmedi. Bu"
"s"	"S-BEABXO-0436-998"	"ıcık basacağıdı diyo. Bak bak"	"geçen"	"ne oldu biliyon mu. Onun"
"w"	"W-JA16B3A-1721-1892"	"Üçüncü soruyu sordular Tımarhanede nasıl"	"geçineceksin?"	"Dünyada deli mi yok? İlk"
"s"	"S-BEABXO-0147-798"	"üç... Şimdi siz şurdan şuraya"	"geçerken"	"aynı şu işi yaptınız. İki"
"s"	"S-ADBBI^-0042-349"	"üç-dört haftayı, bir ayı daha"	"geçirdik."	"Kedi tabii iyi de bakılıyor,"
"w"	"W-CG37C2A-0878-1763"	"üç yoksul çoban tarafından ırzına"	"geçilerek"	"öldürülen Karin'in öyküsü. Küçük bir"
"w"	"W-RE36E1B-3293-551"	"üç kafadar günlerini güneşe bakarak"	"geçiriyor"	"İşte ""ışıkla beslenenler"" 21. sayıdaki"
"w"	"W-VI44F1D-4747-1641"	"üç günden sonra daha kolay"	"geçiyor."	"Eğer zor geliyorsa ve fazla"
"s"	"S-ACABUZ-0035-475"	"üzülüyorum. Türkiye emm ilginç zamanlar"	"geçiriyor."	"Bilhassa bugünlerde çok ilginç günlerden"
"w"	"W-JI09C1A-0558-208"	"üzülür diyordum. Onlar benimle dalga"	"geçmeye"	"başladılar; klasik ev kadını tribi"
"w"	"W-OA16B4A-0049-1230"	"üzülecekti ama bu üzüntünün çabuk"	"geçeceğini"	"de biliyordu, sevgileri eşit değildi."
"w"	"W-QA16B2A-1435-1744"	"üzerlerinden çıkardığı iki koltuğun arasından"	"geçtim."	"Misafir odasının düzeni bozulmuş, yemek"
"w"	"W-UA16B4A-0695-1247"	"üzerine kurmuşum. Peki, elime ne"	"geçti?"	"Sadece bir hiç... Yaşadığım kötü"
"w"	"W-UE30D1B-2112-606"	"üzerinden topu topu 53 yıl"	"geçmişken"	"Amerika bugün Beyaz Saray'daki en"
"w"	"W-FA16B2A-1037-791"	"üzerinden bir yıldan fazla zaman"	"geçmiş"	"olmasına karşın, doğrusu yeni görevine"
"w"	"W-QA16B2A-1432-1945"	"üzerinde düşün, biz diğer kâğıda"	"geçelim."""	"Okan Korhan'ın kâğıdını kenara koyduktan"
"w"	"W-ID39C4A-0008-1064"	"üzerinde durmak gerekir. Maddede adları"	"geçen"	"müesseselerin kendilerine mahsus bütçeleri ve"
"s"	"S-ADBBAo-0443-992"	"üzerinde durduğu ilişkin İbrahim Tatlıses'ti."	"Geçen"	"sene bu dönemlerde İbrahim Tatlıses"
"w"	"W-RF25D1B-2162-1827"	"üzere 30 yıllığına alan ve"	"geçen"	"yıl bu oteli işletmeye başlayan"
"w"	"W-QD36C2A-0451-2077"	"üyesi olmak elbette ki aklımdan"	"geçti."	"Onca birikimi, vizyonu, itibarı olan"
"s"	"S-ACABQq-0423-830"	"Üye olmasa da, ondokuz yıl"	"geçince,"	"işte, bu tahdit kaldırılıyor. Bunları"
"w"	"W-UA16B3A-1065-2054"	"üstünü örtmelerini ve bu titremenin"	"geçeceğini"	"söyleyip duruyordu. Bedri annesini tekrar"
"w"	"W-HD39C2A-0420-993"	"üstüne üstlük gelenekselleşiyor, babadan oğula"	"geçen"	"bir miras oluyor. Bakın sevgili"
"s"	"S-BEABXO-0071-1416"	"üstüne sürüyor kornaya bassana ya."	"Geçen"	"giderken bi tane kadın var"
"w"	"W-DA16B4A-0082-323"	"üstüne koydu. Gidip, pencereyi gözden"	"geçirdi."	"Bir iskemleyi de ters çevirip"
"w"	"W-IA16B3A-1318-2178"	"üstünden üç dört ay geçmiş"	"geçmemişti"	"ki, bir gün müsteşar yanına"
"w"	"W-RA16B3A-1134-1675"	"üstünden kırk sekiz saat bile"	"geçmeden,"	"Cüneyt beyle karısı 14 numarayı"
"w"	"W-HG37C3A-0598-699"	"üstünden avutucu bir şarkı gibi"	"geçen"	"bir su sesi var. Sürekli"
"w"	"W-UH03A2A-2023-1576"	"üstündeki mağarada düşünceye dalarak günler"	"geçirmiş,"	"sonunda da Tanrı'dan ilk vahiyi"
"s"	"S-BEABXO-0454-1816"	"üstünde başka hiçbişey yok, ben"	"geçtüm"	"işte herkesin yerleri değişti falan"
"s"	"S-BEABXE-0082-2383"	"üstte? Yol yok mu? Onu"	"geçtik"	"Bizim bu tarafa yola dönecez"
"s"	"S-ACABPA-0434-2057"	"üste seçim yapabilmek lazım. Ben"	"geçen"	"seçime giderken, parlamentoya suç bulunduğunda,"
"w"	"W-RE36E1B-3293-903"	"üst sınıf paranın nasıl ele"	"geçirildiği"	"ile de ilgilidir; bu nedenle"
"w"	"W-TA16B1A-0919-2026"	"üst komşusunu arayıp sormayı bile"	"geçirdi."	"Sonra, düşündü de, yine saçmalıyor."
"w"	"W-FB04A1B-3881-1110"	"ürünleri olan et ve süte"	"geçebilmeleridir."	"Tanm arazilerinde kullanılan pestisitlerin su"
"s"	"S-ADAB^A-0317-63"	"ürünleri bulmaya uğraşırken şimdi her"	"geçen"	"gün daha fazla turiste yönelik"
"w"	"W-SF10A2A-1865-1045"	"ürünlerde AB ile serbest ticarete"	"geçmesinin"	"tarımsal üretim ve istihdam üzerindeki"
"s"	"S-ADABAo-0310-1732"	"ürün gammımızı belirledikten sonra yatırıma"	"geçtik."	"Fakat yatırım başladığı anda da"
"w"	"W-RA16B2A-0087-2088"	"ürkütücü yeşil gözleri varken, sözünü"	"geçirmek"	"için ayrıca bir de sopaya"
"w"	"W-SA16B2A-0836-192"	"ürkek bir canlı refleksiyle savunmaya"	"geçti."	"Ve işte, düşman görüş alanına"
"w"	"W-NE39C0A-0215-838"	"ürettiği teoriyi pratik zeminde hayata"	"geçirememiş"	"ve dava anlayışında kısa vadeli"
"w"	"W-OF10A2A-1787-1207"	"ürettikleri ürün ve teknolojilerle gün"	"geçtikçe"	"pazar paylarını büyüten firmalar, faaliyet"
"w"	"W-JE04A3A-1580-1400"	"üretimi ve kullanımı da gün"	"geçtikçe"	"artmaktadır. Mineral gübrelerle bitkisel madde"
"w"	"W-LE39C3A-0454-602"	"Üretimde bir canlanma için harekete"	"geçilmesi"	"isteniyor. Çalışma Bakanı Norbert Blüm'ün"
"s"	"S-ACABQq-0421-2302"	"üretim anlayışı ve kültürüne insanları"	"geçirmek"	"istiyorsanız, mutlaka, özendirici tedbirler almak"
"s"	"S-ADABPZ-0125-1466"	"üreticileri zarar görür yabancıların eline"	"geçerse"	"sadece Fransa'da mı? Amerika'da da"
"w"	"W-QA16B4A-1287-488"	"üre kokuyordu. Ne kadar zaman"	"geçtiğini"	"bilemiyordu. Lenslerini kaybettiğini görüntünün bulanıklığından"
"s"	"S-AEABTZ-0040-2117"	"Ünlütürk'ü dinleyerek daha sonra tartışmalara"	"geçebiliriz."	"Buyrun Profesör Doktor Mehmet Tombakoğlu."
"w"	"W-LA16B4A-1948-594"	"ünlü bir kişinin konağının önünden"	"geçerken"	"oraya tanıdığı bir kimsenin girdiğini"
"s"	"S-BEABXO-0340-778"	"Üniversitesi’nde Yenişehir Kampüsü’ne Kampüsü’ne Kampüsü’ne"	"geçip"	"4 yıllığa geçmeyi düşünüyorum yani."
"s"	"S-AEABUZ-0022-2003"	"üniversitesinde filanda hocaydı. Geçen gün"	"geçen"	"<B> 2009'da açlıktan öldü çünkü"
"w"	"W-OH36C2A-1472-1426"	"üniversitenin giriş kapısı... Yol, altından"	"geçecekken"	"(böylece denetim, üstü örtülü bir"
"w"	"W-RE30D1B-2099-1838"	"ümidim var"" dedi. SKY TV"	"Geçen"	"her dakika, Türkiye'nin gönlünü yaralıyor"
"s"	"S-BEABXO-0319-788"	"Ülkü'yle Neslihan çok beraber zaman"	"geçirdikleri"	"için artık şey, aynı şeyleri"
"s"	"S-ACABPA-0434-581"	"ülkeyi ileri götürecek reformların hayata"	"geçirilmesini"	"engellemekle kalmıyor, cumhuriyetin ve demokrasinin"
"s"	"S-ACABQq-0421-2356"	"Ülkemizin ciddî bir ekonomik darboğazdan"	"geçtiğini"	"hepimiz biliyoruz. Bu anlamda, insanlar"
"w"	"W-ME39E1B-2898-1235"	"ülkelerde sendikalı işçi sayısı her"	"geçen"	"gün azalmaktadır. Belki bundan daha"
"w"	"W-CE05A1B-3409-2307"	"ülkeler geçmişten birçok problem devralmışlardır."	"Geçmiş,"	"şimdi ve gelecek bu ülkelerde"
"w"	"W-QA16B1A-0674-2412"	"ülkede yaşamayı bilmemiz gerekir. Dostça"	"geçinmeye"	"mecbur olduğumuzu onlar da anlamalı."
"s"	"S-ACABQq-0422-427"	"ülke"" statüsünden ""tam üyelik"" statüsüne"	"geçmesi,"	"şu kısa sürede göstereceğimiz performansla"
"w"	"W-LD02A1B-4495-2417"	"ücretler karşılığında ve 60-100 kişiyi"	"geçmeyen"	"dar bir çevrenin katılabildiği guru"
"w"	"W-TA16B2A-0325-2238"	"öğretmişti. Naciye Abla'nın ömrü yolda"	"geçti."	"Bu yol onun bahtıydı. İnsanın"
"s"	"S-AAABLp-0159-822"	"Öğretmenliği... Ayşe, mezun oldum ben"	"geçen"	"sene İngilizce öğretmenliği... Mersin'den mi?"
"s"	"S-AAABLp-0159-2196"	"öğretmenliği, okuyorum. Güzel, hocam siz"	"geçen"	"sene mi mezun oldunuz? Evet."
"w"	"W-TE39C1A-1398-2216"	"öğretmenlerin bazı Türk çocuklarını Hıristiyanlığa"	"geçirmelerine"	"karşı aldığı sert önlemler anımsanabilir."
"s"	"S-AEAA@O-0151-2306"	"öğretmen yine aynı şeyler. Zaman"	"geçmiş"	"seneler geçmiş bu öğrenci büyümüş"
"s"	"S-BEABXO-0454-1394"	"öğretmen masasına geç, peki tamam"	"geçtim"	"oh dedim ben içimden bi"
"s"	"S-ADABPZ-0372-2444"	"öğretim üyesiyle aktif olarak faliyete"	"geçen"	"fakiltemizden şu ana kadar yüz"
"w"	"W-RA16B2A-1246-1120"	"öğrenilmesi en zor şey üzerinden"	"geçilecek"	"ve altında yatılacak köprüleri birbirinden"
"s"	"S-BEABXO-0343-582"	"öğreneceğin yok. <Gülme> Aradan yıllar"	"geçti."	"Biz şeyden <B> ektik. Yıllar"
"w"	"W-JD02A1B-3843-666"	"ÖÖ’leri ÖÖ’leri ÖÖ’leri yalnızca öznenin"	"geçirdiği"	"durum değişikliğinin boyutunu belirler. Buna"
"s"	"S-ADABPZ-0112-1270"	"özürlü çocuk da sara nöbeti"	"geçirmez."	"O yüzden yani illaki böyle"
"s"	"S-BEABXO-0390-1155"	"Özlem <B> geçti diye biliyorum."	"Geçti"	"mi? Yanılmıyorsam geçti. Ya bu"
"s"	"S-ACABQq-0429-2172"	"özgürlüğü sağlanırsa konuşacağım. Ayrıca, tutanaklara"	"geçmesi"	"için bir hususu dile getirmek"
"w"	"W-LD02A4A-0537-168"	"özgürleşerek ve de özgürleştiği ölçüde"	"geçtiği,"	"kendi beşeriliğini kendisinin ürettiği gerçeği"
"s"	"S-BEABXO-0002-2214"	"Özgür bana izin verecek ben"	"geçecem"	"biraz sonra. <B> Nereye göndereceksin?"
"w"	"W-EI37C2A-0681-1466"	"özgü telli bir saz. Sap"	"geçirilmiş"	"boş gaz tenekesinden bir gövdeye"
"s"	"S-AEABUZ-0038-1940"	"özerkliklerden daha önemli bir konuma"	"geçiyor"	"zaman zaman, çünkü para olarak"
"s"	"S-AEABUZ-0038-2247"	"özerklik konusu gündeme geliyor. Özerkliğe"	"geçmeden"	"önce üniversitelerin ve akademisyenlerin görevleri"
"s"	"S-BEABXO-0417-2430"	"özen gösteriyorum. Başka? SBS nasıl"	"geçti"	"söyle bakalım. Dört yüz puan"
"s"	"S-ACABTZ-0336-1912"	"özellikle ülkemizde enerji ihtiyacının her"	"geçen"	"gün arttığını özellikle ülkemizde yeni"
"w"	"W-MH42A2A-0890-449"	"özellikle ömrünün son günlerini böyle"	"geçirmiştir."	"Bu durumda iken, huzuruna ancak"
"s"	"S-ACAAQq-0424-1078"	"özellikle Irak ve İran kapısından"	"geçen"	"kamyonların başka bir sorunu vardır"
"s"	"S-ADABPZ-0357-1675"	"özellikle başarılar, bu alanda emeği"	"geçen"	"arkadaşlarıma da mutlu emeklilik yılları"
"s"	"S-ADBBI^-0326-586"	"özellikle bacaklarının arası hiç değildir."	"Geçin"	"içeriye!"" dedim. Meğer bacaklarının arasında"
"w"	"W-HE39E1B-2836-961"	"özelleştirilmesi teklifine büyük tepki gösterdi."	"Geçtiğimiz"	"günlerde Ege Bölgesi Sanayi Odası"
"s"	"S-ADABCo-0259-1736"	"Özel hayatı nedeniyle zor günler"	"geçiren"	"İtalya Başbakanı Berlusconi'nin de katıldığı"
"s"	"S-BEABXg-0088-987"	"özel ders alsan 500 milyonu"	"geçmez."	"Yani onlar seni belli bi"
"w"	"W-KF25D1B-2781-584"	"Özcan Ültanır, Türkiye'de enerjiye talebin"	"geçen"	"yıl yüzde 9 artarken, kurulu"
"w"	"W-QA16B4A-1251-661"	"öyledir. Sevmek sevgilinin adını ele"	"geçirmektir"	"sanki. Bazen teşbih gibi çekmektir."
"w"	"W-EI09C2A-1357-1514"	"öyle tepeden bakıyor ki, içimden"	"geçen"	"cümlelerin hiçbirini söyleyemiyorum. Bu sırada"
"w"	"W-EA14B1A-1616-1420"	"Öyle bir şeyden sözedildiğini duymuştum."	"Geçen"	"akşam bizim partide de konuşuluyordu."
"w"	"W-JA16B2A-0759-1391"	"öyle bir anlattı ki, oradan"	"geçerken"	"huşu içinde 'Büyük Burç'a yüz"
"s"	"S-BEABXE-0082-1795"	"öyle beklemiyordum bak coğrafyam iyi"	"geçti"	"Türkçem iyi geçti. Türkçeden ben"
