"Register","Text","Left","-5;5","Right"
"w","W-EG37C2A-0562-762","şairlerine oranla daha sert biçimde","yaşamış","olduğu düşünülebilir. Bir kültür çevresinden"
"w","W-FA15B1A-1728-2054","şair Yaşanan-Akademi; Bir Afişin Önünde-","Yaşar","Nabi Nayır; Karşılaşma- Ceyhun Atuf"
"w","W-PD20C3A-0512-582","şahıslarından ziyade kafalarının değişmesi gerekir.","Yaşanmayan","dava hedefe ulaşamaz. Fatih Çatlı"
"w","W-TA16B2A-0694-1601","şahane beynin ile ilgili, bütün","yaşadığın","olumlu olumsuz koşullardan sen sorumlusun."
"w","W-NA15B1A-0161-930","ışığına indir yaşamayı unutma özlemler","yaşanmak","içindir sor 1. hadi sor"
"w","W-UI09C3A-1244-2052","ışıldardı. Eyüp'le ilk tanışmam, Göztepe'de","yaşarken","değil de, Vefa semtini tanıdıktan"
"s","S-ACABPZ-0329-169","ışık tutması gerçekten bizim bugün","yaşıyan","yapımcıların vaz geçemediği ve klasik"
"w","W-TA16B4A-0500-910","ıssız ve karanlık bir ormanda","yaşıyor","gibiydin, için ne kadar sıcak"
"w","W-TI22E1B-2913-535","ıslanır gurbet yamacında Evladından ayrı","yaşamak","sana Hazin bir duygudur, bilirim"
"w","W-SE09C3A-0408-2331","üzülecektim. Hiç değilse istediğim biriyle","yaşamış","olacaktım ilk cinselliğimi. Aradan birkaç"
"s","S-ADABCo-0282-502","üzerinede basın tarihinde bir ilk","yaşanmıştı.","Bir grup yazar bu haberi"
"w","W-PD30D1B-2189-329","üzerine kısa süreli bir gerginlik","yaşandı.","Ongun da konuşmasında, Bahçeli'yi eleştirerek,"
"s","S-ADAABo-0367-1118","üzerine düşünmek, İbn-i Haldun'un bazı","yaşadığı","dönem üzerine düşünmek, İbn-i Haldun'un"
"w","W-OI22C2A-0414-159","üzerinde ördükleri kesenin içinde birlikte","yaşamaya","başlarlar. Gündüz bu kesenin içerisinde"
"w","W-FE39C4A-0461-1613","üzerinde anlaşma sağlanmış anayasası ile","yaşamasına","çalışmak birbirini tamamlayan amaçlardı. Oysa,"
"s","S-ADABPZ-0134-589","üzerime üzerime gelen olgulara bakıyorum,","yaşanılamıyacak","bir dünya kirletiliyor, tahrip ediliyor,"
"w","W-YI45F1D-4810-1586","üzere İzmir'e gitme vakti geldi.","Yaşanan","birçok şey; İstanbul'da, Ankara'da, Uludere'de,"
"s","S-ADABCo-0363-305","üyeleri emm fildişi kuleleri içinde","yaşayan","varlıklar değil. Yani emm bu"
"w","W-SI09C4A-1155-754","üvey ablası ve üvey annesiyle","yaşıyordu.","Tahsilden dönecek olan Baron'un oğlunu"
"w","W-RI42E1B-2940-777","üstünlüğüdür. Kadınların saadeti, hanım olarak","yaşamalarındadır.","Kadın, asli vazifesinin dışına yönelir"
"w","W-UI19E1A-4046-1313","üstümde, havan ciğerlerimdedir, Ey doğup","yaşadığım,","yerde her taşını Öpüp başıma"
"w","W-VE30D1B-2103-1439","üstlenen ve yıldız oyuncuyu satmaya","yaşamayan","West Ham yetkililerinin fiyatta indirime"
"s","S-AEABTZ-0337-530","üste yaşanarak üst üste koyarak","yaşanması","şart. Geçmişle ilişkiyi kesen zaten"
"s","S-AEABTZ-0337-768","üst üste koyarsak bir anda","yaşamaya","devam etmek gerekli. En önemli"
"s","S-ACABQq-0422-597","üst düzeyde olduğu bir dönem","yaşandığını","görüyoruz. Son zamanlarda, Avrupa'nın muhafazakârlarıyla"
"s","S-ACABTZ-0336-558","üst boyutlara çıkıyor. Dolayısıyla işgaller","yaşanıyor.","Kan ve gözyaşı Dünya'dan eksik"
"w","W-YI45F1C-5071-824","ürünün paketi vs.. Hiçbir sorun","yaşamadım.","Romwe'yi gönül rahatlığıyla kullanabilirsiniz! Ama"
"s","S-ADABPZ-0134-475","ürünü gurbetçi umutsuzdur. O ölümünü","yaşar","dinlen emm dönebileceği bir zamanı"
"w","W-UE39C3A-0904-766","üretimi ve üreticiyi destekleyen politikalarla","yaşanan","olumsuz süreç durdurulmalı, ulusal tarım"
"w","W-OG03A1A-3307-1834","üretilmiş bir kurmacanın parçası halinde","yaşadıkları","burjuva değer yargılarının, sefalet içindeki"
"w","W-OD03A3A-1647-1524","üreticiler yani köylüler (toprağa bağlı","yaşayanlar),","toprakla birlikte satılıyor ya da"
"w","W-WI45F1D-4780-2076","üreten insanlar kendi iç dünyasında","yaşadığı","tüm isyanları, duyguları, hoşlukları kendi"
"w","W-KH03A1B-3125-405","ün kazanmış kişinin sonsuza kadar","yaşamasıdır.""","Görülüyor ki Bergson felsefesi, Türk"
"w","W-PD20C3A-0512-182","Ülkücüler töhmet ve esaret altında","yaşayamaz.","Ülkücü davasına kazandırdıklarıyla öne çıkandır."
"w","W-JI41C3A-1509-2231","Ülkenizde demokrasi yok. Rejim aleyhtarlarını","yaşatmıyorsunuz.","Sisteminiz baskıya dayalı olarak ayakta"
"w","W-PD03A1A-3346-1015","ülkenin her yanından ses vermesiyle","yaşamaya","başladı. Özel radyolar ""Pop müzik,"
"s","S-ACAAQq-0424-609","ülkemizde son yıllarda hızlı büyümelerin","yaşandığı,","fabrikalarda üretimlerin arttığı, otomobil satışlarının"
"w","W-VE05A2A-2600-1435","ülkelerinde ve Bizans'ın Trakya kesiminde","yaşanan","bu oluşumların kurduğu dengelerin, sonsuza"
"w","W-JH37C2A-0654-280","ülkeden seçilmiş küçük yerleşim birimlerinde","yaşayan","tüm erişkinlere uygulanmış bir anket"
"w","W-UE36E1B-3356-591","ülkede benzer süreçler bu şekilde","yaşandı.","Ayrıca Susurluk ile bugün arasındaki"
"w","W-TH09C1A-0834-735","öğreniyoruz ki köy, Ahıska Türkleri'nin","yaşadığı","bir köy imiş. Abdesti olanlar,"
"w","W-EI09C4A-0726-1121","öğrenen -ya da sezen- kişi","Yaşar","Kemal oldu. Ta 1960'lı yılların"
"w","W-PD02A2A-2046-2037","öğrendiler. Annelerine ve babalarına göre","yaşadıkları","deneyimler ikinci kuşak çocukların dünyayı"
"s","S-ADABCo-0361-765","öğrendik ama insan gibi kardeşçe","yaşamayı","öğrenemedik"" diyor. Yani aslında öğrenmekteki"
"w","W-LD43A3A-1798-1469","öğrendik ama insan gibi kardeşçe","yaşamayı","öğrenemedik"" denir. Siz dört kişisiniz,"
"w","W-UE36E1B-3296-1027","öğrencisi olmasına rağmen, babasının hatırasını","yaşatabilmek","için çiftliğin başına geçmeyi aklına"
"s","S-ADABAo-0368-887","öğrencilerimize özellikle de ailelerinden uzakta","yaşamak","zorunda olan ve kendilerini birileriyle"
"w","W-RA16B3A-0649-2039","öğrencileri gibi platonik bir ilişki","yaşıyoruz.""","Artık konuşmuyor ağlıyordu. ""Boş ver,"
"w","W-QD36C2A-0451-181","Öztürk'e çok ihtiyacı var. Türkiye'nin","Yaşar","Nuri Öztürk'e, CHP'yi yöneten kadrolar"
"w","W-CE05A3A-1274-1508","özgürlük her insanın daha rahat","yaşamasına","katkı getirecekse, toplumun gelişimine katkı"
"w","W-UA16B4A-1185-1310","Özgür, ""unutulmaz bir doğum günü","yaşattın","bana. Ne diyeceğimi bilemiyorum."" ""Bana"
"w","W-GD03C3A-0667-2082","özeti bir bakıma. Kale Kapısı'nda","yaşanan","bir korkuyu öyküler çünkü Yaşar"
"s","S-ACAAQq-0424-946","Özellikle, ben, bunu iki sefer","yaşadım;","kendi arabamla yaptığım seyahatlerde yollardan"
"s","S-ADABPZ-0134-1022","özellikle ülkemizde yoğun bir şekilde","yaşadığımızı","biliyoruz. Şimdi bu paradokstan çıkış"
"w","W-KD02A1B-4473-1796","özellikle Türkiye solu bu geleneği","yaşatmak","için büyük çabalar harcamıştır. Tarih"
"w","W-HC06E1B-3081-1020","Özellikle son bir yıl içinde","yaşanan","stresler yas tepkisinde olumsuz rol"
"w","W-QC01A4A-1081-414","Özellikle kutu şeklinde apartman dairelerinde","yaşayan,","oyun sahası, park yeri ve"
"w","W-LH03A2A-0517-1906","özellikle Hasköy semtlerinde toplu olarak","yaşadıkları,","ayrıca İspanya'dan gelen mûsevilerin de,"
"w","W-SF10A2A-1854-1131","özellikle enerji açısından sevindirici gelişmeler","yaşanmaktadır","Uluslararası Hidrojen Enerjisi Teknolojileri Merkezi"
"w","W-NH32D1B-2566-1637","Özellikle de ağır bir dekadansın","yaşandığı","şu günlerde, İstanbul, Ankara, İzmir"
"w","W-KC06A2A-1089-70","özellik değişimleri aynı zamanda sularda","yaşayan","çeşitli canlı varlıkları da etkiler."
"s","S-ADABII-0439-1102","özel emeklilikler başladığı zaman kendisi","yaşadığı","deneyimlerden sonra bize böyle bir"
"w","W-TE36E1B-3355-1356","öylesine güzel veriliyor ki, İstanbul'da","yaşayanların","bir müddet kitabın etkisinden kurtulabilmeleri"
"s","S-AEABUs-0037-256","öylesine anlar yaşanıyor ki hayatta,","yaşayan","bilir. Burada Teodor Teakrey özelinde"
"w","W-OI22C3A-0727-376","öyle. Başarı ve mutluluğun bizde","yaşattığı","duygular geçicidir. Doğru adımları atmışsak,"
"w","W-LE39E1B-3031-2057","Öyle yazıldığı için yapmıyoruz; öyle","yaşayacağımız","bilindiği için öykümüz (kaderimiz) öyle"
"w","W-KE39E1B-3300-362","öyle bir nûrâniliği ve orada","yaşanan","zamanın öyle bir derinliği vardır"
"w","W-RA14B1A-1582-1322","Öyle biliyordum... Ama değilmiş. İnsan","yaşadıkça","bir şeyler öğreniyor tabi. ABREK"
"s","S-ADBBI^-0326-369","Öyle aman aman kimseye mutluluk","yaşatmamışımdır","herhalde. Kimse de bana yaşatmadı"
"w","W-LE09C2A-0896-1995","öykünün diliyle anlattı ""Alnım sıcak...","Yaşıyorum...","Diğerleri öldü. Kan hiç durmadan"
"s","S-ADAABo-0369-785","öttüğü sarayın burnunda mutluluk içinde","yaşamaya","başlamış ama yinede geçmişini unutamamış"
"w","W-OE37C2A-1410-806","ötesini düşünemezdim bile. Yani birileri","yaşıyor","da, o yaşayanlar nasıl insanlar,"
"s","S-ADABPZ-0135-828","Öte yandan insanların bir arada","yaşamalarını","rasyonel bir şekilde düzenlemek arayışından"
"w","W-PB04A3A-1986-282","örtüsünün gelişmesine ve insanların yerleşip","yaşamasına","elverişli olmayan, çıplak arazilerdir."" Tanımlamadan"
"w","W-UI45F1D-4707-538","örneğini çok yakın bir tarihte","yaşadım.","Muhtemelen Afrika'da yaşayan kemikleri sayılacak"
"w","W-VD36C4A-2694-92","örneğini Batman'da, Vali Temel Koçaklarla","yaşadık.","İlk girişimi 1-1.5 ay olarak"
"s","S-ACABUZ-0035-1073","örnek verdi. Ben de bizzat","yaşadığım","bir örneği vermek istiyorum. Orta"
"w","W-SI37E1B-3061-176","örgütlerinden yetkililer de katıldı. Rusya'da","yaşadıkları","ayrımcılıkları protesto etmek için yürüyüş"
"w","W-MF10A1A-1824-1716","örf ve adetleri, kişinin içinde","yaşadığı","toplumun bir ferdi olması nedeniyle"
"s","S-ADBBAo-0443-1130","öptü? Hocam o yıl sıkıntı","yaşadı,","hep ikili kelimelerde kaldık. Peki"
"w","W-XI45E1C-5070-1471","önünde büyük bir yasak aşk","yaşayarak","evlenmiş. Tam duruldu derken meşhur"
"w","W-VD18F1D-1659-1442","ÖNERİLERİ 1.1. Benzer sorunların çözümünde","yaşanan","yetersiz, yanlı, indirgemeci, cesaretten yoksun"
"w","W-UE05A1B-4298-328","Öneriler Bilim ve teknoloji alanında","yaşanan","gelişmeler birçok alanda olduğu gibi,"
"w","W-VI44E1D-4738-1033","önemli olan özgür bir toplumda","yaşamak","sevişmektir. o kadar problem varken"
"s","S-ACABUZ-0035-833","Önemli olan 100 sene sonrada","yaşamaktır.","Acaba bugün yaşayan birtakım politikacılar,"
"w","W-RI27D1B-2805-657","önemli noktalardan biri, proje alanında","yaşayanların","söz sahibi olması, alınacak kararlara"
"w","W-ED02A1B-3657-780","önemli işlevi tarımla bağlantılıdır. Kırda","yaşanan","ve çalışılan yerler aynı mekandadır."
"s","S-AEABTZ-0337-652","önemli işlerinden birisi. Ge gezmiş","yaşanan","ve yiyecek zamanların hepsini birden"
"w","W-RI09C1A-1473-306","önemli göstergelere sahip... Bir defa","yaşamak","için harika yerler ve dolayısıyla"
"w","W-SE36E1B-3294-134","önemli bir gezgin. Bugün Kocaeli'de","yaşayan","Paksoy yirmi yıl önce bulunduğu"
"s","S-ACABQq-0422-588","öneminin idrak edildiğini görüyoruz. Artık,","yaşanılan","bu süreçte, Türkiye'nin müzakerelere başlamasının"
"w","W-ED37C3A-0401-991","önemini, tadını öğrenmeye başlamıştır. Çelişkiler","yaşamaktadır,","ilerde daha da önemli kararlar"
"w","W-QE37C2A-1436-2222","öncesi yaşadıklarımla bir gün sonrası","yaşadıklarımın","arasında oluşan görev farklılığına hemen"
"w","W-HI13C4A-1940-706","öncesi bilincin en berrak düzeyini","yaşadığımı","kestirmek zor değildi. Gizli bir"
"w","W-OA16B4A-0141-1545","önceki son saatlerini dakika dakika","yaşadığı","ve tahmin ettiği gibi anlattı."
"w","W-IE39C2A-1340-1879","önceki bölümde nasıl bir dünyada","yaşadığımızı","genel çizgileriyle anlatmıştım. Dünyamızın tarihsel"
"w","W-RI31D1B-2353-2102","önceki akşam kariyerindeki altıncı yenilgisini","yaşadı.","Kariyerindeki 50 galibiyetten 44'ünü nakavtla"
"s","S-ADABCo-0250-984","önce de pek çok sefer","yaşadık.","En son Lübnan 2006 yılındaki"
"w","W-KD02A1B-4473-771","önce bir İttihatçılık Turancılık evresi","yaşanmış,","bunun ardından TKP üyeliği ile"
"w","W-GD03C3A-0667-1487","önce babasıyla çatışıyor, sonra yoksulluğu","yaşıyor","Paris'te. Sınıf değiştirme çabası bu."
"w","W-FA16B3A-0080-411","ömür boyu farkına bile varmadan","yaşatacaktı.","Eve geldiğimizde, düğün salonundan bizden"
"s","S-ADABI]-0127-1020","Ömer'de yaşadığı için biliyor, sende","yaşadığın","için biliyorsun ama bunu hani"
"w","W-RA16B2A-0087-1762","ölürüz. Haydi ben 70 yaşındayım,","yaşayacağımı","yaşadım. Ama sen kadın kız"
"w","W-RB04A2A-1387-2460","ölümünü toprak da suyun ölümünü","yaşar.","Herakleitos, evrendeki karşıtlıkların mücadelesini anlatırken,"
"w","W-JB04A3A-1994-1080","ölümü"" olayını canlı bir şekilde","yaşayarak","pek çok acıyla karşı karşıya"
"w","W-SA16B2A-0311-863","ölümü beklemesini. Dayanamam bir daha","yaşamaya.","Zorlama beni anne,"" dedi. Ya"
"s","S-ACABTZ-0336-859","Ölümlerden ölüm beğen. Hayır ben","yaşamak","istiyorum. Niye ölümlerden ölüm beğenim?"
"w","W-OA16B0A-0112-1864","ölçülü, hatta sıkıcı bir hayat","yaşıyordu","Efsun. Herkesle çok mesafeliydi. ""Aysberg"""
"w","W-CE39E1B-2888-2453","ölçüde politik düzlemin baskısı altında","yaşanmasıdır.","Dünya Bunalımı Ekonomi Cephesi Kapitalizm"
"w","W-MF10A2A-1862-888","ölçeği kullanılmıştır. Buna karşılık hanede","yaşayan","fert sayısına göre ağırlıklandırma yapılmamıştır."
"w","W-SI09C2A-0405-2287","ölmeyecekmiş gibi yaşarlar. Ancak hiç","yaşamamış","gibi ölürler."" Sıra gelmiş ikinci"
"w","W-GA16B4A-0078-869","ölmenin de, öldürmenin de dehşetini","yaşadım.","Ben ee şey Öylesine söylemiştim."
"w","W-UE36E1B-3296-852","ölene kadar... Bu tecrübe etrafında","yaşananlar,","birikenler ve Pekuysal'ın anlattıkları bize"
"w","W-DA16B3A-0478-2308","öldürdük, ateşböceklerini de. Ve geriye,","yaşaması","gereken hiçbir şey kalmadı. En"
"w","W-HI22C3A-0423-2390","öldün. Şimdi de bu dünyada","yaşıyorsun.","Seni bizden kabul ediyoruz. Onun"
"w","W-MG03A1B-3242-2024","öldükleri için, o trajediden sonra","yaşayanlara","anlaşılabilir, ama gerekçesiz bir kin"
"w","W-UE43C4A-3325-989","ödemedi. Ama benim derdim, kimin","yaşattığı","ile ilgili değil, halkımın ne"
"w","W-MH03A2A-2027-1781","çıkışlarına rağmen, İmparatorluk sonuna değin","yaşadı","ve bu dönemde tanrıçanın koruyuculuğuna"
"w","W-PD18E1C-4161-820","çıkış güzergahı ve petrol bölgesinde","yaşaması,","Anti-Amerikancı, İran'a yakın yeni bir"
"s","S-ADABCo-0365-572","çıkıyo. Ve özellikle kalp sorunları","yaşanıyo.","Şöyle bi özet var. ""Sporcu"
"w","W-QI37E1B-3060-1875","çıktığını görebiliyoruz. Medya sonuçta içinde","yaşadığımız","toplumun sosyal kültürel değişiminin dışında"
"s","S-ADABLp-0061-246","çıktık? 13.000.000. Bunun %80'i kırlarda","yaşayan","nüfustu, %20'si ise kentlerde yaşayan"
"w","W-LE39C3A-0067-1576","çıktı şimdi? Habercilik mesleğini yoğun","yaşamayı","öğrettiğin yetmedi, şimdi de yoğun"
"w","W-NG37E1B-2930-1971","çıkmıştır. Yani bir sömürgeyi paylaşmada","yaşanan","çıkar uyuşmazlıklarında, kim daha çok"
"w","W-VD36C4A-2694-640","çıkması için yapılan mücadelenin içinde","yaşadım.","Bir sivil toplum örgütü olarak"
"s","S-ACABQq-0421-215","çıkmaktadır. Yine, bu alandaki köylerde","yaşayanlara,","burada yaşayan üreticilere Hazine arazilerinin"
"s","S-AAABOp-0011-514","çıkarıyor <D 1803> evde. Bu,","yaşanmış","bi şey ha. <D 1805>"
"s","S-ADABCo-0244-866","çıkarıldık. Üniversite mezunuyum ama çadırda","yaşamak","zorundayım. <Çeviri> Son dönemde yüzde"
"s","S-ACABFZ-0049-801","çıkarmışlar; insan toplumlarında da güçlünün","yaşaması,","diğerlerinin tasfiye olması doğrultusundaki bir"
"s","S-ADBBI^-0326-64","çünkü. Yıllardır iki kişi olarak","yaşıyorsunuz.","Hayır! İki karakter... Bir karakteri"
"w","W-RE09C3A-0028-1510","Çünkü, sürekli olarak gün ışığında","yaşayanlar,","uzun bir karanlığın ne müthiş"
"w","W-II22C2A-0745-136","Çünkü Yaradanımız artık kullarının mutlulukla","yaşamasını","istiyor. Artık savaşlar, kavgalar, kıskançlık,"
"w","W-UA16B4A-0695-1241","Çünkü seninle hayatı paylaşan ve","yaşamayı","sana sevdiren en büyük varlıktır."
"s","S-ADABAo-0307-620","Çünkü oralarda bir faiz düşüşü","yaşandı.","Ve borçlanma 7.75'lere inince bununla"
"s","S-BEABXO-0093-427","Çünkü onlar emm ka... denizde","yaşarlar.","Tamam, bi otur. Bi otur."
"w","W-TI44F1D-4752-1898","Çünkü kimse benimle aynı şiddette","yaşamadı","o depremi. Evimiz hasar gördü."
"w","W-CA16B3A-1282-1449","çünkü kan kokusu vurmadan burunlarına,","yaşayamazlar,","çünkü ölümün ve kanın tadına"
"w","W-UE43C4A-3325-1672","Çünkü Irak'ta yaşıyorlar. Bugün Irak'ta","yaşayan","herkes ülkenin durumundan yorgun, tehlikeli"
"w","W-UC03A2A-1470-1425","Çünkü evlilik meşru bir şekilde","yaşamanın","en erdemli yoludur. Kötü yollara"
"w","W-JA16B3A-0774-2214","Çünkü baban ayakkabısız büyümüş. ""Ben","yaşamayı","seçiyorum deniz. Duydun mu, ben"
"w","W-SI32D1B-2551-1664","çözüm bulunsun diye değil sadece","yaşadıklarımı","paylaşmak istediğim için gönderiyorum. İzmir'de"
"w","W-DD02A1B-3567-1965","çoğunlukla insanın, evine bağlı olarak","yaşadığı","ekonomik güçlükler, kaygılar, üzüntülerden söz"
"w","W-BE39C2A-0356-2008","çoktur. Bir başkası, yurt dışında","yaşanır","ve Ankara'da devam ettikten sonra"
"s","S-ADABI]-0126-973","çok özel şeyler veriyolar, yani","yaşadıkları","bile yatıyor bazen yaşadıkları anılar"
"s","S-AEABPZ-0331-700","çok önemlidir. Bu sempozyumun daha","yaşanabilir","bir çevre oluşturulması yolunda katkı"
"w","W-TI42E1B-2942-360","çok önemlidir. Bir âile içinde","yaşayan","çocuk, o evin, tabiri câizse"
"s","S-ADABPZ-0356-690","çok çok teşekkür ediyoruz. Ülkemizde","yaşanan","yoğun gündem içerisinde Milli Eğitim"
"s","S-ADABPZ-0134-548","çok yoğun şekilde yaşandığı ve","yaşanmakta","olduğu bir mikro milliyetçilikten, tarikatçılıktan"
