"Register","Text","Left","-5;5","Right"
"s","S-ADABPZ-0374-440","ülkeye sığındı ülkeye bugün soykırımcı","diyor","İsveç. Artık burada bir şeyi"
"w","W-RD36E1B-2842-155","ülkeleri de zımni olarak evet","diyorlar,","Amerika nasıl işine gelirse bu"
"s","S-BEABXf-0406-1066","ülke değil mi? Yaa! siyaset","demek","kibar demektir. Şahsen ben bile"
"s","S-BEABXO-0149-1238","üle yaptı. Tabii. Git değiştir","dedi.","Bunlar gene daa fena yapıyı"
"w","W-QA16B4A-0053-1488","üflüyorsa, o tehlikeli sapak yaklaştı","demektir.","Ya kadın kadere rıza gösterip"
"s","S-BEABXO-0345-2365","Üf! Desek? At kendini buradan","diyorum.","Ya bence bu üçünün ortak"
"w","W-CE37C3A-0633-357","über alles haykırışını, önce Fransa","diyerek","değil, hayır diye yanıtlaman gerekiyor."""
"w","W-JH13C4A-1319-1622","öğüt vermeliyiz kendimize? ""Unut"" mu","demeliyiz?","Sana zevk vermiş olanları ve"
"s","S-BEABXO-0454-2184","öğretmenliğine gitmiş hani emm şey","diyodu","mesela kendi ağzıyla söylüyodu bunu"
"s","S-BEABXO-0056-1848","öğretmenliği seçme dedi, dedim niye?","dedi","tam teneke meslek bak dedi"
"s","S-ADABAo-0355-157","öğretim üyesi, tarihçi, profesör ne","diyelim","hocam? Ne? Bize? Bana? Ee!"
"w","W-DD02A1B-3564-1704","öğretim üyeleri hemen hemen yok","denecek","kadar azdır. Bu da öğretmen"
"s","S-BEABXO-0354-1593","öğrenmişler. Ee! ister istemez doğulu","diyince","gözlerinde ister istemez yanlış bir"
"w","W-SA16B2A-1490-963","öğrenmeye çalıştığımız da bu zaten""","dedi.","""Mecburdum oğlum. Babam arabayı satmış"
"w","W-SI42E1B-2941-867","öğrenip bana söyleyeceksin, ödevin bu!..""","deyip","dersten çıktı. Yüzüme bakmış olsaydı"
"s","S-ADABPZ-0112-867","özürlülük oranını bir oranda artırıyor.","Diyebiliriz.","Şaşılık, görme kusuru işitme ve"
"s","S-BEABXO-0448-1426","Özsüt'te. Kıza dedim ki ee","dedim","yılbaşında geliyosunuz nereye gitsek ya"
"w","W-ID02A1B-3829-1199","öznesini düşünelim. ""Biz"" diyor, ""ben""","demiyor.","Bu, göreneksel bir kullanımdır; biz,"
"s","S-BEABXE-0082-943","Özledim oğlum lan bi gelim","dedim","napıyor bu ibne. Heye. <gülme>"
"w","W-NE39C0A-0215-2072","özelliklerin başında da bu gelmekteydi.","Diyebilirim","ki Özal ile Öcalan, aynı"
"s","S-ADABPZ-0134-1800","özellikler olabilir. İşte kimlik durumunun","dediğimiz","olguyla burada karşılaşıyoruz. Kişi böyle"
"s","S-BEABXT-0066-1755","özellikle kırmışım, yapmışım söyle bakim","diyim.","Ben de bilirkişi getireyim. Bu"
"w","W-LF25D1B-2140-1514","özel sektör aracılığıyla yapılmasını reddediyoruz""","dedi.","Bütçede DSP-MHP gerginliği yaşandı TBMM"
"s","S-AAAAFZ-0383-531","Özel büyüme koşullarına gereksinim duymuyor,","dediğim","gibi sizlerde rahatlıkla yetiştirebilirsiniz. Ve"
"w","W-MF25D1B-2788-901","Özcan Kesgeç'in, ""Bu arkadaş ne","dediğini","bilmiyor ya da terbiyesiz."" diye"
"s","S-ADABPZ-0134-2121","öz onu da bulamayabiliriz ama","dediğiniz","gibi burda da bir inanç"
"s","S-ADABPZ-0134-2456","öyleyse tekilciler yine konuşuyor ne","diyorlar;","evrenselin ayrıca şu da var"
"s","S-BEABXO-0092-115","öylelermiş. Dedim dersaneye gitmicen mi.","Dedim","dersaneye gitmicen mi. Dedi bu"
"w","W-UA16B2A-0398-366","öylece kalmış. Betina onun ne","demek","istediğini hemen anlamış. Kendisi de"
"s","S-BEABXO-0447-454","öyle içinde az çıkarttı. Bu","dedi","kalmamış hali düşün dedi. Bi"
"s","S-BEABXO-0122-2278","öyle görünce diyor, aklıma geldi","diyor.","Biz bunları savuşturduk şeye. Mithat"
"w","W-EI09C2A-1357-2123","öyle cambaz gibi duruyor, belki,","diyorum,","bu tehlikeli çizgiyi sürüne sürüne"
"w","W-UI32D1B-2553-1999","öyküm herkese ""Beterin beteri varmış""","dedirtecek","Sevgili, değerli, bir tanecik Güzin"
"s","S-BEABXg-0088-731","ötürü... <gülme> <gülme> <gülerek> Öyle","diyenler","olur. <gülme> Ee! napan şimdi"
"s","S-ADABPZ-0135-525","öteki beni keşfetmesi bir gereksinimi","diyorum.","Yani Habermars'la başlayan bu bilinçli"
"s","S-ACABUZ-0035-1588","örümceye bakmak bile yeterli olabilir","diyor.","Çükü örümcek kendi ağını kendisi"
"w","W-CC06E1B-3075-903","Örneğin, şimdiden ABD'de Alzheımer hastalığı","denen","bir bunama, ölüm nedenidir. Hücre"
"w","W-FD36C4A-0341-715","Örneğin, bir toplumsal olaya devrim","denilebilmesi","için, onun, ilişkileri mutlaka ileri"
"w","W-QE39E1B-2902-2081","Örnek olsun, Türk dış politikası","dediğimiz","şey, eğer ""iç"" ve ""dış"""
"w","W-LE05A4A-1076-2350","örgütlü işçi hareketinin eseri olmuştur.","Demek","oluyor ki Batı'da, dün seçme"
"w","W-CA16B1A-2634-2406","öpüşürler. SUÇÜSTÜ hasköy'den dönüyordum akşamdı,","dedi","ipince yürüyordum yıldızların altında biz"
"w","W-VI45F1D-4708-1279","öpüşsün-sevişsin diye gün mü olurmuş""","diyor,","ki bence sonuna kadar haklılar."
"s","S-BEABXO-0092-700","öptü. Anneanne dedi teşekkür ederim","dedi.","Seni ben çok seviyorum anneanne."
"s","S-BEABXO-0074-2220","öpecem gel buraya... Gel buraya.","Dedim","araba içini de yıkanması lazım"
"s","S-ADBBI^-0042-2041","önünde söyledi"" diyordu. Ve olmaz","denen","hikâye oldu, hakikaten Kemal Bey"
"s","S-BEABXW-0173-1322","önünde oluyo <B> tamam kızım","dedi","sonra işte iftar oldu babam"
"w","W-OG24D1B-2300-1320","önünde ""İçindeki iyileştirici gücü paylaş!""","diyor.","Zira reiki'ye göre her insan"
"w","W-TA16B2A-1204-1790","önerisine pek sevinmişti. ""Ne güzel!""","dedi","Lutta neşeyle. ""Sen çok iyi"
"w","W-LE30D1B-2082-1969","önergenin kabul edilmesi ihtimali yok","denecek","kadar az. Şayet dava düşmez"
"s","S-BEABX[-0163-612","önemseme çok problem değil. Ne","demek.","<D 5> <B> Çok güzel"
"s","S-ACABPA-0434-875","önemlidir. Koşullu fesih yetkisi ne","demektir?","Parlamenter rejimlerde fesih yetkisi, cumhurbaşkanının,"
"w","W-VE39C2A-2700-1650","önemli, kendine göre insanların iyi","diyebileceği","bir şey oldu asgari ücrette"
"w","W-RA16B2A-0403-2416","önemli, birkaç dakikanı alacağım yalnızca,""","deyip","bir solukta kusmuştu olanları. ""Ne"
"w","W-PD36E1B-2858-1725","önemli özelliklerinden biri, Agnes Heller'in","dediği","gibi, kolonyal hâkimiyeti boyunca Helenistik"
"s","S-BEABXO-0168-1181","önce şey umudu kesmiştim. Heralde","dedim","aramıcak, söleyemio da die düşündüm."
"w","W-QG36C4A-0452-1922","önce vardık, tarihten sonra varız,","derdik.","Tarihin önünde arkasında vardık da"
"s","S-BEABXO-0094-2374","Önce sen. Ama önce ben","dedin.","Hıı? Önce ben dedin. Önce"
"w","W-VI44F1D-5121-2176","önce sen gönder referansın sıfır","diyecek","forum kullanımını iyileştirme, güvenliği arttırma"
"s","S-BEABXg-0090-484","önce o bana şey dedi","dedi","ben dedi Tarsustayım. Sen dedi"
"s","S-BEABXO-0092-906","önce ben dedim ki Nehir","dedim","bak anneanne istiyor seni telefona"
"s","S-BEABXg-0090-1018","ölüyorum. <gülme> 1 buçukta gelincek","diyor.","Ee! dedim 1 buçukta görüşürsek"
"w","W-QI43C3A-1801-1873","ölürsem ""Huysuz Virjin'in taklidini yapıyor""","denmeyecek","mi zannediyor; yine denir. Ama"
"s","S-ADBBI^-0326-1338","ölürsem ""Huysuz Virjin'in taklidini yapıyor""","denmeyecek","mi zannediyor; yine denir. Ama"
"w","W-OG37F1B-2931-1814","ölümü tiyatro sananlar""a sananlar""a öfkeni;","dediklerini","biliriz. Onlar vefayı, onuru, namusu,"
"s","S-ACABPA-0434-278","ölçüde sağlanabilir. Başkanlık, yarı-başkanlık sistemi","denebilir.","Ama bütün bunlar düşünülürken toplumsal"
"s","S-AEABUZ-0021-2135","öle diyince... Siz bunu hercamayın","dedi.","Mutlaka sınava sokhun diyince o"
"s","S-BEABXO-0381-744","Öle bi şeydir o. Öle","dedi","ya beya. Başka karı yanında"
"w","W-GA16B4A-1930-830","öküz için kurtlara yem olmak","demektir.","Öküzler, hayvan güdüleriyle, karanlık basar"
"w","W-JA16B4A-1747-1522","öfkeli, Klaus'un tepkisini bekliyor. ""Peki,""","diyor","Klaus, kurnaz, ""yalnız konuşalım!"" Yanıtlamıyor"
"s","S-ADAASK-0036-2467","ödüllendirilecek. Kılmayan? E kılmayan da","diyor","Sakar'a girecek. Sakar. Cehennem'in bir"
"s","S-ADABII-0439-949","ödenmiş Avivasa tekrardan geri gelin","diyor","ama ben de hani işleri"
"w","W-LH09C2A-0276-493","Öbürleri de yerinde. Geç kalmamışım""","diyor.","""Lan nankör İsfendiyar, Kılavuzçayırı tarafındaki"
"w","W-SE39C0A-0220-1874","çırpınıyoruz. 1974'te bu işe hayır","diyenler,","şimdi; ""Vallah Avrupa'sız var olamayız,"
"w","W-UA16B4A-0909-461","çınar gibi bir ömür seninki.""","diyorum.","O ""Yaprak gibi."" diyor isteksizce."
"w","W-XI45A1D-4790-1703","çıkışı daha zor haberiniz olsun""","dedi.","Hakikaten de çok daha ciddi"
"w","W-NI09C2A-0612-402","çıkıyor. ""Hey neler oluyor burada?""","deyince,","benim nevrim dönüyor. Dışarının ışığını"
"w","W-GG09C2A-0377-169","çıkıyor mikrofona ""Ey ben laik'im","diyen","mankafalılar"" diyebiliyor. Ay bu işlerin"
"w","W-LE09C3A-1183-1646","çıkıp beni o durumda yaptı!'","diyor.","Dört ay önce aynı olay"
"w","W-LE39E1B-2840-948","çıkın işin içinden. Tabii bu","dediğim","de şairliği mesele edinen insanlar"
"s","S-BEABXn-0349-474","Çıktıktan sonra mesaj atarsın mesajlaşırız","dedi.","Eğer müsaitsen dedi. Gece bir"
"w","W-TI44F1D-4766-1366","çıktı. mülakat sonuçlarını öğrenebilir miyim","dediğimde","hemen listeden bakıp cevap verdi."
"w","W-VI31D1B-2357-808","çıktı. Mehmet Topuz da ""Hallo""","dedi","İstanbul'da sakatlanan Fenerbahçe'nin yeni transferi"
"w","W-RI22E1B-2911-1298","çıkmıştı. Orhan Bey, aniden ""Numan!""","dedi.","""Pasta ne renk?"" Herkes bu"
"s","S-AEABTZ-0040-1028","çıkmalı. Direnmeliyiz. Şimdi karşı çıkmak","derken","ıı Sayın Tombakoğlu'nun odamıza yönelik"
"w","W-MA16B3A-1550-655","çıkmadığına göre, değişiklik de yok","demektir.","Her şey bir çırpıda bitiverdi"
"w","W-DE36C2A-0610-1305","çıkarılmadı. Bu yollara çıkmak ne","demek.","Denizer. Ankara'daki yetkililere, kimseye inanmıyoruz,"
"s","S-BEABXW-0173-1789","çıkarsa dedim tabi ki kızım","dedi","o da yani tabi ki"
