"Register"	"Text"	"Left"	"-5;5"	"Right"
"s"	"S-AEABUZ-0021-755"	"Şeye girebilirsiniz emm seslendirme orgtan"	"girip"	"bizim hakkımızda bilgi alabilirsiniz. Ya"
"s"	"S-BEABXA-0129-1448"	"şeyde kaldık 2000'de yılbaşına orda"	"girdik"	"Marenle felan bizim hatırlıyorsun ya"
"w"	"W-LG24D1B-2302-1717"	"şey. Katili oynuyorsam bu role"	"girmek"	"için birkaç kişi öldürdüm ya"
"s"	"S-BEABXL-0338-1204"	"şey yok. Normal. Girecek, sınavlarına"	"girecek?"	"Tabi normal sınavlara girecek. En"
"w"	"W-HA16B2A-1934-1458"	"şey yemiyor, kedisini düşünüyordu. Odaya"	"giriyor,"	"dedemin resminin önünde duruyor Sen"
"s"	"S-BEABXO-0431-1391"	"şey yaptılar soruş soruşturma soruşturmaya"	"girdim."	"<gülerek> Hayatımda ilk defa girdim."
"s"	"S-BEABXO-0056-170"	"şey yapmadan girmiş? Aynen. Şifreyi"	"girmiş,"	"şifreli girilmiş diyor ya. Ha"
"s"	"S-ADABAo-0368-418"	"şey ya bir insanın kafasına"	"girmek"	"ya bunalımdaki bir insanla diyaloga"
"s"	"S-BEABXO-0084-775"	"şey oynanmaz ki. Okey. Ben"	"girince"	"hiç bi sorun görmüyorum mausta."
"s"	"S-BEABXR-0010-794"	"şey mi girmişsizin acaba? Kod"	"girilmiyor"	"ki onda nasıl yanlış girecez."
"s"	"S-ADABPZ-0135-910"	"şey ee! iletişime ve etkileşime"	"girerler."	"Burada bazen baskı tabi bir"
"s"	"S-BEABXO-0344-39"	"şey diil. Sözlük sonuçta ne"	"girsen"	"kardır bitmez ki. Hoca söylüyodu"
"w"	"W-UA16B2A-1248-1393"	"şey de yoktu. Okula girer"	"girmez"	"gözleriyle Mustafa'yı arıyordu; Mustafa varsa,"
"w"	"W-LD43A3A-1798-299"	"şey ama harcamalar işin içine"	"girince"	"bu nasıl olacak diye düşündüm."
"w"	"W-QA16B2A-0672-737"	"şevke getirdiğini itiraf etti. Takıma"	"girebildiği"	"haberi onu o denli heyecanlandırdı"
"w"	"W-IF39C0A-0194-74"	"şerefsizdir, milliyetsizdir"" gibi laflara hiç"	"girişmeden,"	"düzgün bir açıklama göndersin. Bekliyorum."
"s"	"S-AEABTZ-0337-1289"	"şeklidir. Neden bu değişik yolara"	"girdiniz?"	"Hani neden mimarlık yaptınız? Neden"
"s"	"S-ADABLp-0062-817"	"şekillerinin engebeli olduğunun, makineli tarıma"	"girilemediğinin."	"O zaman makineli tarımın giremediği"
"w"	"W-MD02A3A-1519-652"	"şekillerde dile getirilmiştir. Tartışmanın ayrıntılarına"	"girmeden"	"önce, ""tabii hukuk"" ile ""pozitif"
"w"	"W-FD02A1B-3672-864"	"şekilde, hekim, vücut bütünlüğü tehlikeye"	"girmiş"	"grevcinin bulunduğu tutukevi, cezaevi veya"
"w"	"W-VB38E1B-2887-1640"	"şekilde yapabilirsiniz. Bir bisiklet dükkanına"	"girip"	"beğendiğiniz bir tanesini alıp gidersiniz;"
"w"	"W-LG03A3A-0683-1239"	"şekilde o hız ile yarışa"	"girmektedir;"	"daha hızlı ve daha az"
"w"	"W-LE30D1B-2082-228"	"şekilde NATO güçlerinden önce Kosova'ya"	"girmesinin,"	"Rusya ve Yugoslavya devlet başkanları"
"s"	"S-ADABDp-0432-1496"	"şekilde aparatı burda tutcaksın, hamlığa"	"girdiğinde"	"bol bol sana balgam attırır."
"w"	"W-IA16B3A-0300-1494"	"şeker almak amacıyla bir bakkala"	"girdiğimde,"	"bakkalın benden önce vücuduma bakması"
"w"	"W-JD02A4A-0739-9"	"şeffaflık bakımından, Meclis Televizyonunun yayına"	"girmesini,"	"sevindirici ve olumlu buluyorum. Bu"
"s"	"S-ACABTZ-0336-1020"	"şartlarda bu atmosfer yer sistemine"	"giren"	"kısa dalgalı güneş ışınımı ile"
"w"	"W-RI37C3A-0718-1528"	"şarkısında? ""Bana anlatma sakın Riske"	"girseydin"	"eğer Yola çıksaydın eğer Neler"
"w"	"W-UC40E1B-2880-1298"	"şarj ediliyorsa, diğer Asimo devreye"	"girerek"	"verilen görevleri gerçekleştirebiliyor. Asimo'nun gerektiğinde"
"s"	"S-BEABXn-0067-1372"	"Şans işte hani tamam üniversitede"	"girdim,"	"rahat sıralarda girdim falan da."
"s"	"S-BEABXw-0391-1398"	"şans eseri ben resimde kazandım"	"girdim"	"ki şans eseri gidenlerde olabiliyor."
"s"	"S-BEABXf-0406-254"	"Şahsen ben bile siyasetle uğraşıyom."	"Girmeye"	"çalışıyom. Benim bildiğim siyasi dernek"
"w"	"W-NE39C0A-0215-850"	"ışığı kadar açık bilgiyi temasa"	"giren"	"grupta kapmıştı. Fazla zaman geçirmedik."
"w"	"W-CA16B3A-1282-2099"	"ışıltılıydı deniz. Birlikte başkalarının koluna"	"girdik."	"Onlar daha başkalarının. Bir ilkokul"
"s"	"S-AEABTZ-0040-396"	"ıı tartışırız diye bunu buna"	"girmek"	"istemiyorum. Iıı Sayın Gürbüz'ün sorusu"
"w"	"W-IA16B3A-0871-1364"	"ıslak. Elimde koli kâğıdı sıraya"	"giriyorum."	"Donuk yüzlü memur biyonik adam"
"w"	"W-CB04A1A-1987-761"	"üçgen tipindeki güneş saati grubuna"	"girmektedir."	"Bunun hemen altındaki saat ise"
"w"	"W-SI22E1B-2912-1457"	"üzülüyormuş."" Tam bu sırada araya"	"giriyor"	"Mavinin de hatırı kalmasın. ""Mavi"
"w"	"W-RA16B1A-1211-2225"	"üzülüyordu. Bu hırsız onların evine"	"girmeseydi"	"bunlar benim başıma gelmezdi, diyordu."
"s"	"S-BEABXs-0130-544"	"üzücü bir olay yani çünkü"	"giriyorsun"	"evinde hani eşyalarını alıyorsun işte"
"w"	"W-LG37C2A-0455-1874"	"üzerine gürültüye koşan hadımlar saraya"	"girerler,"	"durultamayacakları denli çetin bir boğuşma"
"w"	"W-EE05A2A-2699-461"	"üzerindeki nüfuzunu arttırmıştır. Uluslararası rekabete"	"girebilecek"	"ihraç mallarına sahip tek cumhuriyet"
"w"	"W-ME30D1B-2126-449"	"üzerinde idam kararının da devreye"	"gireceğini"	"anlattı. Kutan, ""Türkiye içinde ve"
"w"	"W-PD30D1B-2177-1693"	"üzerinde gezinen rüya bulutunun içine"	"girmek"	"ya da o topraklarda yaşayan"
"w"	"W-NG37C0A-0192-2365"	"üzere müzisyen arkadaşlarını çağırır, stüdyoya"	"girerler."	"Yıllardan beri ilk defa bir"
"w"	"W-MA16B2A-0874-1903"	"üstüme. Dalyan gibi kadınım, içeri"	"girdiğimde"	"susta duruyor adamlar. Ben de"
"w"	"W-IA16B3A-1318-1400"	"Üstü camlı kapıyı iterek içeri"	"girerken"	"burnuna hafif bir lahana ve"
"w"	"W-OA16B4A-0119-2347"	"üstlerine ışık tutuldu mu bunalıma"	"giriyor"	"ve birbirlerine çarparak intihar ediyorlar."
"s"	"S-AEABUZ-0038-1101"	"Üst kuruluştur. Yani sermayenin denetimine"	"giremez."	"Çünkü, sermayeden daha önemlidir. Çünkü"
"w"	"W-NF10E1B-3062-911"	"ürünlerin olduğu yüzlerce WAP sitesine"	"girebiliyor,"	"kolaylıkla e-posta gönderip alabiliyor. Güvenli"
"w"	"W-RB04A3A-1997-949"	"ürünler de kendi aralarında reaksiyona"	"girerek"	"ters yönlü reaksiyonu oluştururlar. Zamanla"
"w"	"W-TE05A2A-1399-1534"	"üretmek için uranyumu zenginleştirme işine"	"girişen"	"İran'a karşı Amerika'nın tehdit edici"
"w"	"W-HC06A2A-2006-353"	"üretim için daha basit yatırımlara"	"girmektedir."	"Onlar için, basit bir havalandırma"
"w"	"W-OF10@0A-1778-996"	"Ürdün Parlamentosu tarafından onaylanarak yürürlüğe"	"girmiştir."	"Söz konusu Serbest Ticaret Anlaşması,"
"s"	"S-ADABAo-0368-419"	"üniversiteye girdim. Üniversiteye, özellikle üniversiteye"	"girmek"	"istiyordum çünkü Ankara ve Gazi"
"s"	"S-BEABXO-0092-206"	"üniversite sınavına giricem bir diyor"	"girmicem."	"Yani o da kararsız. Ne"
"w"	"W-EA16B3A-0570-579"	"üniformalı bir görevli, kaldırıyor bariyeri,"	"giriyoruz..."	"Uçsuz bucaksız bir yeşil arazi,"
"w"	"W-HA16B3A-1936-944"	"Ümit pijamalarını giymiş, yıkanmış, yatağına"	"giriyordu."	"Yatak birdenbire öyle güzel göründü"
"w"	"W-TI44F1D-5102-1951"	"Ülker son dakikalarda biraz strese"	"girse"	"de maçı 99-93 almayı başardı."
"w"	"W-NE09C2A-0324-331"	"Ülker Sokak'ta yaşıyorsan, zevkine ilişkiye"	"girmemeye"	"o kadar yükümlüsündür ki. ""Cicilik"""
"s"	"S-ACAAPZ-0032-237"	"ülkemizin en büyük üniversiteleri arasına"	"girmeyi"	"başarmıştır. Atatürk ilke ve devrimlerine"
"w"	"W-OF32D1B-2737-1299"	"ülkelerin de neden durmadan krize"	"girdikleri."	"En önemlisi yatırımda, bilimsel teknolojik"
"s"	"S-ACABQq-0420-410"	"ülkeler. Ha, böyle bir psikoza"	"girmek"	"amacında da değiliz; potansiyel düşman"
"s"	"S-AEABTZ-0040-364"	"ülkeler, emperyal heveslerin ilgi alanına"	"girmektedir."	"Enerji kaynaklarına sahip olma mücadelesi,"
"w"	"W-TF10A1A-1830-528"	"ülke kaynaklı olup, AB piyasasına"	"giren"	"mal, serbest şekilde alınıp satılabilecek;"
"w"	"W-LF10A2A-1858-469"	"ücretli giriş belgeleri ile Rusya'ya"	"girebilmiştir."	"Türk TIR'ları Rus gümrüklerinde de"
"w"	"W-CE05A2A-2051-1751"	"Ü İİBF izlemektedir. Araştırma kapsamına"	"giren"	"işe giriş sınavları için yarışan"
"s"	"S-ACABTZ-0336-584"	"Öğütme, çevirme, zenginleştirme pablikasyon reaktöre"	"giriyor."	"Reaktörden çıkıyor. Soğutma kab soğutma"
"s"	"S-BEABXg-0090-472"	"öğretmenliğe filan git evine derse"	"girme"	"yani. Orda tek şey senin"
"s"	"S-BEABXO-0056-570"	"öğretmenleri iyiydi hep bölüm başkanları"	"giriyordu"	"derse. Dayını böyle yordun boşuna"
"w"	"W-CH42C4A-0484-855"	"öğretmenin dikkatini çekmeye veya gözüne"	"girmeye"	"çalışmak çabasında olabilirler. Böyle öğrenciler"
"s"	"S-BEABXO-0094-213"	"öğrenmedim. Ben ben büyüğüne gire..."	"girmezsem"	"ben giremem. Büyüğüne mi giremezsin?"
"s"	"S-ADABAo-0311-1338"	"öğrencisiyim. Bu yıl ÖSS'ye tekrar"	"girdim."	"Tekrar ikinci bir üniversite olarak"
"w"	"W-PE39C4A-0243-1669"	"öğrencilere ulaştırılıyor. Rapor, imtihan komisyonlarına"	"girenlerin,"	"cevap kağıtlarını getirenlerin ve cevapları"
"w"	"W-VB04A2A-2585-1467"	"öğrenci olamayan ünlü bilgin, güçlükle"	"girdiği"	"üniversitenin derslerine bile düzenli olarak"
"w"	"W-PA14B4A-1627-205"	"öğrenci göndereceğini duydum. Hemen sınava"	"girdim"	"ve kazandım. Almanya'da dört yıl"
"s"	"S-ADBBAo-0443-1298"	"özellikle son yıllarda televizyon ile"	"girdin"	"ve bugün de hayatını insanlarla"
"s"	"S-ADABDp-0432-1498"	"Özellikle sendeki gibiyse varisler hamlığa"	"girdiğinde"	"bazen, bazen ayağını bi yere"
"w"	"W-RE22C1A-0247-691"	"özel okullardan birinde öğretmen sınıfa"	"girip"	"avucuna doldurduğu hapları tek tek"
"s"	"S-BEABXW-0173-906"	"özel okul varmış özellerden birine"	"girermişim."	"<B> onun yaptığını... Yapmıcam. Ee?"
"w"	"W-NI22C2A-0169-1817"	"özel halk otobüsleri İstanbul'un hayatına"	"girmişti."	"Otobüs sayısı böylece artmıştı, ama"
"s"	"S-ADABPZ-0135-1036"	"Öyleyse bize bir proje olarak"	"giren"	"modernizmi tümüyle reddedelim. Modernizmin ana"
"s"	"S-ADABAo-0368-823"	"öyleyizdir. Ama bir başka insanla"	"girildiği"	"zaman ortama, yeni bir insan"
"w"	"W-QD05A2A-0767-2254"	"Öyle olduğu varsayılarak inşa faaliyetine"	"girişildi."	"""Tek devlet"" ve ""tek ulus"","
"s"	"S-BEABXs-0130-454"	"öyle kirli değil duvarları falan"	"girmeden"	"bir silmiştim. Bir işte şohpen"
"w"	"W-FA16B2A-0998-1112"	"öyle insanlar çıktı karşıma, ayrıntıya"	"girmeme"	"gerek yoktu... Çünkü onların kendileri"
"w"	"W-FD02A4A-0645-2269"	"öteki partinin haklarını yok sayarak"	"girişilen"	"bir birleşme arayışı bugün başka"
"w"	"W-QD36C3A-0075-1679"	"öte yandan uyuşturucu kaçakçılığına da"	"girişen"	"bu örgütler, patronlarının emirlerine göre"
"w"	"W-TD02A2A-1912-1638"	"örgütün en önemli sorunları arasına"	"girmiştir."	"Halkla İlişkiler açısından bakıldığında da,"
"s"	"S-ADBBAo-0443-350"	"önünde durdu. Ben bilmediğim eve"	"girmem"	"dedim. O da ""yabancı değil"
"w"	"W-JC06E1B-3084-532"	"önlerken, öte yandan, kandan dokulara"	"girmesini"	"artırma gücündedir. Bu olaylar sonucu"
"w"	"W-RD36C3A-0351-746"	"Önlenmesine yönelik yeni yasanın yürürlüğe"	"girmesinin"	"ardından yapılan yeni düzenlemelere göre,"
"s"	"S-AEABUZ-0021-995"	"önemlidir. Biz bazen tek başına"	"girer"	"sadece kendi rolümüzü konuşuruz seslendirmede."
"w"	"W-HD02A1B-3804-1255"	"önemli örneği, 1991 yılında yürürlüğe"	"giren"	"Terörle Mücadele Kanunudur. Yasanın, daha"
"w"	"W-QA16B4A-0152-2262"	"önemli delikler açmıştı. Bu deliklerden"	"giren"	"Humvee ve Stryker zırhlı araçlarıyla"
"w"	"W-DF10A3A-1844-2234"	"önemli bir olay olduğundan ayrıntılarına"	"girmeden"	"genel çizgileriyle işlemin nasıl yapıldığını"
"w"	"W-UI31D1B-2347-2362"	"önde kapadı. İkinci çeyreğe etkili"	"giren,"	"Kerem-Ermal ikilisiyle üst üste sayılar"
"w"	"W-PI37E1B-3059-498"	"öncesinde, ""salona medya girsin mi"	"girmesin"	"mi"" tartışmasında da yaşadık. Sempozyum"
"w"	"W-DA16B1A-1504-316"	"Önceleri, bu durumu, ilk işe"	"giren"	"birinin o bildik çekingenliğine yormuştum."
"w"	"W-ME30D1B-2126-1500"	"önceki gün ""it dalaşı""na dalaşı""na"	"girmiş,"	"Atina, aynı gün tatbikatın durdurulmasını"
"s"	"S-BEABXO-0068-806"	"Önceden kolaydı. Hı hıı. Şimdi"	"girilmez"	"oğlum. Engin abi napıyo? Engin"
"s"	"S-BEABXr-0078-437"	"öncede gittin. Piknik yaptık denize"	"girmedik"	"yani. Deniz kenarıydı ama yüzmedik."
"w"	"W-MI22C3A-0508-752"	"önce, ilk kez kendisinin yatağına"	"girdiğine"	"nasıl emin olacaktı? Yanıt açık"
"w"	"W-UA16B2A-0398-1146"	"Önce çocuklarla tatlı bir söyleşiye"	"girersiniz."	"Örneğin, kendi çocukluğunuzu anlatmakla işe"
"w"	"W-EC06A2A-1972-1415"	"önce çelik ve betonarme inşaata"	"girmiş,"	"ancak bunların özelliklerinden tam yararlanılabilmesi"
"w"	"W-OI22C0A-0199-1222"	"Önce yüzden yansıyan ışık gözümüze"	"giriyor,"	"yani aydınlık ortam şart. Beyin"
"w"	"W-RF25D1B-2167-2247"	"önce yürürlüğe giren kanun, sınava"	"girenlerden"	"hukuk, iktisat, maliye, işletme, muhasebe,"
"w"	"W-PD30D1B-2201-1442"	"önce Türkiye'nin 6 Ağustos'ta yürürlüğe"	"giren"	"""eve dönüş yasası"" süresinin dolmasını"
"w"	"W-TH12F1D-4849-1971"	"önce kramp girmesin diye ısınarak"	"girmeye"	"karar verdim. Sahilde koşuyordum; bir"
"w"	"W-FD39C4A-0281-943"	"önce IMF ile tanıştık, IMF'ye"	"girdik"	"diye başlamak istiyorum. Ya da"
"s"	"S-ADAB^o-0132-1525"	"önce geçenlerde üniversitenin web sayfasına"	"girdiğimde"	"bizim Kaanın bilimsel yayını olan"
"s"	"S-ADAB^o-0240-452"	"önce belki de yayına emm"	"girmeden"	"önce de çok konuşulan bi"
"s"	"S-ADABAo-0318-1336"	"önce 5,4 kişiyle ben kavgaya"	"girdim."	"Baya yani yumruk yumruğa kavgaya"
"w"	"W-OI22C0A-0199-1024"	"Ön kapıda camın dibine kadar"	"girmesi"	"için yer varken arka kapılarda"
"w"	"W-TA16B2A-1210-354"	"Ömer, selâm vererek çadırın içine"	"giriverdi."	"Kadın, selâmımızı sevinç ve tebessümlü"
"w"	"W-JD36E1B-2852-1744"	"ölüm giremez! BERGAMA'YA ÖLÜM NASIL"	"GİRER?"	"Başlangıçta topraklarında altın bulunmasından dolayı"
"s"	"S-BEABXO-0417-850"	"ölçeçecek. Ben de bedava havuza"	"giricem."	"<Gülerek> inşallah boğulmazlar da ölçmez"
"s"	"S-BEABXO-0012-1534"	"öle şey yapmam. <B> Yani"	"girdiğim"	"ortamlara da uyarım. Mesela <D"
"w"	"W-ID02A1B-3828-633"	"öldürerek anası Iokasta ile gerdeğe"	"giren"	"bir aile babası mıdır? Psikanaliz"
"s"	"S-BEABXO-0128-985"	"öldükten sonra ailemin başı belaya"	"girer"	"mi diye. Kimliğini felan yok"
"s"	"S-BEABXT-0066-63"	"ödicekler. Onun için biz seminere"	"girmiyomuşuz"	"yani öyle diyolar. Direk göreve"
"w"	"W-SD02A2A-1391-127"	"ödev alabilirdi. Fakat, bu teşkilata"	"girdikten"	"sonra da artık keyfi hareketlerle"
"w"	"W-OF25D1B-2758-668"	"ödemediğini kaydetti. Bu yıl devreye"	"girecek"	"doğalgaz santralları sayesinde tüketimin artacağını"
"w"	"W-TG37E1B-2936-1913"	"çıkışlarını yapmış, tekrar gerileme sürecine"	"girmişti."	"işte tam böyle bir süreçte"
"w"	"W-UA16B1A-1201-1894"	"çıkış saatine rastlıyor. Eve henüz"	"girmiş,"	"ayakkabılarımı henüz çıkarmıştım ki, kapı"
"s"	"S-ACABTZ-0336-945"	"çıkıyor. Soğutma kab soğutma havuzlarına"	"girerek"	"ondan sonra eğer protonları ayrıştıracaksa"
"w"	"W-QI09C2A-1434-1110"	"çıkıyor Yok! Ali, ""Haydi sen"	"gir"	"içeri bir kendini göster. Çocuk"
"w"	"W-FD36C2A-0564-2192"	"çıkıp geldiler. Bir başka sokağa"	"girdiler,"	"bir ötekinden çıkıp berikine geldiler"
"s"	"S-BEABXs-0130-204"	"çıktı? Bana hiç bişey demediler"	"girmicem"	"de büyük bi ihtimal. Yani"
"w"	"W-LE39E1B-2840-1683"	"çıktı. FP'nin seçime ilk kez"	"girdiği"	"göz önüne alınırsa, aslında aldığı"
"w"	"W-KD02E3A-1646-417"	"çıktı. Avrupa 20. yüzyıla sancılı"	"girmiştir."	"Demokrasinin kurulduğu Avrupa'da ona en"
"s"	"S-BEABXw-0353-421"	"çıktı ortaya bu yani tatile"	"girmek"	"üzere. Bilge Hanım çağırıyor müdür"
"s"	"S-BEABXu-0442-262"	"çıksana. Dedim erkekler tuvaletine mi"	"girmeye"	"çalışıyosun? Çok çişim vardı. Büyük"
"w"	"W-JI09C4A-1294-1252"	"çıkmıyorum... Çıkarsam Arifle başım belaya"	"girecek,"	"biliyorum... Ve çıkmıyorum... Hatta mutfak"
"w"	"W-FD02A4A-0645-1898"	"çıkmayacak, kendi içinde iktidar arayışına"	"girmeyecek"	"bir tabanla birleştirmiştir. Siyasetle öteden"
"w"	"W-KG09C2A-0574-2344"	"çıkmaya gelmişti. Babası, gazino yaşamına"	"girmesine"	"karşıydı. Çalışıp çabalayarak ve büyük"
"w"	"W-LA16B4A-1045-574"	"çıkması üzerine bazı kuşların eve"	"girmek"	"için çırpınmalarına karşılık verecek küçücük"
"w"	"W-WI45F1D-4718-2088"	"çıkarıp bizim dairenin kapısını açtım,"	"girdim"	"içeri, o da girmez mi?"
"w"	"W-UA14B1A-1597-136"	"çıkarmışlar ki? (Diğerleri de sahneye"	"girer,"	"Çocukların çevresinde toplanırlar.) DURMUŞ Elbiselerini"
"w"	"W-QA16B1A-0731-2098"	"çıkarmadım. ""Baba bak"" dedim, kapıdan"	"girince..."	"""Oooo"" dedi babam, ""çavuş mu"
"w"	"W-ME39C3A-2597-150"	"çıkarmadılar. Biraz önce de kiliseye"	"girmişlerdi."	"Bu onların Hıristiyan olduklarını elbette"
"w"	"W-SI44F1D-5101-2010"	"Çıkarma işleminden sonra saksı içerisine"	"girmeyi"	"zorlaştıran kılcal kökleri bir budama"
"s"	"S-AEABTZ-0040-1049"	"çıkaralım. Biz insanların canların vücutlarına"	"giren,"	"hücrelerine yerleşen bir uranyum 232,"
"w"	"W-TA14B1A-1589-1448"	"çıkar. Muhafızlarla birlikte Kavuklu sahneye"	"girer."	"Kraliçenin huzurunda dururlar. Bu sırada"
"w"	"W-UA14B1A-1595-1801"	"çıkar. Derken) KÖSEM (Üveyş Ağa'yla"	"girer,"	"elindeki şişeyi uzatarak) Devletin, yani"
"s"	"S-ACABTZ-0336-1021"	"çıkan işlemler dolayısıyla hacim içeriye"	"giren"	"yakıt çubuklarının hacmi 200.000 daha"
"s"	"S-ADABPZ-0112-987"	"çıkabilir? Hangi çocuklar bu gruplara"	"girer"	"diye düşündüğümüzde emm genel olarak"
"w"	"W-UA16B4A-1185-885"	"çık. Ben böyle köpürerek mutfağa"	"girip,"	"bulaşıkları yıkadım, evi topladım, tam"
"s"	"S-BEABXO-0342-9"	"çık olmazsa ordan ya. Neyse."	"Girsin"	"orası güzel ya. Gir işte"
"w"	"W-IH42A2A-1345-1581"	"Çünkü Kur'ansız İslam arayışı içine"	"girenlerin"	"en çok rahatsız oldukları ve"
"s"	"S-AEAB]o-0017-1477"	"çünkü konuşulan konular açıkçası derinlemesine"	"girdiğiniz"	"anda benim uzmanlık alanımın emm"
"s"	"S-BEABIs-0015-533"	"çünkü her yıl hepiniz sınavlara"	"giriyorsunuz."	"Yani mesela bu sene bildiğim"
"w"	"W-HE39E1B-2836-1525"	"Çünkü her futbolcu, Milli Takım'a"	"girmeyi,"	"İngiltere'ye gitmeyi ve vitrine çıkmayı"
"w"	"W-TA16B4A-0342-36"	"Çünkü eğleniyorum. Daha dış kapıdan"	"girerken"	"izlemeye başlıyorum elime düşen denekleri."
