"Register"	"Text"	"Left"	"-5;5"	"Right"
"s"	"S-BEABXO-0120-1915"	"Şimdi hıı. Hıı. Şimdi mesela"	"diyelim"	"ki yani önceki zamanlarda yani."
"w"	"W-EA16B4A-0688-618"	"Şimdi de kalkmış yardım edelim"	"diyorsun"	"bok herif!"" diye herife bağırmak"
"s"	"S-BEABXs-0130-1133"	"şimdi de evlenirsen kilo alırsın"	"diyorlar"	"ne olucak bakalım. Evlenince alırsın"
"s"	"S-BEABXO-0012-2008"	"şimdi de <D 664> Ne"	"dedi?"	"Yok ya diyo, yaşanmaz orda"
"s"	"S-BEABXO-0122-1135"	"şimdi dairesi büyük. Rabia'yla oturacaz"	"dedi."	"Yaptırdık mı dedi. Zaten şimdi"
"s"	"S-ADABAo-0355-1791"	"Şimdi bunu konuştuğumuzda, hiç evet"	"demiş"	"insan bulamıyosunuz, herkes hayırcı. Öle"
"w"	"W-JF32D1B-2575-1665"	"şimdi bunları 6 milyona satıyoruz,"""	"dedi."	"Carousel'de 2 milyon lira olan,"
"w"	"W-JI39C2A-0646-151"	"şimdi bu payeyi size veriyorum"""	"dedi."	"Yalnız çok ilginçtir, şairin 70'inci"
"s"	"S-ADABPZ-0119-607"	"Şimdi bu <B> bilgileri var"	"dediği"	"an dikkat etti ırrıp peygamber"
"w"	"W-KE39E1B-3300-2110"	"Şimdi birkaç gün dinlenme zamanı"	"diyor."	"Onun için de yıllık izninin"
"w"	"W-OA16B4A-0326-170"	"şimdi bir külüstürüm bile yok"","	"dedi."	"""Neden?"" diye sormama fırsat bırakmadan,"
"s"	"S-BEABXO-0013-2041"	"Şimdi ben düşünüyom, patpat ne"	"demek"	"istiyo? Hızar. Patpat ne? Şey"
"s"	"S-ADABPZ-0119-1651"	"Şimdi <B> söylediği şu bilim"	"diyor"	"içerdiği ifadeler gözlem raporlarını oluşturan"
"s"	"S-BEABXO-0450-1290"	"şim... gidene kadar ingilizce'sini geliştirsin"	"dedim"	"gidince de orda Almanya'da bi"
"w"	"W-SI22C2A-0830-2135"	"şiirler yazıyor, bir de beğenmezsiniz?"""	"diyorlar."	"Ben de onlara ""İçine bak"
"w"	"W-II22C3A-0889-1894"	"şiiri yine çıktı karşıma... ""Hatırladım..."	"Demek"	"bazı şeyler, hiç unutulmuyormuş... Unuttuğunu"
"w"	"W-TI45F1D-4704-2428"	"şiddetle karşısındakiyle nasıl tanışır? Şiddet"	"dediğimiz"	"itişme kakışma. Bak böyle itersin"
"s"	"S-BEABXO-0436-428"	"şi itmiş oraya varmış. Nasıl"	"diyom?"	"Hani bana garıyodun ya... Nasıl"
"s"	"S-BEABXO-0380-2402"	"şeyler var sen nerey koymuşun?""."	"Dedim"	"""Kaldır şeyi..."" Çekleri... Haa onları..."
"w"	"W-PI09C2A-1187-1822"	"şeyler söylemek istiyor ama söylemiyor..."	"""dedi."	"Sonrada ""dinle bak"" dedi ""Asya"
"s"	"S-AAABOp-0011-1750"	"şeyle bağdaştırıyolar mı? Evet, hocam"	"dedi."	"<D 1075> Ona bağlı olacak."
"s"	"S-ADABAo-0433-967"	"şeyini biliyor. Yani dinleyicimiz, adam"	"dedim,"	"dinleyicimiz biliyodur anlamını. Ama bazıları"
"s"	"S-BEABXO-0149-1628"	"şeyinde ablam küydeydi. Ablanlaar geldi;"	"dedim"	"direk gelin bize de çocuklara"
"s"	"S-BEABXg-0090-1851"	"şeyi ya. Vallahi biz <B>"	"dedik"	"gelen atıyo giden atıyo ya."
"s"	"S-BEABXw-0396-2056"	"şeyi söylüyorum. İşte neyi söylüyorum"	"diyelim,"	"Tarkan'dan işte ""Dilli Düdük"" şarkısını"
"s"	"S-BEABXO-0122-1774"	"şeyi olmuş aralarında. Olursa olmazsa"	"demiş"	"hani yayılmasın. Yani biri istemiş"
"w"	"W-TE36E1B-3295-725"	"şeyi İstanbullu gibi anlatması. İstanbul"	"demese"	"de onun zihinsel atmosferindeki İstanbul"
"s"	"S-BEABXs-0130-1064"	"şeydi soson sosunlu okudum tamam"	"dedi"	"çık dedi. Böyle bir kağıttı."
"s"	"S-BEABXO-0092-1314"	"şeyden daha önemli dedi. Bu"	"dedi"	"şakaya alınacak bir emm şey"
"w"	"W-LH03A2A-0517-2157"	"şeyde Allah'ı görmeye yönelir Kiliseye"	"dirsen"	"gireni nâkûs dahi dirsen çalam"
"s"	"S-BEABXW-0173-258"	"şey... Tabii canım. Sen hep"	"diyosun"	"ve diyosun yani biraz daha"
"s"	"S-ADBBI^-0326-310"	"şey, podyum modyum? ""Masalardan yaparız"""	"dediler."	"""Bir ses provası yapalım"" dedim,"
"w"	"W-GA16B4A-1930-1152"	"şey, dedi. Baba Abe kızanım"	"dedi,"	"bilirsin ben o köydenim. Orda"
"s"	"S-ADBBI^-0042-1650"	"şey önümüze çıkarılırsa adaylıktan vazgeçebiliriz"""	"dedim."	"Arayı bulmaya çalışan Solana, özellikle"
"s"	"S-BEABXn-0349-1843"	"şey ömer dedi ki, hocam"	"dedi"	"şu kızları yanına otursun dedi"
"w"	"W-QI22C3A-0010-1942"	"şey yolunda, bir işi var"	"derken"	"bitti işte,"" dedi. Yaşamın garip"
"w"	"W-GA16B2A-0460-741"	"şey yok; ben olayları yaşadım!,"	"dedi."	"Bu yanıt üzerine Yako, Uzome'ye"
"s"	"S-ADBBAo-0443-1112"	"şey yapmamış olmamdı. Sahi mi?"	"Dediğim"	"gibi birazda korkuyordum. Kadınlardan mı?"
"s"	"S-BEABXA-0145-221"	"şey yapma da şey olmasın"	"dedi."	"Daha fazla içmiş demekki biz"
"s"	"S-BEABXJ-0076-277"	"şey streç mi derler? Ne"	"diyolar"	"hani sıkıyo. Likralı. Sen biz"
"s"	"S-BEABXt-0414-281"	"Şey size, nazı size geçiyo"	"demek"	"ki.<gülme> ki.<gülme> <D 6> Teyze"
"s"	"S-BEABXw-0401-529"	"şey pardon Fenerbahçe sıyrılıp kazanabilecek"	"diyorum"	"ben. Ama Fener'in önümüzdeki maçlardan"
"s"	"S-ADABPZ-0135-1744"	"şey modernlik bireyi yalnız bırakır"	"diyor."	"Yani nasıl yanlış bırakıyor deyin."
"s"	"S-BEABXO-0447-1051"	"şey mi koydun? Gamze de"	"dedi"	"ya. Evet. Ama gerçekten fark"
"s"	"S-ADABIi-0124-1412"	"şey katıyoruz. Kendimize birçok katmamız"	"demek"	"insanlara da bir çok şey"
"s"	"S-ADABPZ-0135-717"	"şey iyi hoş anlıyorum ama"	"dedi"	"bu adamlar neyle felsefe yapıyorlar"
"s"	"S-ADBBI^-0326-1636"	"şey geldi. Orkestram geldi, ""Ağabey"""	"dediler,"	"""Burada yapamayız. Buradan ne ses"
"s"	"S-BEABIs-0015-1080"	"şey ekonomi. Yani yazar için"	"diyorum."	"Yok ben manevi açıdan söylüyorum."
"s"	"S-BEABXL-0123-2033"	"şey diyor, bir ağaç var"	"diyor"	"bir ağaç var diyor. Dalların"
"w"	"W-LE09C4A-0465-791"	"şey değişebilirdi. Ama geçmişe mazi"	"deniliyordu."	"Çiller'i nasıl tanıdım? DEP milletvekillerinin"
"w"	"W-IA16B4A-1334-902"	"şey değil."" ""Bilmeyom ki, ne"	"desem"	"bilmeyom ki..."" ""Telâşlanma anne, çıkar"
"s"	"S-BEABXO-0447-1695"	"şey dedi bi tane kız"	"dedi..."	"Borç morç var mıymış? Ay!"
"s"	"S-BEABXn-0349-966"	"Şey de dedi ki. Kardeş"	"dedi"	"cumartesiye erteliyek bunu dedi tamam"
"s"	"S-BEABXO-0006-1795"	"Şey bile var ya ne"	"diyorsunuz"	"ona? Servis… Servis… Lokantalarda servis"
"s"	"S-BEABXO-0450-740"	"Şey ağır gelmiş babası da"	"demiş"	"ki artık hani o kadar"
"s"	"S-BEABXw-0353-20"	"şey 10defa bana haber ver"	"demiş."	"O da 10 defa haber"
"s"	"S-BEABXO-0380-2457"	"şetmeyesin. Gene ordan tut benim"	"dediğim"	"yerden yukardan. S diğmeyesin şeye."
"s"	"S-BEABXw-0353-1842"	"şerefsiz pezevenk didi. Vallahi ben"	"demedim"	"dedi. Sen sana yaptın demiyorum"
"s"	"S-BEABXw-0353-1833"	"şerefsiz oruspu çocuğu diyor sen"	"diyor."	"Beni niye diyor aramadın diyor."
"w"	"W-KE39C3A-0357-2154"	"Şenözlü'nün vekâlet etmesi uygun görülmüştür"""	"deniliyor."	"Evet, üyeliğe yaklaşık 25 gün"
"w"	"W-CH03A1A-1515-1087"	"şekillerde durmadan hayata dönme işkencesi"	"demek"	"olan tenasüh'e de inanıyordu. Abdullah"
"s"	"S-ADABIA-0108-6"	"şekile geldim. Bilgisayar kursuna yazıldım."	"Diyorum"	"hani hiç değilse bir bilgisayar"
"w"	"W-JD36E1B-2852-656"	"şekilde yedirilmiş yalanlarla birlikte sunulması"	"demektir"	"bu. O bir miktar doğruya"
"s"	"S-BEABXO-0345-166"	"şekilde uyduramayabiliriz hepsini o yüzden"	"dedim."	"Tamam. Öğretim materyalini destekleyicilik miydi?"
"s"	"S-ADABPZ-0112-1663"	"şekilde baston koltuk değneği voli"	"dediğimiz"	"emm aletlerle çocuğun denge dengede"
"w"	"W-MA16B1A-0689-2443"	"şaşırırsın böyle. Ganyan demek, sürpriz,"	"demektir"	"yani."" Zayıf adam kızarak baktı,"
"w"	"W-VI19E1A-4006-701"	"şaşırıp kalmış Niye kızıyorsun komşu,"	"demiş."	"Allanın koca deresi sana da"
"w"	"W-BA16B1A-0880-2096"	"şaşakalmış, gülmüş alkışlamış, alkışlamış gülmüşler."	"Derken"	"güzel bir kız gelmiş alana,"
"w"	"W-SE36E1B-3294-1625"	"şarkıların telif haklarını ödüyorlardır, ne"	"diyelim."	"Gaffur Pijaması İn, Grev Önlüğü"
"w"	"W-SG37E1B-2935-2225"	"şarkı yapabilirim, diyorum. İyi fikir,"	"diyorum."	"Felluce de bilmem neler olurken"
"s"	"S-ADABAo-0311-1746"	"şarkı söylüyor. Peki ne yaptın"	"dedik."	"Tabi çok eksikleri var yetiştirmesi"
"s"	"S-BEABXw-0353-1176"	"şakası döğüştür dedi kadının şakası"	"dedi"	"sikiştir. Bugün öpüşen yarın onu"
"w"	"W-MD37C4A-0226-2368"	"Şair Necati Bey bir beytinde,"	"Demişti"	"öldürem seni ferah bu tiğ-ı"
"w"	"W-OD02A1A-0849-803"	"şahsiyete işaret ediyor. Rowling şöyle"	"demiş"	"""Son derece görsel bir imgelemim"
"w"	"W-IF39C0A-0194-1965"	"Şahit Peyami Safa Hayır. Başkan"	"Demek"	"ki yazdırmıyorlar. Tutumunuz öyle değilmiş."
"w"	"W-OG37E1B-2922-297"	"ışıl ışıldı ""Ben bereketin toprağıyım"""	"dercesine"	"mutluydu. Eğilip kulak vermek, toprağın"
"s"	"S-ACABTZ-0336-715"	"ısıtır ancak. Güneşin kıymetini bilin"	"diyor."	"Aslında güneşin kıymetini gerçekten bilmek"
"s"	"S-ACABQq-0423-388"	"ısrarı oldu; ama, neticede bizim"	"dediğimiz"	"oldu. Her üç yılda bir,"
"w"	"W-ME30D1B-2083-1832"	"ısrarla işbirliğine çağırmaya davet ediyorum"""	"dedi."	"Hillary, Müslüman bağışını reddetti ABD'de,"
"w"	"W-NA16B3A-0661-1296"	"ılıcık yapmıştır. Onlara, ""iyi akşamlar,"""	"deyip"	"ayrılırım. Bahçeden geçip tahta kapıdan"
"s"	"S-BEABXO-0142-2114"	"ıcık didi şuraları güneş görecek"	"dedi"	"ya. Hı-hıı anladım. Deryacım mı"
"s"	"S-BEABXO-0007-349"	"üçüncü defa sonra falan yanyo"	"dediğinde"	"tamam oldu artık kapatabilirim dedi"
"w"	"W-SA16B2A-0311-1385"	"üç-dört saatten önce gelmeyin eve,"""	"dedi."	"Döndüklerinde yalnızdı annesi evde. Onu"
"s"	"S-BEABXs-0130-271"	"üç ocağa orotarya hazırlıyorlar. Bana"	"dediler"	"ki işte orotoryoda oyna ama"
"s"	"S-BEABXn-0349-2459"	"Üç nokta koymuş bi de"	"dedim"	"nanayı yedik. Sonra... Mercimeği fırına"
"w"	"W-TD09C4A-0211-2078"	"üzüntü bilmiyorum. ""15 saat yürüyorduk"""	"dediniz."	"Tabur komutanı bir emir veriyor,"
"w"	"W-TA16B2A-1200-788"	"üzüm istedi herhalde, alayım, sevindireyim,"""	"demiş."	"Almış, oğlana vermiş, bizimki de"
"w"	"W-CA16B2A-1308-557"	"üzülürdü oysa. ""Okumakta iş yok"""	"diyordu."	"Yaşamından memnundu. Evlenmişti. Bir kızı"
"w"	"W-IA14B1A-1620-676"	"üzüldüm, bir üzüldüm... BEKÇİ Ne"	"diyecektin?"	"Gecikmem mi diyecektin? ARZU ""Gecikeceğim"""
"s"	"S-AEABUZ-0038-886"	"üzerine kurulmuş bir üniversite olduk"""	"diyor."	"""Ve en sonunda"" diyor, ""devlet"
"s"	"S-AEABUZ-0021-880"	"üzerine gitmemekte yarar var. Sıkılmış"	"demektir."	"Yani çok büyük bi sıkıntının"
"w"	"W-UD30D1B-2206-1467"	"üzerine düşen çabayı göstermesi gerekiyor"""	"dedi."	"Açıklamanın ardından ""Yaşasın barış"", ""Barışa"
"w"	"W-RF25D1B-2162-278"	"üzerine bu indirim yürürlüğe konulamadı"""	"diyen"	"Maliye Bakanlığı yetkilileri de tekstil"
"w"	"W-KF25D1B-2150-305"	"üzerinde durduğumuz bu iki konu"""	"dedi."	"Wolfensohn, ""Öncelikle finansal ve iş"
"w"	"W-PG09C3A-0021-2413"	"üzere, diafondan ""Müjde! Sandalye satıyoruz"""	"diyor"	"Okşan Hanım. Sevincim kursağımda kalıyor."
"w"	"W-SE36E1B-3352-243"	"üzere ""İHD kendi işine baksın"""	"dedi"	"Cengiz Semercioğlu'na mülakatında. Ve de"
"s"	"S-BEABXO-0160-673"	"üstündeymiş. Hıı Carrefour Express'in üstü"	"demişler."	"Samanyolu haa koca... büyük kız"
"s"	"S-ADABPZ-0134-578"	"üstelik, çatıştırmak istediği için öyle"	"diyor"	"tabi, emm bu tam, kesin"
"s"	"S-AEAB^o-0018-451"	"üst mahkemeye müracat etmişler orda"	"demiş"	"ben işte Çapkınım, hovardayım Çapkınım"
"s"	"S-AEABUZ-0038-2427"	"ürüne dönüşmeli. Bu da teknoloji"	"demektir."	"Dolayısı ile de üniversitenin paraya"
"s"	"S-ADAB^Z-0370-1106"	"üretmek için bir proje ürettim"	"dedi."	"Geldi burda şu anda örneğin"
"w"	"W-NI22C1A-0290-1410"	"üretilir. Bu süreye ""büyüme süreci"""	"denir."	"Sonra büyüme bir süre için"
"w"	"W-RI42E1B-2940-490"	"üreme var, kanda üreme yok..."""	"derken"	"üç ayını doldurdu içeride. Anne"
"s"	"S-BEABXs-0130-270"	"ünüversitemde Geleneksel Türk tiyatrosueğitimi aldık"	"dedi."	"Esmer çirkin. Şevket hangisi bu"
"w"	"W-QE39E1B-3034-2313"	"ünsiyet sahibine hususi bir teveccüh"	"demektir."	"Hullet, saf bir sadâkat ve"
"w"	"W-PA16B1A-0179-1685"	"Ünlü gökbilimci Patrick Moore'un da"	"dediği"	"gibi, ""Gezegen X oralarda bir"
"s"	"S-ADABAo-0366-2363"	"Üniversitenin aydınlığı böyle bir şey"	"diyorum."	"Ekleyeceğin bir şey var mı"
"s"	"S-BEABXA-0129-1398"	"üniversitede bunu işliyoruz örnek olarak"	"dedi."	"Sözünü ettiğin tarih 1910'lar. Yani"
"s"	"S-ADABPZ-0119-799"	"ümitsizliğe düşüyorum. İşte havacı arkadaşlarıma"	"diyorum"	"keşke diyorum hava <B> falan"
"s"	"S-ADAASK-0036-1649"	"ümidimiz yokken bir haber gelse"	"dese"	"ki işte Türkiye'nin veya Dünya'nın"
"s"	"S-ADABPZ-0374-830"	"ülkeye sığındı ülkeye bugün soykırımcı"	"diyor"	"İsveç. Artık burada bir şeyi"
"s"	"S-ADABPZ-0125-1831"	"ülkeler krizdeyse ve gelişmiş ülkeler"	"dediğimiz"	"G7ler Japonyası, Amerikası, Avrupa Birliği"
"w"	"W-DA16B3A-1040-1854"	"Ühm... Peki... Bi de şey"	"diycektim..."	"Bush'a armağan vermek için gelen"
"w"	"W-QI22E1C-2910-2322"	"öğrettin ki artık hiç unutmayacağız"""	"dedik"	"sevgili babamıza. Bu arada annem,"
"s"	"S-BEABXn-0349-774"	"öğretsene dedi. Ben de olur"	"dedim."	"Elimden geleni yaparım dedim yani."
"s"	"S-BEABXO-0075-1607"	"öğretmeni. Hayır anlamadın sen benim"	"demek"	"istediğimi. Onlar tahminimce akşam üstü"
"s"	"S-BEABXO-0381-556"	"Öğretemeni de geşti. Dedi ""Teyze"""	"dedi"	"""iç uğraşma biz onu zaten"
"w"	"W-KG43C4A-3334-2017"	"öğrenmişti. Bugünlerde ben Barış'ın ""siz"""	"derken"	"görerek çok yükselmiş, kendi yaşamı"
"s"	"S-BEABXO-0354-2474"	"öğrenmişler. Ee! ister istemez doğulu"	"diyince"	"gözlerinde ister istemez yanlış bir"
"w"	"W-FI22C1A-0855-1021"	"Öğrenciler için tatil ve dinlence"	"demektir,"	"Yaz... Sınavlar bitmiş, sıcaklarda okula"
"s"	"S-BEABXg-0072-1900"	"öğrenci almıyoz dedi sınavlara. Sen"	"dedi"	"eski öğrencimizsin. Gel dediler. Allahtan"
"w"	"W-II37C3A-1945-319"	"Öztan'ın filmine felsefi bir masal"	"denebilir."	"Bir çeşit Sisiphos söylencesi. Filmdeki"
"w"	"W-LI35C4A-0464-2455"	"özlemişsin... Ben de... Ha, deniz"	"deyince"	"aklıma geldi, Deniz Amcan da"
"s"	"S-BEABXE-0082-1878"	"Özledim oğlum lan bi gelim"	"dedim"	"napıyor bu ibne. Heye. <gülme>"
"s"	"S-BEABIs-0015-1288"	"özgürlüğümüzü istiyoruz diyor. Kim bunu"	"diyen"	"biliyor musun? Adnan Menderes'te yavaşça"
"s"	"S-BEABXO-0002-2248"	"Özgür'ün bide okulda niye öyle"	"desin"	"evde bana yapar mesela. Özgür"
"w"	"W-GA16B2A-0460-1112"	"özelliğiydi. Bu yağmurlara Eylül Yağmurları"	"denirdi"	"ve bir yağmaya başladıktan sonra"
"w"	"W-RA16B2A-0846-2240"	"özellikle hayranlıkla bahsediyordu. Aman Allah'ım,"	"diyordu,"	"ne kadar da tatlı bir"
"w"	"W-NA16B4A-0054-103"	"özel bir önemi olduğu açıktır,"""	"dedi,"	"""Kendisinin özenle korunması gerekliliğine bir"
"w"	"W-NE36C3A-0079-503"	"öz ve gizemliydi ""O duayendir."""	"demiyordu"	"sanatçı, onu demek kolaydır, onun"
"w"	"W-TI42E1B-2942-1362"	"Öyleyse sana bundan sonra 'Melek'"	"diyelim."	"Sen melek gibisin, ismin de"
"w"	"W-KA16B4A-0886-630"	"Öylesine mi? Evet, öylesine... Anladım,"	"dedi."	"Doğrusu ne anladığını merak ediyordum"
"s"	"S-BEABXO-0092-48"	"öyle. Mesela senle konuşuyorum sen"	"diyorsun"	"ya işte bugün burda yağmur"
"w"	"W-KI13C3A-1368-746"	"öyle sesleniyor ona... ""Çoluk çocuk?"""	"diyorum."	"""Çoluk sizlere ömür. Çocuklar, biri"
"s"	"S-BEABXO-0068-1158"	"öyle oğlum nasıl edecen. Aman"	"diyom"	"<B> öyle işlere de girersin"
"w"	"W-SA16B4A-3367-2418"	"Öyle olsun istemiyorum. Ama öyle"	"dedi"	"işte. Tanımıyorum. Tanımıyorum, dedi. Beni"
"s"	"S-BEABXw-0057-1997"	"Öyle demiş o zaman öyle"	"demişler"	"heralde şu Yaşar Kaçmaz var"
"s"	"S-ADABPZ-0119-1512"	"öyle biri söyleyebilirsiniz. Öyle olmalıdır"	"dediğiniz"	"an iş varsayımlara kalır. Dolayısıyla"
"s"	"S-BEABXO-0117-1228"	"öyle bir şey yapmaz o"	"dedi."	"Yapmam tabi de <B> Bu"
"s"	"S-BEABXw-0353-364"	"öyle acır ciğerim dedi. <Gülme>"	"Dedim"	"ki bizim iş yerinde de"
"s"	"S-BEABXw-0353-1702"	"ötetti beri etti. Şimdi de"	"diyor"	"ki o gıvıcık dedim ki"
"w"	"W-KD05A3A-0725-775"	"ötesinde bir atak daha yapalım"	"dedik."	"Avrupa'da bizim 5 ila 7"
"w"	"W-JI09C1A-0558-2264"	"öte yandan habire ""millet ne"	"der"""	"paranoyası yapıp beni allak bullak"
"w"	"W-IH42A2A-1345-1638"	"örterek hür kadınlara mı özeniyorsunuz?"""	"demiştir."	"Bu uygulama esas alınırsa başı"
"w"	"W-LD03A4A-0254-1696"	"Örneğin, önünüze geçen insana ne"	"diyorsunuz?"	"Çoğu kere, ""Arkadaşım, bak sıra"
"w"	"W-OH36C2A-1472-915"	"Örneğin Yunus'un şiiri, ""sevgi sevgi"""	"derken"	"gününü mü anlatıyor, saptama mı"
"w"	"W-IB04A3A-1904-1327"	"Örneğin için doğadan bir soyutlama"	"diyebilir"	"miyiz? Aynı şekilde, denklemine çözüm"
"w"	"W-RE30D1B-2121-547"	"örnek almalı ve ortaçağdan çıkmalı"""	"dedi."	"Washington yönetiminin önde gelen müttefiklerinden"
"w"	"W-IE39C4A-0513-624"	"örgütlere ""hem yumurta hem omlet"""	"deme"	"lüksünü tanımıyor. Bir kurum olarak"
"w"	"W-FE39C0A-0250-1371"	"örgütlenmeye doğru bir istek belirtmektedir."	"Demek"	"ki, 70-80 arası süreçte ortak"
"w"	"W-VE39C4A-1180-696"	"örgüt diye bir şey kalmaz"""	"diyordu."	"O'na göre belirleyici olan kan"
"w"	"W-PA14B1A-1626-1779"	"önüne gidiyorum, çok istiyorum, alalım"	"diyorum."	"(Anne ve Işıl, rüyayı sahnenin"
"w"	"W-PE30D1B-2086-452"	"öneri ve fikir ele alınmıştır"""	"dedi."	"ABD ile sürekli temas halinde"
"s"	"S-ACABPA-0434-1834"	"önemlidir. Koşullu fesih yetkisi ne"	"demektir?"	"Parlamenter rejimlerde fesih yetkisi, cumhurbaşkanının,"
"w"	"W-VI44F1D-4747-401"	"önemli olan yeme mantığını değiştirmek"	"dedi"	"hep, kızartmalardan uzak dur, illa"
"w"	"W-PC40E1B-2875-2282"	"önemli gelişmeler hayatımıza girecek. 3G"	"denilen"	"3. nesil cep telefonları çok"
"s"	"S-ADAABo-0367-621"	"önemi burada ilk defa o"	"diyor"	"ki işte bu sadece tabi"
