"Register"	"Text"	"Left"	"-5;5"	"Right"
"w"	"W-IA16B2A-0996-2139"	"Şeyma'ya gelmişti. Bir an için"	"anlatmak"	"kararında tereddüte düştü. Kafasının içindeki"
"w"	"W-FA16B3A-1234-1662"	"şeyleri, giyecekleri giysileri uzun uzun"	"anlattı."	"Her çocuk bir meyve ya"
"s"	"S-ADABIi-0124-1004"	"şeyleri metinleri emm lerle sıkıntımızı"	"anlatabiliriz"	"diye düşünüyoruz. Yani yaratıcılık unsurunu"
"s"	"S-ADBBAo-0443-1082"	"şeyler var ki. İstersen sen"	"anlat"	"çiş meselesini. Bu kaçırma olayı"
"s"	"S-ADABI]-0127-272"	"şeyler uyandırıyor? Ben sadece onlar"	"anlattığında"	"sadece dinliyorum saygı duyuyorum ama"
"w"	"W-NA16B2A-0051-403"	"şeyler söylemeye çalıştı ama ağzından"	"anlaşılır"	"bir söz çıkmıyordu. Cellada, infazı"
"s"	"S-ADABIi-0124-993"	"şeyler Ki insanlara bir şeyler"	"anlatabilsin"	"bir şeyler amacına ulaşabilsin yani"
"w"	"W-OA16B3A-0043-1316"	"şeyler geveledim. ""Kurtulmayacak mı?"" dedi."	"Anlaşılan"	"baban ameliyatta filan demişlerdi. Kızcağız"
"s"	"S-ADBBAo-0443-359"	"şeyler anlatsın da, başka şeyler"	"anlatsın."	"Bak konuklar gelecek anılara müdahale"
"w"	"W-NG37E1B-3042-988"	"şeyin netice itibarıyla güzel olduğunu"	"anlamış"	"biri olarak, hayatın olabileceklerden en"
"w"	"W-IA16B4A-1334-2217"	"şeyi hatırlayıp anlatıyorum. Anlatayım ki,"	"anlattıklarımın"	"hepsi benden sonra da yaşayabilsinler."
"w"	"W-MG09C3A-0355-179"	"şeyi halleden oydu. Ben sadece"	"anlaşmaya"	"imza atıyor, film çekimlerine gidiyordum."
"w"	"W-TA16B4A-0090-1165"	"şeyi daha iyi anlıyorum ve"	"anlamak"	"acımı azaltıyor."" ""Benim için çok"
"s"	"S-BEABXw-0353-1653"	"şeyi bu insanları gerçekten bi"	"anlamıyorum."	"Gerçekten böyle bir garip sanki"
"s"	"S-BEABXO-0012-2134"	"şeye, <Gülme> çiçeğe geldim öle."	"Anladım."	"<D 229> Ama, başka şeyleri"
"s"	"S-ADBBAo-0443-120"	"şeyden önce beni en iyi"	"anlayan"	"insan, arkadaşım ve dostumsun. Bana"
"s"	"S-BEABXO-0453-963"	"şeyden palyaçodan hallice bir şey"	"anlatacam"	"fıkra anlatacam. Hadi Damlaa. Ne"
"s"	"S-BEABXO-0002-1577"	"şey... Nilay'ın şeyi gibi. Ve"	"anlaşarak"	"geliyor. Evet anlaşarak. Ben diyor"
"s"	"S-ADBBI^-0326-423"	"şey. Bunu Zeki Müren'e de"	"anlatmış,"	"Seyfi'nin arkadaşı evi soydu diye."
"s"	"S-BEABXO-0345-706"	"şey. Bak. Burda galiba tasarımı"	"anlatıyo."	"Burda hazırlamaya geçiyo. Evet. Evet."
"s"	"S-AEABTZ-0040-1838"	"şey. Amaç radyasyon kaçağı aldığını"	"anlamak"	"değil. O civardaki insanların doğal"
"s"	"S-ADABIA-0265-284"	"şey"" böyle anlatıyorum ama size"	"anlattığım"	"gibi. O da çizdi ve"
"s"	"S-BEABXO-0454-698"	"şey ödevlerimizi yaptırırdık falan diye"	"anlatıyodu"	"böyle ama bişey bildiği yoktu"
"s"	"S-BEABXX-0411-502"	"şey yok. Konuşma şeyi yok."	"Anlatmak"	"yok. Güzel evet. Ya da"
"s"	"S-BEABXB-0073-2110"	"şey yok mu ray. Hıı."	"Anladım."	"Ondan. Ee? Şeyi söyliycem ya"
"s"	"S-BEABXW-0005-689"	"şey yapıyor emm… emm… anılarını"	"anlatıyor"	"işte bunları yazanlar var yaa!"
"s"	"S-BEABXL-0338-577"	"şey yapıcan abi ben sana"	"anlatim."	"Ben gidiyorum. Tamam. Hadi size"
"s"	"S-BEABXO-0012-1333"	"şey yaptık. Onlarla anlaştık yani,"	"anlaşma"	"falan imzalıyosun. Para alıyosun, çok"
"s"	"S-BEABXn-0099-2300"	"şey yapmıyo. Etki yapmıyo. Tamam"	"anladık."	"Kullanmadığınız zamanlar pakete geri koyarsanız"
"w"	"W-PA16B4A-0162-1836"	"şey vardı... Ona çok şey"	"anlatıyordum"	"ama yine de ne çok"
"w"	"W-QE37C2A-0186-1495"	"şey tabii ki Atik Berberoğlu'nun"	"anlattığı"	"gibi değildi. Çünkü Narkotik Şube"
"w"	"W-RA16B2A-0624-1711"	"şey sormadı Meral'e. Zamanı gelince"	"anlatırdı"	"Meral bütün olup biteni. Geniş"
"s"	"S-ADABPZ-0134-2337"	"şey olduğunu düşüncenin genleşmesinde benim"	"anladığım"	"kadarıyla yine altı çizildi. Ama"
"s"	"S-BEABXB-0077-1984"	"şey Mersin'de? İşte burası Tarsus."	"Anladın"	"mı? Şuan ben onu düşünmüyorum."
"w"	"W-ND39C2A-1757-1485"	"şey getirip getirmediğini' sordum. Demirel'in"	"anlattığına"	"göre Yalım Erez, bugünkü hükümetle"
"s"	"S-BEABXO-0393-72"	"şey emm Şahsenem <D 2>"	"anlıyor."	"Nişanlısının sasini tanıyor. Elinde ağu"
"s"	"S-ADABCo-0242-516"	"şey demek istiyolar bi şey"	"anlatmak"	"istiyolar. Yani şöyle bi şey"
"s"	"S-ADABAo-0388-396"	"şey bilmiyoruz. Bağdat'a dönüşünü de"	"anlatmıyor."	"Hazarlar hakkında bir bilgi veriyor."
"w"	"W-DA16B2A-1325-1307"	"şey anlatmağa çalışmayacağım, nasıl olsa"	"anlamak"	"istemeyeceksin. Ben de anlatmak istediğini,"
"w"	"W-PE39C3A-1529-2473"	"şey ancak bir fıkra gibi"	"anlatılabilir."	"Kaymakamın baskısından ve tehditlerinden bunalan"
"s"	"S-AAABOp-0011-1522"	"şekline göre sınıflayabilecektir. <D 1954>"	"Anlaşıldı"	"mı bu olay? <D 1955>"
"s"	"S-ADABPZ-0125-525"	"şekilde. İsterseniz ben biraz rakamlarla"	"anlatmak"	"isterim bazı şeyleri emm bir"
"w"	"W-TF25D1B-2169-326"	"şekilde. Bütün bunlar biraz dikkatle"	"anlaşılabilir."""	"SSK primi yüzsüzlerinin borcu 2.1"
"s"	"S-ACABQq-0422-1809"	"şekilde mi gerçekleştireceğimizdir. Şunu iyi"	"anlamalıyız"	"ki, Türkiye'nin nihaî üyeliği, esas"
"s"	"S-ACABTZ-0336-507"	"şekilde konuşabilirim. Size geçmişini de"	"anlatmak"	"isterdim ama vakit yok. Geçmişi"
"w"	"W-IA16B3A-0630-1159"	"şekilde doldurmuştu. Konsoloslukta müddetini uzatmadılar."	"Anladığıma"	"göre bahçe sahibi kadın Halil'den"
"w"	"W-IG24D1B-2754-1416"	"şekilde değişmez ilkeler bütünü"" olarak"	"anlayacak"	"olursak, İslam'ın kendisinden başka hiç"
"s"	"S-ADBBAo-0443-2301"	"şekilde de birbirimizden çok uzaklaştığımızı"	"anladık."	"O Almanya'da düzeni olan ve"
"s"	"S-BEABXO-0390-681"	"şehirlerdeki o yani güç ilişkilerini"	"anlatıyor."	"Amerikan şehirlerinde. Hocalar bizim makaleleri"
"w"	"W-PI27D1B-2816-1150"	"Şefkat Evi'ne sığınmış. Hikâyesini şöyle"	"anlatıyor"	"""13 yaşında kendimden 17 yaş"
"w"	"W-DA16B4A-1493-1793"	"şaşırıyormuş. Porselen dansöz meselesini anneme"	"anlatmak"	"istiyor, fakat bunu da yapamıyormuş."
"s"	"S-BEABXO-0269-2060"	"şaşırıyolar yani konuştukları için? Hı-hıı."	"Anladım."	"Hadi gel yemek ye, acıkmadın"
"s"	"S-BEABXO-0075-714"	"şaşırdım. Hanım hanımefendi çok güzel"	"anlatıyo;"	"fakat yanlış bilgiler vermiş Rıza"
"w"	"W-SI22C3A-0559-225"	"şaşıracak, korkulacak, sevinilecek olaylar yaşadığını"	"anlattı."	"Ona kartımı verdim. ""İstanbul'a gelince"
"w"	"W-LI37E1B-3056-1891"	"Şarmuta'ya yakıştırarak anlatmışsın; kurmaca falan"	"anlamam,"	"bu bir öykü falan deme"
"w"	"W-PA16B1A-0917-1421"	"şarkıyı anlatıyor, kimisi bir şey"	"anlattığını"	"zannedip çok mutlu oluyor. Çiçek"
"w"	"W-RG41C3A-1164-2458"	"şarkılarını, türkülerini söyler, unutamadıkları anılarını"	"anlatırlardı."	"Programın sonunda da ikram edilen"
"w"	"W-SH39C0A-0142-1380"	"Şark kültürüne ait kitaplar göremedim."	"Anladım"	"ki Türkiye’de Türkiye’de Türkiye’de sol"
"w"	"W-UE36E1B-3296-891"	"şarap serüvenini ve şarap dünyasını"	"anlattı"	"Şarap hayatınıza nasıl girdi? Ben"
"w"	"W-QA16B2A-0321-936"	"şanlı romancının bir yüzyıla yayarak"	"anlatabileceği"	"tüm belaları dört-beş yıl gibi"
"w"	"W-GA16B4A-0044-2308"	"şakaklarını öpen dudakları dinlerken... Benim"	"anlamadığım,"	"düşünde böyle bir şeyi nasıl"
"w"	"W-UI09C3A-1244-91"	"şairlerden bahsedilen konuşmalardan hiçbir şey"	"anlamıyordum"	"diyebilirim. Konuşmalar şöyle dursun, kullandıkları"
"s"	"S-ACABUZ-0035-47"	"şairim.” şairim.” Bunu zannediyorum hepiniz"	"anlıyorsunuz."	"Herkes de anlıyor. Sadece sizler"
"w"	"W-LE02A1B-3687-2107"	"şahsın bu kölelirin başı olduğu"	"anlaşılmaktadır."	"Kültepe metinlerinden anlaşıldığına göre, Asur"
"s"	"S-BEABXO-0128-2084"	"ıı bu sefer de hani."	"Anladım."	"<B> O bölüm başkanı bilmem"
"w"	"W-NA16B3A-0050-1066"	"ısrarın bir faydası olmadığını da"	"anlıyordu."	"Memura baktı, adam gene sineği"
"s"	"S-ACABQq-0423-1315"	"ısrarımız üzerine, Planın son versiyonuna,"	"anlaşmadan"	"ondokuz yıl sonra ya da"
"w"	"W-LA16B2A-0514-1990"	"ısrar etmemiz, ne olur yanlış"	"anlamayın,"	"sizin kaldığınız yerin o civardaki"
"w"	"W-FC35C2A-0346-1373"	"ısrar da etmezler."" Ebu Eyyûb"	"anlatıyor"	"""Resulullah buyurdular ki ""Eğer siz"
"w"	"W-OA16B4A-0326-901"	"ısmarladı garsona ve masaya oturup"	"anlatmaya"	"başladı... Dört yıldır gelip gidiyormuş"
"w"	"W-JF10A2A-1775-1820"	"ıraksamayan bir ilişkinin var olduğu"	"anlaşılmaktadır"	"(CRDW istatistiği; DW istatistiğinin istatistiki"
"w"	"W-QF10A2A-1817-2060"	"üçüncü ülkelerle yaptığı Serbest Ticaret"	"Anlaşmalarıyla"	"bu ülkelere tanıdığı tavizleri tek"
"w"	"W-LE30D1B-2082-2489"	"Üç yıl önce İtalya'dan çalındığı"	"anlaşılan"	"lüks arabanın Arnavutluk'a getirildiği, burada"
"w"	"W-OD30D1B-2199-1399"	"üç cümlenin bu amaçla kullanılacağı"	"anlatılırken,"	"AB'ye de ""Görüşmeler bitmeden Kıbrıs"
"s"	"S-ADABPZ-0134-447"	"üzülüyorum son yazımda emm bunu"	"anlatmaya"	"çalıştım emm o da yakınlarda"
"s"	"S-ADABCo-0242-1143"	"Üzülmez, İbrahim Toroman ve Rüştü'ye"	"anlaştı."	"Ardından da Yusuf ve Uğur"
"w"	"W-IE39E1B-2894-2034"	"üzücü. Yenilgi veya çöküş dönemlerinde"	"anlaşılır"	"veya gerekli olan bu tür"
"w"	"W-KC06A3A-1053-1418"	"üzerinize doğru gelerek saldırır"". Frank"	"anlatmayı"	"sürdürüyor ""Bir gün ormandaki gezide"
"s"	"S-ACABFZ-0049-528"	"üzerine biçimlenmiş bir Temel fıkrası"	"anlatmak"	"istiyorum. Akdeniz'de Karadeniz fıkrası olur"
"s"	"S-AAABOp-0011-1969"	"üzerine animsitik düşünceyi ortaya koyabiliyoruz."	"Anladınız"	"değil mi? Onun için bu"
"w"	"W-PA16B4A-0511-1229"	"üzerinden yıllar geçtiği için rahatlıkla"	"anlatıyordu."	"Salonla iletişim kurmayı başarmıştı. Sesi"
"s"	"S-ACABQq-0422-1184"	"üzerinden 44 yıl geçmiş, Ankara"	"Anlaşmasının"	"üzerinden ise 40 yıl geçmiştir."
"w"	"W-DE39E1B-3023-1188"	"üzerindeki tesirleri dahi tam olarak"	"anlaşılabilmiş"	"değildir ve bu mevzuda çalışmalar"
"w"	"W-QD02A3A-1429-854"	"üzerindeki etkileri Arın tarafından şöyle"	"anlatılmaktadır"	"""Böylece, sabit maliyetleri düşürmek, küçük"
"s"	"S-BEABXT-0066-2023"	"üzerinde çalışıyosa %1.5'a falan çıkıyo"	"anladın"	"mı? Anladım. Öyle şey kotayı"
"w"	"W-UG03A2A-2009-592"	"üzere mağaraya gider, bütün gerçekleri"	"anlatır"	"ve ne yapması gerektiğini sorar."
"w"	"W-QE18E1C-1658-1799"	"üye devletlerin katılımı çerçevesinde Ankara"	"Anlaşmasının"	"uyarlanması amacıyla Komisyonla (Topluluk ve"
"w"	"W-NE05A1B-3954-1770"	"üye devletler ilişkisinde üye devletler"	"anlaşmaların"	"efendisi olmaya devam etmektedir. Bunun"
"w"	"W-IE05A2A-1016-2327"	"üstünlük elde etmişlerdir. Bu kartel"	"anlaşması,"	"30 yıldan fazla bir süre"
"w"	"W-RI09C3A-0853-1670"	"üstlük kadınlara değer veren, onları"	"anlayan"	"ve büyük jestlerde bulunan bir"
"w"	"W-TD13C3A-0216-598"	"Üstelik bizzat Çanakkale Savaşının önemini"	"anlamak"	"da güç. Evet, İngilizlerin Çanakkale"
"w"	"W-PE03A1B-4236-2170"	"Ürünleri Levallois çekirdeklerden elde edildikleri"	"anlaşılan"	"16 yonga bulunmaktadır. Hazırlık yongası"
"w"	"W-ND02A2A-1186-401"	"üretim tarzı, bütüncül devlet vs."	"Anlaşılacağı"	"gibi, bir ideal-tipin formu genel"
"s"	"S-AAAAFZ-0383-1540"	"üremesi çevresel streslere yanıtlarda kullanabileceği"	"anlaşıldı."	"Bu birinci dalga. <D 3>"
"w"	"W-QH42C2A-0817-90"	"ünlü olan ve satanizmin düsturlarını"	"anlattığı"	"The Book of Law (Kanun"
"s"	"S-ADABAo-0313-1379"	"üniversiteyle görüşüyoruz emm yurtdışında bunlarla"	"anlaşırsak"	"hem klÜp bazında hem federasyon"
"s"	"S-ADABPZ-0125-524"	"üniversitenin seçileceğini düşünüyoruz emm. Benim"	"anlatmak"	"istediklerim bunlar emm herkese tekrardan"
"s"	"S-ADAB^o-0132-1263"	"üniversitemizin de Erasmusla imzaları var,"	"anlaşmaları"	"var. Oraya da İngilizceyle gidiyor"
"s"	"S-BEABXA-0129-1582"	"üniversitede özet yazmanın kaygısından dolayı"	"anlaşamıyoruz."	"Hmm. <gülme> Ben şey yaptım"
"w"	"W-TE36E1B-3355-1168"	"üniversite olma şanslarını yitiriş öyküsünü"	"anlatan"	"enfes bir öykü. Hanna adlı"
"s"	"S-ADBBI^-0042-231"	"ülkesi olma özelliğini hep vurguladım,"	"anlattım"	"ve bu bilinci yaymaya çalıştım,"
"s"	"S-ADAABo-0369-950"	"Ülkesi ismini kim vermiş dersiniz?"	"Anlatalım."	"Hikaye bu ya Yunanistan'ın Megara"
"w"	"W-HE39E1B-2836-1983"	"ülkenin Arjantin üzerinde oynadığı oyunları"	"anlatıyor."	"Karşısında bizleri görmek Cambazyan'ı çok"
"s"	"S-ADABAo-0388-743"	"ülkeleri ise kısa bir şekilde"	"anlatırlar."	"Çok uzak Çok uzak bölgeler hakkında daha"
"w"	"W-QF10A2A-1817-319"	"ülke çıkarları ve imzalanan uluslararası"	"anlaşmalar"	"çerçevesinde belirlenmektedir. COCOM ve CWC"
"s"	"S-AEABTZ-0040-754"	"ülke açısından verimliliğini ve gerekliliğini"	"anlatırken,"	"nükleer açısından yaşanabilecek sıkıntıları söylerken"
"s"	"S-BEABXg-0088-1677"	"ücretli öğretmenlik gerçeğini de ben"	"anlamıyom"	"harbiden yani bi saçmalık varsa"
"s"	"S-BEABXl-0008-1960"	"Öğretmiyorum o zaman. Yok benim"	"anlamadığım"	"söylediklerin çelişiyor. Şimdi ben trafiğe"
"s"	"S-BEABXn-0349-1887"	"öğretmeye çalıştı. Yasin'le beraber. Ama"	"anlamadım"	"yine de. Bişe anlamadım yani."
"s"	"S-BEABX\-0065-111"	"Öğretmenlik şeysi mi? Hıı. Öyle."	"Anlıcağın"	"öyle. Asıl senin anlatman lazım."
"w"	"W-UC05A2A-1467-294"	"öğretmenlerinden bile daha zekidir, onu"	"anlamıyorlar."	"Onu ben yetiştireceğim!"" diyerek beni"
"s"	"S-BEABXO-0345-1485"	"Öğretim materyalinin basit, sade ve"	"anlaşılır"	"olması. Bu kadar basit. <gülerek>"
"s"	"S-BEABXl-0008-1109"	"öğretilyor ilk önce bana bi"	"anlat."	"Şimdi benim kalkışım da bi"
"w"	"W-LE39E1B-3031-1804"	"öğrensek de beynin nasıl çalıştığını"	"anlayamayabiliyoruz."	"Bu problem, niçin fizikten başka"
"w"	"W-NI22C4A-0366-670"	"öğrenmek istiyorsan anlatacağım."" O an"	"anladım"	"ki oğlum büyüyor, oğlum annesine"
"w"	"W-CD02A4A-2029-1895"	"öğrenme pasif bir öğrenmedir. Ama"	"anlatma"	"ya da özetleme aktif öğrenmedir."
"s"	"S-BEABXw-0391-191"	"öğrenme adı altında sizlere ders"	"anlattırdı"	"anlattırdı kendisi de gitti şerefsiz"
"s"	"S-ADABCo-0241-1376"	"öğreniyosun orda. Herkes çok iyi"	"anlaşıyor"	"birbiriyle. Günün kaptanı oluyosun. Tekneyi"
"w"	"W-TA16B1A-0919-409"	"öğrenenlere, o dilde hiçbir şey"	"anlamayacak"	"olsalar da birkaç tümce kurdurmaya"
"s"	"S-BEABXO-0094-1092"	"öğrendin mi söyle bakıyim anneanneye"	"anlat."	"Ben yüzmeyi öğrenmedim. Ben ben"
"s"	"S-BEABXA-0043-1810"	"öğrendik yaa! Hmm bundan ne"	"anlamalıyım"	"mesela rüşvet! Ee! tabi mesela"
"s"	"S-AEABUZ-0038-756"	"öğrencilere anlatırken, bunların sonuçlarını topluma"	"anlatırken"	"kendi aralarında tartışırlarken, herhangi bir"
"w"	"W-TC05A2A-1158-8"	"öğrencilere 10 aynı branştaki öğretmene"	"anlattıralım."	"Bir dönem sonra derse giren"
"w"	"W-OD03A4A-0253-7"	"öğrenci yurtlarını Milli Eğitim Bakanlığı'na"	"anlatmak"	"için kendisinden randevu talep ettim."
"s"	"S-ADABPZ-0112-1543"	"özürlü bir çocuğa sahip olduklarının"	"anlaşılası"	"aileye çok büyük bir darbe"
"w"	"W-OI22E1B-2908-2083"	"özür dileyeceğim. Ne mi oldu?"	"Anlatayım"	"bak!.. Bugün annemle birlikte Perihan"
"s"	"S-ADABAo-0309-971"	"Öztürkler bizimle birlikte bu sektörü"	"anlatacak"	"önce 3G'yle ilgili emm sorularımızı"
"w"	"W-VI44E1D-4738-442"	"özledim. bakın görüyorsunuz di'mi herkesin"	"anlatacak"	"ne kadar çok şeyi var."
"s"	"S-ACABQq-0423-1345"	"özgürlüğünü kısıtlayan bir anlaşmadır. Bahsettiğimiz"	"anlaşma"	"bir temel anlaşmadır. Nasıl, siz,"
"w"	"W-EE05A1B-3451-1762"	"özgürlükçü ""siyasi demokrasi"" anlayışı olacağı"	"anlaşılmaktadır."	"1931 yılından itibaren ortaöğretim kurumlarında"
"s"	"S-AEABTZ-0040-308"	"özgürleşmenin birinci adımı da hocamın"	"anlattığı"	"bir düşünme yöntemiyle yavaş yavaş"
"s"	"S-ACABQq-0422-1257"	"özgün yapısı dikkate alınarak mevcut"	"anlaşmaların"	"daha anlaşılabilir hale getirilmesi ve"
"w"	"W-HH03A1B-3112-2058"	"özgül grup kimliklerini tam anlamıyla"	"anlamamıştır."	"Çünkü, evrenselliğe, bütün bu alt-kimliklerin"
"s"	"S-ADAB^o-0131-521"	"Özge Canla ilgili bir anımı"	"anlatmak"	"istiyorum. Daha doğrusu onun bir"
"s"	"S-AEABUZ-0021-980"	"özet vermiş emm... Örnek vererek"	"anlatacak"	"olursak şey diye kullanmış mesela"
"w"	"W-VF10A2A-1859-1661"	"özel sektörün gelişmesi ile sağlanabileceğini"	"anlaması"	"gerekmektedir. Hükümetler uygulayacakları vergi, harcamalar,"
"s"	"S-ADAB^Z-0370-1368"	"özel sektöre emm yani bi"	"anlaşma"	"bi işbirliği olursa bence çok"
"s"	"S-BEABXu-0435-1643"	"özel numaradan niye çağrı atarlar"	"anlamıyorum"	"ha. Buraya kadar kadardı. Oo!"
"w"	"W-LI37C4A-0635-1842"	"özel bir gayret sarfedildiği hemen"	"anlaşılıyor."	"Bence bir üniversite, sadece mimarisiyle"
"w"	"W-TI45F1D-4682-1340"	"Özcan'a gözüktüğü gibi ""aydınlık"", insanı"	"anlatacak"	"öğeler içeriyor gibi gözükmemektedir. Marks'ın"
"w"	"W-LA16B4A-0687-1801"	"Öz dilimle ninniler söylemeli, masallar"	"anlatmalıyım."	"Gel oğlum Özer, gel kızım"
"s"	"S-ACABQq-0423-1475"	"Öymen, buyurun Değerli arkadaşlarım, öyle"	"anlaşılıyor"	"ki, hükümetimiz, Güney Kıbrıs'ın Avrupa"
"s"	"S-BEABXO-0325-2293"	"öyleydi ama Eda... Onun nedenini"	"anladık"	"ama. Onun nedenini anladık. Ama"
"w"	"W-NA15B1A-1727-353"	"öylesine yalnızdım Derdimi annemin fotoğrafına"	"anlattım"	"Annem Ki beyaz bir kadındır,"
"s"	"S-BEABXO-0002-58"	"öylesine söylüyor yoksa gerçekten tattan"	"anlıyor"	"bu adam. ""eh işte bu"
"s"	"S-ACABQq-0425-1847"	"öyledir; anlamak istediği zaman anlar,"	"anlamak"	"istemezse anlamaz. Görmek isterseniz görürsünüz,"
"s"	"S-BEABX\-0065-490"	"Öyle. Anlıcağın öyle. Asıl senin"	"anlatman"	"lazım. Biz bi şey yapmadık"
"w"	"W-QE09C4A-1157-1301"	"öyle sanıyordum. Bunu o zamanlar"	"anlayamıyordum."	"O'nun için yanıp tutuşuyordum. Gözlerim"
"w"	"W-MA16B2A-0795-2255"	"öyle kabul etmem gerektiğini iyice"	"anladım."	"Belki bu olayın bu kadar"
"w"	"W-OH36C2A-1472-763"	"öyle geldi? (Nasıl olur da"	"anlayamayız"	"bunu?) Kapılardan geçtim. Dostlarım bekliyorlardı."
"s"	"S-BEABXJ-0076-1918"	"öyle duruyo? Evet bende onu"	"anlamadım."	"Öyle miydi gerçekten? Evet. Halla"
"s"	"S-BEABXO-0002-2062"	"öyle dedi. Yıkıyacayız diye. Haa!"	"Anladım"	"tamam. O suyu zaten dedim"
"s"	"S-BEABXX-0411-615"	"öyle aslında ya ben de"	"anlatıyorum"	"herkes buraya hayran kalıyo hadi"
"w"	"W-MH03A2A-2027-130"	"öyküsünün, Bacchus Gizem Dini bölümünde"	"anlatıldığı"	"üzere, Bacchusçu gizemlerle yakından bağlantılı"
